법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,벌말길47번길,단독,40,-,07/31,-,-,"3,500",0,-,-,
석사동,6**,후석로59번길,다가구,59.4,-,07/30,-,-,300,30,-,-,
석사동,7**,벌말길47번길,다가구,20,-,07/30,-,-,"2,000",0,-,-,
석사동,7**,우석로4번길,다가구,39.6,-,07/29,-,-,200,21,-,-,
석사동,6**,후석로,단독,62.45,-,07/29,-,-,"3,500",0,-,-,
석사동,6**,후석로59번길,다가구,88.4,-,07/29,-,-,"1,000",40,-,-,
석사동,9**,스무숲4길,다가구,25,-,07/28,-,-,"3,000",0,-,-,
석사동,6**,벌말길,다가구,33,-,07/28,-,-,500,25,-,-,
석사동,6**,벌말길,다가구,132,-,07/28,-,-,"5,000",0,-,-,
석사동,7**,우석로,다가구,23.1,-,07/27,-,-,500,23,-,-,
석사동,8**,새롬공원길4번길,다가구,38.8,-,07/24,-,-,300,30,-,-,
석사동,7**,우석로38번길,다가구,27.7,-,07/22,-,-,"1,000",20,-,-,
석사동,3**,후석로66번길,다가구,36,-,07/22,-,-,"4,500",0,-,-,
석사동,7**,후석로45번길,다가구,50,-,07/22,-,-,300,30,-,-,
석사동,9**,스무숲4길,다가구,33,-,07/21,-,-,"1,000",15,-,-,
석사동,9**,스무숲1길,다가구,26.4,-,07/21,-,-,100,35,-,-,
석사동,6**,후석로59번길,다가구,56,-,07/21,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,43,-,07/21,-,-,"1,000",35,-,-,
석사동,8**,새롬공원길5번길,다가구,66,-,07/20,-,-,"5,000",0,-,-,
석사동,7**,우석로79번길,다가구,29.75,신규,07/19,14.07-16.07,-,"1,800",0,-,-,
석사동,9**,스무숲4길,다가구,26.44,-,07/19,-,-,"3,000",0,-,-,
석사동,7**,우석로79번길,다가구,26.4,-,07/19,-,-,200,25,-,-,
석사동,3**,후석로66번길,다가구,33.7,-,07/19,-,-,100,20,-,-,
석사동,7**,벌말길47번길,다가구,40,-,07/17,-,-,"3,500",0,-,-,
석사동,7**,애막골길16번길,다가구,29.7,-,07/16,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,07/14,-,-,"4,000",0,-,-,
석사동,7**,우석로38번길,다가구,33,-,07/14,-,-,"2,500",0,-,-,
석사동,6**,석사길5번길,다가구,46,-,07/12,-,-,300,30,-,-,
석사동,7**,애막골길20번길,다가구,48,-,07/11,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길,다가구,65.89,-,07/11,-,-,500,40,-,-,
석사동,9**,스무숲1길,다가구,30.4,-,07/11,-,-,"3,000",0,-,-,
석사동,7**,효석로77번길,다가구,69.99,-,07/10,-,-,"6,000",0,-,-,
석사동,9**,스무숲1길,다가구,66,-,07/09,-,-,300,40,-,-,
석사동,6**,효석로89번길,단독,72.45,-,07/09,-,-,"4,500",0,-,-,
석사동,9**,스무숲1길,다가구,100,-,07/09,-,-,900,50,-,-,
석사동,7**,우석로85번길,다가구,57,-,07/08,-,-,"4,500",0,-,-,
석사동,7**,애막골길20번길,다가구,28.28,-,07/08,-,-,200,25,-,-,
석사동,7**,효석로77번길,다가구,40,-,07/07,-,-,"2,500",0,-,-,
석사동,7**,우석로,다가구,27,-,07/07,-,-,200,23,-,-,
석사동,9**,스무숲1길,다가구,29.1,-,07/07,-,-,"3,000",0,-,-,
석사동,7**,애막골길7번길,다가구,31.78,-,07/04,-,-,300,30,-,-,
석사동,8**,새롬공원길5번길,다가구,24,-,07/04,-,-,"4,000",0,-,-,
석사동,6**,효석로135번길,단독,132,-,07/04,-,-,"10,000",0,-,-,
석사동,9**,스무숲1길,단독,40,-,07/04,-,-,"6,000",0,-,-,
석사동,6**,후석로,다가구,61.78,-,07/03,-,-,"6,500",0,-,-,
