법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,8**,춘주로187번길,단독,50,-,09/26,-,-,"4,500",0,-,-,
퇴계동,8**,,단독,112.05,-,09/26,-,-,"1,000",55,-,-,
퇴계동,9**,춘주로187번길,단독,114.54,-,09/25,-,-,"10,000",0,-,-,
퇴계동,2**,영서로2151번길,다가구,52.31,-,09/21,-,-,"1,000",55,-,-,
퇴계동,3**,,다가구,115.7,-,09/20,-,-,"20,000",0,-,-,
퇴계동,1***,남춘천길,다가구,40,-,09/20,-,-,"2,000",43,-,-,
퇴계동,8**,,다가구,25,-,09/19,-,-,"1,800",0,-,-,
퇴계동,1***,효자로24번길,다가구,58.81,-,09/19,-,-,"8,000",0,-,-,
퇴계동,8**,춘주로193번길,다가구,55,-,09/16,-,-,500,35,-,-,
퇴계동,3**,,다가구,88.22,-,09/15,-,-,"10,000",0,-,-,
퇴계동,8**,충혼길5번길,단독,111.56,-,09/14,-,-,"7,500",0,-,-,
퇴계동,9**,춘주로147번길,다가구,60,-,09/13,-,-,"4,000",0,-,-,
퇴계동,8**,공원3길,다가구,56,-,09/09,-,-,"1,000",80,-,-,
퇴계동,1***,효자로14번길,단독,30,-,09/08,-,-,"6,000",0,-,-,
퇴계동,1***,승지골길,다가구,30,-,09/07,-,-,300,32,-,-,
퇴계동,8**,춘주로195번길,단독,90,-,09/07,-,-,"9,000",0,-,-,
퇴계동,8**,충혼길8번길,다가구,26,-,09/06,-,-,"3,000",0,-,-,
퇴계동,1***,승지골길,단독,38.72,신규,09/02,17.09-18.09,-,300,30,-,-,
퇴계동,1***,우묵길56번길,다가구,33,-,09/01,-,-,"1,000",36,-,-,
