법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,2**,공단로60번길,다가구,26.4,-,11/29,-,-,"5,500",0,-,-,
후평동,7**,만천로215번길,다가구,49.2,-,11/29,-,-,"8,000",0,-,-,
후평동,8**,보안길,다가구,65.76,-,11/28,-,-,500,40,-,-,
후평동,6**,효평길,다가구,28,-,11/28,-,-,300,43,-,-,
후평동,7**,부안길,다가구,58.29,-,11/28,-,-,500,30,-,-,
후평동,7**,삭주로128번길,다가구,33,-,11/26,-,-,"5,000",0,-,-,
후평동,5**,삭주로128번길,단독,20.29,-,11/24,-,-,"2,000",0,-,-,
후평동,9*,수풍골길,단독,58.23,-,11/23,-,-,500,40,-,-,
후평동,8**,세실로208번길,단독,64.3,-,11/23,-,-,300,28,-,-,
후평동,4**,춘천로282번길,단독,68.71,-,11/23,-,-,500,40,-,-,
후평동,8**,후석로393번길,단독,85.71,-,11/20,-,-,"7,000",0,-,-,
후평동,7**,만천로239번길,단독,26,-,11/20,-,-,"8,000",0,-,-,
후평동,6**,춘천로295번길,단독,30,-,11/20,-,-,300,38,-,-,
후평동,7**,만천로195번길,단독,28,-,11/20,-,-,"6,500",0,-,-,
후평동,2**,뒷들길,단독,23.1,-,11/19,-,-,300,20,-,-,
후평동,8**,,다가구,102.96,-,11/18,-,-,"9,000",0,-,-,
후평동,8**,부평길11번길,단독,66,-,11/18,-,-,"5,000",0,-,-,
후평동,2**,공단로70번길,다가구,45,-,11/17,-,-,"9,500",0,-,-,
후평동,9*,후석로344번길,단독,28,-,11/16,-,-,300,37,-,-,
후평동,8**,후만로98번길,단독,89.55,-,11/16,-,-,"9,000",0,-,-,
후평동,8**,복골길,단독,68,-,11/14,-,-,"1,000",35,-,-,
후평동,1**,,다가구,62.81,-,11/11,-,-,"8,500",0,-,-,
후평동,8**,세실로208번길,단독,46,-,11/10,-,-,"4,000",0,-,-,
후평동,8**,춘천로269번길,단독,30.8,-,11/10,-,-,300,44,-,-,
후평동,8**,세실로192번길,다가구,58.59,-,11/10,-,-,"5,000",0,-,-,
후평동,7**,만천로239번길,단독,28,-,11/09,-,-,"8,000",0,-,-,
후평동,1**,,다가구,53,-,11/08,-,-,"8,500",0,-,-,
후평동,8**,복골길6번길,단독,60.76,-,11/07,-,-,600,32,-,-,
후평동,7**,,다가구,57.44,-,11/07,-,-,"4,500",0,-,-,
후평동,6*,서부대성로239번길,단독,84.24,-,11/06,-,-,"6,500",0,-,-,
후평동,6**,효평길,다가구,100,-,11/05,-,-,"18,000",0,-,-,
후평동,7**,만천로227번길,단독,65,-,11/04,-,-,"7,800",0,-,-,
후평동,7**,만천로205번길,단독,28,-,11/04,-,-,"5,000",0,-,-,
후평동,7**,춘천로,단독,97.59,-,11/04,-,-,"12,000",0,-,-,
후평동,7**,삭주로128번길,단독,22.64,-,11/03,-,-,"3,000",0,-,-,
후평동,7**,,단독,33,-,11/02,-,-,"5,000",0,-,-,
후평동,8**,,다가구,30,-,11/01,-,-,300,42,-,-,
