법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,춘주로179번길,다가구,105.68,-,10/31,-,-,"6,500",0,-,-,
퇴계동,9**,퇴계로,다가구,30,-,10/31,-,-,300,35,-,-,
퇴계동,1***,남춘천길,다가구,48,-,10/29,-,-,500,55,-,-,
퇴계동,9**,행촌로,단독,59.5,-,10/29,-,-,300,20,-,-,
퇴계동,1***,효자로14번길,단독,41.48,-,10/28,-,-,"4,000",0,-,-,
퇴계동,6**,충혼길4번길,다가구,35,-,10/28,-,-,"7,000",0,-,-,
퇴계동,1***,남춘로5번길,다가구,25.1,-,10/27,-,-,300,35,-,-,
퇴계동,1***,남춘로5번길,다가구,36.4,-,10/26,-,-,"5,000",0,-,-,
퇴계동,1**,김유정로,다가구,33,-,10/24,-,-,"6,500",0,-,-,
퇴계동,1**,김유정로,다가구,33,-,10/24,-,-,"6,500",0,-,-,
퇴계동,9**,행촌로,다가구,49.5,-,10/23,-,-,"6,500",0,-,-,
퇴계동,6**,남춘로5번길,다가구,48.45,-,10/21,-,-,300,25,-,-,
퇴계동,3**,남춘로25번길,다가구,81,-,10/21,-,-,"16,000",0,-,-,
퇴계동,6**,충혼길4번길,다가구,26,-,10/19,-,-,300,41,-,-,
퇴계동,8**,,단독,30,-,10/15,-,-,100,23,-,-,
퇴계동,8**,충혼길8번길,다가구,13.2,-,10/14,-,-,300,33,-,-,
퇴계동,1***,승지골길13번길,다가구,60,-,10/14,-,-,"1,500",35,-,-,
퇴계동,9**,퇴계로145번길,다가구,26,-,10/14,-,-,"1,000",31,-,-,
퇴계동,3**,퇴계로93번길,단독,25,-,10/13,-,-,500,34,-,-,
퇴계동,9**,춘주로147번길,다가구,45,-,10/11,-,-,200,20,-,-,
퇴계동,8**,춘주로201번길,다가구,50,-,10/08,-,-,"11,500",0,-,-,
퇴계동,8**,공원2길,다가구,52,-,10/07,-,-,500,30,-,-,
퇴계동,3**,퇴계로93번길,다가구,40,-,10/05,-,-,"6,000",0,-,-,
퇴계동,8**,공원길,다가구,85.32,-,10/05,-,-,"2,000",45,-,-,
퇴계동,1***,퇴계로145번길,다가구,65,-,10/02,-,-,400,53,-,-,
퇴계동,8**,행촌로,단독,131.02,-,10/02,-,-,"10,000",0,-,-,
