법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,우석로79번길,다가구,80,-,03/31,-,-,"5,500",0,-,-,
석사동,8**,새롬공원길4번길,단독,28,-,03/28,-,-,250,30,-,-,
석사동,7**,우석로63번길,단독,45,-,03/27,-,-,"4,000",0,-,-,
석사동,1**,공지로,다가구,28,-,03/26,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,다가구,25.11,-,03/26,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,49.5,-,03/25,-,-,"7,000",0,-,-,
석사동,9**,,다가구,236.3,-,03/23,-,-,500,40,-,-,
석사동,7**,우석로,다가구,24,-,03/23,-,-,"3,000",0,-,-,
석사동,7**,애막골길11번길,다가구,119.82,-,03/22,-,-,"2,000",55,-,-,
석사동,7**,우석로85번길,단독,114.03,-,03/22,-,-,"9,000",0,-,-,
석사동,6**,벌말길,다가구,66,-,03/21,-,-,"2,000",30,-,-,
석사동,9**,스무숲4길,다가구,27,-,03/19,-,-,"4,500",0,-,-,
석사동,7**,우석로85번길,다가구,26,-,03/18,-,-,"2,000",0,-,-,
석사동,7**,우석로85번길,다가구,26,-,03/18,-,-,"3,000",0,-,-,
석사동,3**,외솔길,다가구,27,-,03/18,-,-,"4,000",0,-,-,
석사동,3**,후석로66번길,다가구,18,-,03/17,-,-,"1,000",9,-,-,
석사동,6**,벌말길47번길,다가구,111,-,03/14,-,-,"8,000",0,-,-,
석사동,6**,후석로,단독,100.56,-,03/14,-,-,500,65,-,-,
석사동,7**,애막골길20번길,다가구,33,-,03/13,-,-,"6,000",0,-,-,
석사동,3**,외솔길,다가구,93.03,-,03/13,-,-,"5,000",50,-,-,
석사동,6**,후석로59번길,다가구,61.16,-,03/13,-,-,"5,000",0,-,-,
석사동,7**,애막골길20번길,다가구,33,-,03/13,-,-,"6,000",0,-,-,
석사동,7**,벌말길,다가구,32.82,-,03/13,-,-,200,13,-,-,
석사동,3**,외솔길,단독,93.03,-,03/13,-,-,"3,000",60,-,-,
석사동,9**,스무숲1길,다가구,28,-,03/12,-,-,"5,000",0,-,-,
석사동,7**,벌말길,단독,88.96,-,03/12,-,-,"5,000",25,-,-,
석사동,6**,석사길5번길,다가구,42.97,-,03/12,-,-,"5,000",0,-,-,
석사동,7**,우석로38번길,다가구,27,-,03/11,-,-,"2,500",0,-,-,
석사동,7**,효석로,단독,60,-,03/11,-,-,"6,000",0,-,-,
석사동,6**,효석로135번길,다가구,42,-,03/11,-,-,500,30,-,-,
석사동,6**,효석로,단독,32.56,-,03/09,-,-,"6,500",0,-,-,
석사동,7**,벌말길47번길,다가구,54,-,03/09,-,-,"8,500",0,-,-,
석사동,7**,우석로38번길,다가구,27,-,03/09,-,-,"2,000",0,-,-,
석사동,6**,벌말길,다가구,25,-,03/09,-,-,"2,500",0,-,-,
석사동,6**,후석로59번길,단독,76.23,-,03/08,-,-,"8,500",0,-,-,
석사동,7**,우석로,단독,115,-,03/07,-,-,"1,000",60,-,-,
석사동,9**,스무숲1길,다가구,28,-,03/07,-,-,"3,500",15,-,-,
석사동,3**,,다가구,20,-,03/07,-,-,"5,000",0,-,-,
석사동,3**,외솔길,다가구,23,-,03/06,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,93.45,-,03/06,-,-,"2,000",55,-,-,
석사동,6**,후석로66번길,다가구,75.9,-,03/06,-,-,500,25,-,-,
석사동,7**,애막골길20번길,다가구,45,-,03/05,-,-,"6,000",0,-,-,
석사동,6**,효석로,단독,32,-,03/05,-,-,"6,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,31.53,-,03/05,-,-,"3,000",0,-,-,
석사동,3**,외솔길,다가구,156.05,-,03/04,-,-,"20,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,55,-,03/04,-,-,500,40,-,-,
석사동,9**,스무숲4길,다가구,25,-,03/04,-,-,"5,000",0,-,-,
석사동,3**,공지로,다가구,25,-,03/02,-,-,"3,500",0,-,-,
석사동,3**,공지로,다가구,27.69,-,03/01,-,-,300,31,-,-,
석사동,9**,스무숲1길,다가구,33,-,03/01,-,-,300,28,-,-,
