법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,4**,춘천로282번길,다가구,50,-,08/31,-,-,300,42,-,-,
후평동,8**,후석로250번길,다가구,28,-,08/31,-,-,"6,000",0,-,-,
후평동,8**,후만로,다가구,30,-,08/31,-,-,100,25,-,-,
후평동,6**,춘천로310번길,단독,33,-,08/30,-,-,"3,000",0,-,-,
후평동,2**,뒷들길,다가구,33,-,08/30,-,-,300,34,-,-,
후평동,8**,후만로116번길,다가구,48.36,-,08/30,-,-,"4,000",10,-,-,
후평동,6**,춘천로310번길,다가구,50,-,08/29,-,-,"6,500",0,-,-,
후평동,7**,춘천로,단독,117.31,-,08/27,-,-,"12,000",0,-,-,
후평동,7**,후석로369번길,단독,42.38,-,08/25,-,-,"7,000",0,-,-,
후평동,7**,만천로239번길,다가구,26,-,08/23,-,-,300,42,-,-,
후평동,7**,부안길,다가구,30,-,08/22,-,-,"6,000",0,-,-,
후평동,8**,삭주로108번길,단독,21.5,-,08/21,-,-,100,25,-,-,
후평동,3**,춘천로295번길,단독,49.5,-,08/20,-,-,100,18,-,-,
후평동,7**,삭주로,다가구,50,-,08/20,-,-,"7,000",0,-,-,
후평동,3**,춘천로309번길,단독,71.37,-,08/20,-,-,"7,600",0,-,-,
후평동,4**,,단독,58.86,-,08/18,-,-,500,35,-,-,
후평동,5**,춘천로295번길,단독,55,-,08/16,-,-,"10,000",0,-,-,
후평동,7**,만천로245번길,다가구,49.32,-,08/16,-,-,500,40,-,-,
후평동,6**,삭주로80번길,다가구,33,-,08/16,-,-,"7,000",0,-,-,
후평동,6**,성심로35번길,단독,61.81,-,08/15,-,-,100,25,-,-,
후평동,6**,춘천로310번길,단독,32,-,08/14,-,-,200,32,-,-,
후평동,7**,만천로205번길,다가구,50,-,08/13,-,-,"5,000",0,-,-,
후평동,4**,부평길,단독,23.1,-,08/13,-,-,"3,500",0,-,-,
후평동,4**,춘천로282번길,다가구,30,-,08/12,-,-,"6,000",0,-,-,
후평동,7**,춘천로,다가구,166.24,-,08/12,-,-,"20,000",0,-,-,
후평동,7**,만천로199번길,다가구,26,-,08/11,-,-,"6,000",0,-,-,
후평동,7**,만천로199번길,다가구,26,-,08/10,-,-,"6,000",0,-,-,
후평동,7**,만천로195번길,다가구,26,-,08/10,-,-,"6,000",0,-,-,
후평동,4**,춘천로282번길,단독,39.02,-,08/10,-,-,300,25,-,-,
후평동,9*,후석로344번길,다가구,30,-,08/10,-,-,"5,000",5,-,-,
후평동,6**,성심로35번길,다가구,40,-,08/09,-,-,300,45,-,-,
후평동,7**,부안길,다가구,60,-,08/08,-,-,"6,000",0,-,-,
후평동,4**,춘천로282번길,단독,49.36,-,08/08,-,-,"1,000",40,-,-,
후평동,7**,후석로455번길,다가구,27.55,-,08/06,-,-,"3,750",0,-,-,
후평동,8**,후만로98번길,단독,89.55,-,08/04,-,-,"11,000",0,-,-,
후평동,8**,부평길,다가구,93.25,-,08/04,-,-,"1,000",50,-,-,
후평동,7**,춘천로,다가구,76.56,-,08/03,-,-,"5,500",0,-,-,
