법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,6**,공지로333번길,다가구,111.15,-,10/31,-,-,"15,000",0,-,-,
효자동,6**,두하길,다가구,33,-,10/29,-,-,300,43,-,-,
효자동,1**,둥지길,다가구,42,-,10/29,-,-,"6,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,30,-,10/29,-,-,"7,000",0,-,-,
효자동,6**,춘천로186번길,단독,60.48,-,10/28,-,-,"7,000",0,-,-,
효자동,6**,효평길,다가구,40,-,10/28,-,-,500,55,-,-,
효자동,7**,춘천로,다가구,34.51,-,10/27,-,-,"6,000",0,-,-,
효자동,2**,공지로218번길,다가구,45,-,10/27,-,-,"8,000",0,-,-,
효자동,3**,효석로9번길,다가구,24,-,10/26,-,-,200,30,-,-,
효자동,1**,미려골길25번길,단독,26.4,-,10/26,-,-,"2,600",0,-,-,
효자동,6**,도화길6번길,다가구,120.12,-,10/25,-,-,"13,000",0,-,-,
효자동,3**,,다가구,122,-,10/25,-,-,"7,000",0,-,-,
효자동,1**,백령로83번길,다가구,14,-,10/25,-,-,"1,000",20,-,-,
효자동,3**,공지로264번길,단독,30.3,-,10/24,-,-,"2,500",0,-,-,
효자동,4**,,단독,39,-,10/24,-,-,"8,000",0,-,-,
효자동,1**,둥지길,다가구,127,-,10/23,-,-,"20,000",0,-,-,
효자동,3**,남춘천새길41번길,다가구,24,-,10/23,-,-,500,20,-,-,
효자동,1**,둥지길,다가구,127,-,10/23,-,-,"20,000",0,-,-,
효자동,6**,효자로150번길,다가구,14,-,10/22,-,-,200,20,-,-,
효자동,1**,효평길20번길,다가구,33,-,10/22,-,-,"3,500",0,-,-,
효자동,4*,두하길25번길,다가구,40,-,10/22,-,-,300,39,-,-,
효자동,3**,청운길,다가구,50,-,10/22,-,-,500,50,-,-,
효자동,5**,효명길,다가구,45,-,10/21,-,-,200,25,-,-,
효자동,7**,성심로,단독,36,-,10/20,-,-,"3,000",33,-,-,
효자동,1**,법원뒷길8번길,다가구,64.98,-,10/20,-,-,"8,000",0,-,-,
효자동,1**,법원뒷길8번길,단독,41.1,-,10/20,-,-,"1,000",15,-,-,
효자동,5**,춘천로64번길,단독,78.99,-,10/18,-,-,"2,000",30,-,-,
효자동,6**,닥나무길9번길,다가구,23,-,10/18,-,-,"4,000",0,-,-,
효자동,3*,백령로147번길,단독,82,-,10/17,-,-,"10,000",0,-,-,
효자동,1**,도화길,단독,71.16,-,10/15,-,-,500,35,-,-,
효자동,6**,공지로333번길,다가구,34.5,-,10/15,-,-,"7,500",0,-,-,
효자동,7**,춘천로296번길,다가구,80,-,10/14,-,-,"19,000",0,-,-,
효자동,7**,,다가구,80,-,10/14,-,-,"19,000",0,-,-,
효자동,2**,효석로,다가구,20,-,10/13,-,-,"2,500",0,-,-,
효자동,3*,,다가구,33,-,10/13,-,-,"4,500",0,-,-,
효자동,3*,백령로147번길,다가구,33,-,10/13,-,-,"4,500",0,-,-,
효자동,7**,백령로115번길,다가구,30,-,10/13,-,-,300,42,-,-,
효자동,1**,백령로25번길,다가구,20,-,10/11,-,-,"2,000",0,-,-,
효자동,5**,효명길,다가구,45,-,10/11,-,-,200,20,-,-,
효자동,1**,서부대성로184번길,다가구,23.45,-,10/11,-,-,"5,000",0,-,-,
효자동,1*,백령로151번길,다가구,27,-,10/11,-,-,300,38,-,-,
효자동,6**,효자문길,단독,78.03,-,10/10,-,-,"1,000",40,-,-,
효자동,1**,미려골길25번길,단독,60.42,-,10/07,-,-,"5,500",0,-,-,
효자동,7**,남춘로,단독,90.86,-,10/07,-,-,"10,000",0,-,-,
효자동,7**,전원안길,단독,59,-,10/05,-,-,"5,000",0,-,-,
효자동,6**,효명길,다가구,75.7,-,10/05,-,-,"1,000",40,-,-,
효자동,7**,전원길,단독,64.8,-,10/05,-,-,"6,000",0,-,-,
효자동,7**,남춘로45번길,다가구,45,-,10/04,-,-,"8,500",0,-,-,
효자동,7**,효평길,단독,68.78,-,10/04,-,-,500,25,-,-,
효자동,7**,남춘로51번길,다가구,89.1,-,10/04,-,-,"14,000",0,-,-,
효자동,7**,춘천로,다가구,66.11,-,10/01,-,-,"5,000",0,-,-,
효자동,1**,효평길,단독,36,-,10/01,-,-,"2,000",25,-,-,
효자동,1**,백령로75번길,다가구,35,-,10/01,-,-,300,35,-,-,
