법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,8**,공원2길,다가구,30,신규,11/30,22.12-23.12,-,500,43,-,-,
퇴계동,8**,공원1길,단독,28.07,-,11/30,-,-,300,29,-,-,
퇴계동,8**,공원2길,단독,30,신규,11/30,22.12-23.12,-,500,43,-,-,
퇴계동,4**,국사봉길,단독,33,-,11/29,-,-,500,40,-,-,
퇴계동,8**,영서로2269번길,다가구,25,신규,11/29,22.12-23.12,-,300,35,-,-,
퇴계동,8**,공원1길,단독,78.6,신규,11/28,22.12-24.12,-,"1,000",50,-,-,
퇴계동,8**,공원4길,단독,26,신규,11/28,22.12-23.12,-,300,40,-,-,
퇴계동,8**,공원2길,단독,90,-,11/28,-,-,200,30,-,-,
퇴계동,8**,공원1길,단독,62,신규,11/28,22.12-24.12,-,"1,000",40,-,-,
퇴계동,1***,남춘천길5번길,단독,33,신규,11/28,22.12-23.12,-,300,42,-,-,
퇴계동,5**,행촌로,단독,29,신규,11/27,22.12-23.12,-,300,39,-,-,
퇴계동,1***,우묵길74번길,다가구,33,-,11/26,22.11-23.11,-,300,38,-,-,
퇴계동,1***,남춘로1번길,단독,26,-,11/25,-,-,300,30,-,-,
퇴계동,1**,김유정로,다가구,28,신규,11/25,22.12-23.12,-,300,40,-,-,
퇴계동,8**,공원3길,단독,50,신규,11/24,22.12-24.12,-,500,40,-,-,
퇴계동,2**,영서로2151번길,다가구,59.5,신규,11/24,22.12-24.12,-,"11,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,47.6,-,11/21,-,-,"5,900",0,-,-,
퇴계동,9**,행촌로32번길,다가구,30,신규,11/20,22.12-24.12,-,"7,000",0,-,-,
퇴계동,1***,남춘로26번길,다가구,30,신규,11/20,22.11-23.11,-,300,40,-,-,
퇴계동,2**,영서로2151번길,단독,50,신규,11/19,22.12-23.12,-,500,55,-,-,
퇴계동,9**,퇴계로146번길,다가구,50,신규,11/19,22.12-24.12,-,500,45,-,-,
퇴계동,9**,퇴계로145번길,단독,27,신규,11/19,22.12-23.12,-,300,43,-,-,
퇴계동,8**,공원2길,단독,30,신규,11/18,22.11-24.11,-,500,43,-,-,
퇴계동,8**,공원2길,다가구,30,신규,11/18,22.11-23.11,-,500,43,-,-,
퇴계동,3**,퇴계로77번길,단독,92.33,-,11/18,-,-,"10,000",0,-,-,
퇴계동,8**,공원1길,단독,20,-,11/18,-,-,"5,000",0,-,-,
퇴계동,1***,남춘로26번길,다가구,45,신규,11/16,22.12-24.12,-,500,45,-,-,
퇴계동,8**,공원3길,다가구,54.52,-,11/12,-,-,"8,000",0,-,-,
퇴계동,8**,공원3길,다가구,54.52,신규,11/12,22.11-24.11,-,"8,000",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,50,-,11/11,-,-,"6,000",15,-,-,
퇴계동,5**,행촌로,단독,25,신규,11/07,22.11-23.11,-,300,34,-,-,
퇴계동,9**,퇴계로145번길,다가구,25,-,11/07,-,-,"5,000",0,-,-,
퇴계동,1***,남춘천길,다가구,30,-,11/07,-,-,300,30,-,-,
퇴계동,8**,공원2길,다가구,26,신규,11/06,22.11-23.11,-,300,35,-,-,
퇴계동,8**,공원2길,단독,26,신규,11/06,22.11-23.11,-,300,35,-,-,
퇴계동,1***,남춘천길5번길,다가구,37.7,-,11/06,-,-,"6,000",0,-,-,
퇴계동,1***,퇴계로,단독,30,신규,11/05,22.11-23.11,-,300,37,-,-,
퇴계동,3**,미나리길11번길,다가구,40,신규,11/04,22.11-24.11,-,"7,000",0,-,-,
퇴계동,8**,공원2길,단독,30,신규,11/01,22.11-23.11,-,500,43,-,-,
퇴계동,8**,공원2길,단독,30,신규,11/01,22.11-23.11,-,500,43,-,-,
