법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,5**,,단독,48,-,01/31,-,-,"5,000",0,-,-,
후평동,5**,후석로441번길,단독,82,-,01/31,-,-,"9,000",0,-,-,
후평동,5**,,단독,48,-,01/30,-,-,"2,000",15,-,-,
후평동,6**,삭주로80번길,단독,33,-,01/30,-,-,300,40,-,-,
후평동,7**,,다가구,26,-,01/30,-,-,"5,500",0,-,-,
후평동,5**,,다가구,26,-,01/29,-,-,300,43,-,-,
후평동,2**,,단독,25,-,01/29,-,-,"4,000",0,-,-,
후평동,7**,후석로370번길,다가구,45,-,01/28,-,-,500,50,-,-,
후평동,6**,춘천로,다가구,20,-,01/28,-,-,300,30,-,-,
후평동,4**,으뜸길4번길,다가구,26.4,-,01/26,-,-,"2,500",0,-,-,
후평동,7**,후석로,단독,57.75,-,01/25,-,-,"2,500",0,-,-,
후평동,7**,만천로205번길,단독,61.74,-,01/25,-,-,500,40,-,-,
후평동,6**,성심로47번길,단독,30.9,-,01/24,-,-,"8,000",0,-,-,
후평동,8**,대양당길,다가구,28,-,01/24,-,-,600,30,-,-,
후평동,8**,복골길6번길,다가구,82.58,-,01/23,-,-,"8,000",0,-,-,
후평동,7**,성심로47번길,다가구,41,-,01/22,-,-,"4,000",25,-,-,
후평동,8**,후만로116번길,다가구,55.9,-,01/22,-,-,"3,500",0,-,-,
후평동,6**,성심로47번길,단독,39.64,-,01/20,-,-,300,30,-,-,
후평동,7**,삭주로128번길,다가구,28.75,-,01/18,-,-,"5,000",0,-,-,
후평동,9*,후석로344번길,단독,25,-,01/18,-,-,"3,000",0,-,-,
후평동,8**,부평길,단독,34.1,-,01/18,-,-,200,38,-,-,
후평동,7**,만천로239번길,단독,30,-,01/17,-,-,300,45,-,-,
후평동,4**,춘천로282번길,다가구,25,-,01/16,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,다가구,50,-,01/15,-,-,500,53,-,-,
후평동,9*,후석로344번길,단독,96.33,-,01/14,-,-,500,40,-,-,
후평동,6**,,다가구,30,-,01/13,-,-,"8,000",0,-,-,
후평동,7**,만천로195번길,단독,30,-,01/13,-,-,"5,500",0,-,-,
후평동,7**,만천로205번길,다가구,30,-,01/13,-,-,"6,500",0,-,-,
후평동,5**,후석로441번길,단독,48,-,01/12,-,-,"7,000",0,-,-,
후평동,7**,만천로205번길,다가구,30,-,01/12,-,-,"6,000",0,-,-,
후평동,7**,만천로205번길,다가구,25,-,01/11,-,-,"5,000",0,-,-,
후평동,4**,춘천로296번길,다가구,27,-,01/11,-,-,"6,000",0,-,-,
후평동,6**,효평길,단독,25,-,01/08,-,-,"5,000",0,-,-,
후평동,9*,수풍골길13번길,다가구,56,-,01/08,-,-,"5,000",0,-,-,
후평동,1**,,다가구,50,-,01/08,-,-,"9,000",0,-,-,
후평동,7**,만천로205번길,다가구,30,-,01/07,-,-,"6,000",0,-,-,
후평동,7**,만천로199번길,단독,40,-,01/07,-,-,"1,000",37,-,-,
후평동,8**,춘천로269번길,단독,33,-,01/07,-,-,300,42,-,-,
후평동,2**,뒷들길,단독,28,-,01/06,-,-,300,30,-,-,
후평동,8**,후석로258번길,단독,61.33,-,01/05,-,-,"8,800",0,-,-,
후평동,4**,으뜸길4번길,다가구,28,-,01/05,-,-,"6,000",0,-,-,
후평동,4**,후석로344번길,단독,49.46,-,01/04,-,-,"6,000",5,-,-,
후평동,9*,수풍골길13번길,단독,88.83,-,01/04,-,-,500,48,-,-,
후평동,8**,후석로379번길,단독,30,-,01/04,-,-,300,40,-,-,
후평동,8**,,단독,50,-,01/03,-,-,500,30,-,-,
후평동,7**,,단독,47,-,01/02,-,-,"9,000",0,-,-,
후평동,7**,만천로245번길,다가구,46,-,01/02,-,-,500,53,-,-,
후평동,7**,후석로393번길,단독,47,-,01/02,-,-,"7,500",0,-,-,
후평동,6**,,단독,30,-,01/01,-,-,"8,000",0,-,-,
