법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,우묵길52번길,다가구,35,신규,06/30,21.07-23.07,-,"10,000",0,-,-,
퇴계동,1***,우묵길52번길,단독,28,신규,06/28,21.07-23.07,-,"10,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,89.25,신규,06/26,21.07-23.07,-,"19,000",0,-,-,
퇴계동,3**,퇴계로77번길,단독,28,신규,06/26,21.06-22.06,-,300,40,-,-,
퇴계동,1***,남춘천길5번길,단독,34,-,06/25,-,-,"6,000",0,-,-,
퇴계동,8**,춘주로201번길,단독,59.6,-,06/23,-,-,"6,000",0,-,-,
퇴계동,1***,,다가구,29.75,신규,06/22,21.08-23.08,-,"8,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,48.12,신규,06/20,21.07-23.07,-,"14,000",0,-,-,
퇴계동,1***,,다가구,48.12,-,06/20,-,-,"14,000",0,-,-,
퇴계동,9**,남춘로36번길,단독,30,신규,06/19,21.06-22.06,-,300,43,-,-,
퇴계동,3**,미나리길11번길,단독,45,신규,06/16,21.07-22.07,-,300,52,-,-,
퇴계동,8**,공원1길,다가구,45,-,06/15,-,-,"3,000",0,-,-,
퇴계동,8**,공원1길,단독,45,-,06/15,-,-,"3,000",0,-,-,
퇴계동,1***,우묵길60번길,단독,45,신규,06/12,21.07-23.06,-,"6,500",37,-,-,
퇴계동,3**,퇴계로93번길,단독,30,신규,06/08,21.06-23.06,-,"7,000",0,-,-,
퇴계동,1***,남춘로5번길,다가구,26,신규,06/07,21.06-22.06,-,300,38,-,-,
퇴계동,9**,퇴계로145번길,다가구,30,-,06/04,-,-,200,30,-,-,
퇴계동,1**,김유정로,단독,30,-,06/03,-,-,"5,000",0,-,-,
퇴계동,8**,공원1길,단독,35,-,06/01,-,-,"3,000",11,-,-,
