법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,5**,춘천로295번길,단독,55,신규,01/31,23.02-24.03,-,"7,000",15,-,-,
후평동,5**,춘천로295번길,단독,45,-,01/31,-,-,"3,000",28,-,-,
후평동,6**,삭주로94번길,다가구,26,신규,01/30,23.01-24.01,-,300,40,-,-,
후평동,6**,춘천로,다가구,45,-,01/30,23.02-24.02,-,"7,350",0,-,-,
후평동,7**,만천로199번길,다가구,28,신규,01/30,23.01-25.01,-,300,40,-,-,
후평동,4**,춘천로282번길,단독,39,신규,01/30,23.02-25.02,-,300,36,-,-,
후평동,7**,삭주로128번길,다가구,32.82,신규,01/29,23.02-25.02,-,300,45,-,-,
후평동,6**,삭주로80번길,다가구,26,신규,01/29,23.02-24.02,-,300,40,-,-,
후평동,7**,만천로239번길,다가구,48,신규,01/28,23.02-24.02,-,500,57,-,-,
후평동,7**,후석로370번길,다가구,50,신규,01/28,23.02-25.02,-,"10,000",0,-,-,
후평동,2**,공단로,다가구,28,신규,01/28,23.02-24.02,-,300,43,-,-,
후평동,7**,후석로390번길,다가구,45,신규,01/28,23.02-24.02,-,500,45,-,-,
후평동,2**,,다가구,27,-,01/27,-,-,300,30,-,-,
후평동,8**,삭주로128번길,다가구,28,신규,01/27,23.01-24.01,-,300,40,-,-,
후평동,1**,만천로195번길,단독,50,신규,01/27,23.02-25.02,-,"2,000",57,-,-,
후평동,8**,삭주로128번길,다가구,31.37,신규,01/26,23.02-24.02,-,300,40,-,-,
후평동,6**,성심로47번길,단독,29,신규,01/26,23.03-24.03,-,400,40,-,-,
후평동,7**,만천로205번길,다가구,50,신규,01/26,23.02-25.02,-,"10,000",0,-,-,
후평동,7**,춘천로426번길,다가구,30,신규,01/26,23.02-24.02,-,300,40,-,-,
후평동,7*,보안길,다가구,29.7,신규,01/25,23.01-24.04,-,"7,000",0,-,-,
후평동,8**,삭주로108번길,다가구,28,신규,01/24,23.02-24.02,-,300,43,-,-,
후평동,7**,삭주로206번길,단독,30,신규,01/20,23.01-24.01,-,300,40,-,-,
후평동,7**,,다가구,40,-,01/19,-,-,"10,000",0,-,-,
후평동,1**,,다가구,26.44,-,01/18,-,-,"4,200",0,-,-,
후평동,1**,뒷들길,다가구,26,-,01/18,-,-,"4,200",0,-,-,
후평동,5**,후석로441번길,다가구,79.3,신규,01/17,23.01-24.01,-,"3,000",50,-,-,
후평동,8**,후석로379번길,다가구,26,신규,01/16,23.02-25.02,-,"8,000",0,-,-,
후평동,1**,,다가구,50,갱신,01/16,23.02-25.02,-,"9,500",0,"9,000",0,
후평동,6**,춘천로255번길,단독,50,신규,01/14,23.02-25.02,-,"7,000",0,-,-,
후평동,7**,만천로195번길,단독,71,신규,01/14,23.01-25.03,-,500,45,-,-,
후평동,5**,삭주로94번길,단독,25,신규,01/14,23.01-25.01,-,300,38,-,-,
후평동,5**,성심로47번길,단독,55.62,신규,01/14,-,-,500,36,-,-,
후평동,6**,효평길,다가구,33,신규,01/14,23.02-24.01,-,300,33,-,-,
후평동,8**,후석로379번길,단독,28,신규,01/13,23.02-24.02,-,300,40,-,-,
후평동,7**,만천로249번길,단독,39.8,신규,01/13,23.02-25.02,-,500,63,-,-,
후평동,4**,으뜸길4번길,단독,33,신규,01/10,23.01-24.01,-,300,42,-,-,
후평동,7**,춘천로,단독,25,신규,01/10,23.01-24.01,-,300,38,-,-,
후평동,7**,만천로199번길,다가구,30,신규,01/10,23.02-25.02,-,"8,500",0,-,-,
후평동,8**,후석로258번길,단독,61.33,신규,01/09,23.02-25.02,-,"8,500",0,-,-,
후평동,7**,후석로390번길,다가구,38.3,신규,01/09,23.01-24.01,-,500,50,-,-,
후평동,7**,만천로195번길,다가구,28,신규,01/08,23.01-24.01,-,300,38,-,-,
