법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,8**,삭주로128번길,다가구,27,신규,03/31,24.04-25.04,-,300,40,-,-,
후평동,8**,부평길11번길,다가구,20,신규,03/31,24.04-26.04,-,200,15,-,-,
후평동,8**,후석로258번길,다가구,94.28,신규,03/26,24.04-26.04,-,"3,000",50,-,-,
후평동,7**,후석로390번길,단독,26,신규,03/26,24.04-26.04,-,"1,000",20,-,-,
후평동,4**,춘천로282번길,다가구,35,신규,03/25,24.04-26.04,-,"7,000",0,-,-,
후평동,9*,수풍골길13번길,다가구,19.1,신규,03/24,23.04-25.03,-,210,15,-,-,
후평동,7**,만천로245번길,다가구,33,신규,03/24,24.04-26.04,-,"7,000",0,-,-,
후평동,8**,후만로116번길,다가구,30,신규,03/23,24.03-25.03,-,300,30,-,-,
후평동,7**,삭주로128번길,다가구,60,신규,03/23,24.03-25.03,-,300,43,-,-,
후평동,7**,후석로379번길,다가구,50,신규,03/22,24.04-25.03,-,500,60,-,-,
후평동,8**,후만로126번길,다가구,45,신규,03/22,24.04-26.04,-,"6,000",0,-,-,
후평동,8**,세실로208번길,다가구,26,신규,03/22,24.03-26.03,-,200,26,-,-,
후평동,6**,성심로35번길,다가구,21.6,신규,03/20,24.03-25.03,-,100,30,-,-,
후평동,5**,후석로441번길,다가구,74.85,신규,03/20,24.04-26.04,-,"12,000",0,-,-,
후평동,5**,후석로441번길,다가구,49.95,신규,03/18,24.03-26.03,-,"5,000",37,-,-,
후평동,7**,춘천로,다가구,30.33,신규,03/18,24.05-25.05,-,300,29,-,-,
후평동,8**,복골길18번길,단독,52.68,신규,03/18,24.04-26.04,-,500,45,-,-,
후평동,6**,효평길,단독,33,신규,03/16,24.03-25.03,-,300,35,-,-,
후평동,8**,삭주로128번길,다가구,27,신규,03/14,24.03-25.03,-,300,40,-,-,
후평동,7**,성심로47번길,다가구,43.77,신규,03/13,24.03-26.06,-,50,16,-,-,
후평동,4**,춘천로282번길,다가구,36,신규,03/11,24.03-26.03,-,"7,000",0,-,-,
후평동,4**,으뜸길4번길,다가구,26.44,신규,03/10,24.03-25.03,-,50,25,-,-,
후평동,6**,성심로47번길,다가구,26,신규,03/10,24.04-25.04,-,300,40,-,-,
후평동,8**,삭주로108번길,다가구,26,신규,03/08,24.03-25.02,-,300,40,-,-,
후평동,5**,후석로441번길,다가구,84.6,신규,03/07,24.05-26.05,-,"13,000",0,-,-,
후평동,7**,만천로205번길,다가구,33,신규,03/07,24.03-25.03,-,500,45,-,-,
후평동,2**,공단로60번길,다가구,48,신규,03/07,24.03-25.03,-,500,55,-,-,
후평동,2**,뒷들길,다가구,28,신규,03/06,24.03-25.03,-,500,55,-,-,
후평동,7**,후석로369번길,다가구,30,신규,03/06,24.03-26.03,-,"8,000",0,-,-,
후평동,7**,만천로245번길,다가구,46,신규,03/04,24.03-25.03,-,500,55,-,-,
후평동,8**,세실로208번길,다가구,57,신규,03/04,24.03-26.03,-,300,35,-,-,
후평동,8**,세실로208번길,다가구,69.03,갱신,03/04,24.03-26.03,-,"7,000",0,"5,000",0,
후평동,8**,세실로208번길,다가구,57,신규,03/04,24.03-26.03,-,300,35,-,-,
후평동,8**,부평길,단독,93.66,신규,03/03,24.04-26.04,-,"2,000",55,-,-,
후평동,8**,세실로192번길,단독,47.25,신규,03/02,24.05-26.05,-,500,40,-,-,
후평동,7**,만천로195번길,다가구,28,신규,03/01,24.02-25.02,-,300,38,-,-,
후평동,6**,성심로47번길,다가구,30,신규,03/01,24.03-25.02,-,400,40,-,-,
