법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,4**,효자로73번길,다가구,68.83,신규,03/31,24.04-25.04,-,300,38,-,-,
효자동,3**,법원뒷길,다가구,30,신규,03/30,24.03-25.02,-,100,35,-,-,
효자동,1**,도화길6번길,다가구,77.82,신규,03/30,24.04-26.04,-,"1,000",80,-,-,
효자동,6**,효평길,다가구,45,신규,03/30,24.04-25.04,-,500,60,-,-,
효자동,1**,둥지길,다가구,46.97,신규,03/29,24.03-25.01,-,500,55,-,-,
효자동,1**,서부대성로184번길,다가구,21,신규,03/29,24.04-26.04,-,"7,500",0,-,-,
효자동,1**,미려골길,다가구,19.89,신규,03/27,24.03-26.06,-,100,9,-,-,
효자동,1**,미려골길,다가구,20.47,신규,03/27,24.03-26.06,-,100,9,-,-,
효자동,1**,미려골길,다가구,19.47,신규,03/27,24.03-26.06,-,100,9,-,-,
효자동,6**,공지로333번길,다가구,26,신규,03/27,24.03-25.03,-,300,38,-,-,
효자동,1**,미려골길,다가구,19.47,신규,03/27,24.03-26.06,-,200,11,-,-,
효자동,1**,미려골길,다가구,19.89,신규,03/27,24.03-26.06,-,100,9,-,-,
효자동,1**,미려골길,다가구,19.47,신규,03/27,24.03-26.06,-,100,10,-,-,
효자동,1**,미려골길,다가구,19.47,신규,03/27,24.03-26.06,-,100,9,-,-,
효자동,1**,미려골길,다가구,18.75,신규,03/27,24.03-26.06,-,200,11,-,-,
효자동,1**,청운길,단독,18,신규,03/26,24.03-25.02,-,200,30,-,-,
효자동,7**,효평길,다가구,33,신규,03/25,24.03-26.03,-,200,35,-,-,
효자동,1*,백령로151번길,단독,149.4,신규,03/23,24.03-26.03,-,"9,000",0,-,-,
효자동,1*,백령로165번길,다가구,31.02,신규,03/22,24.04-25.06,-,300,40,-,-,
효자동,6**,춘천로204번길,다가구,46.69,신규,03/21,24.04-26.04,-,"8,500",0,-,-,
효자동,6**,닥나무길9번길,다가구,50,신규,03/20,24.04-26.04,-,"8,000",0,-,-,
효자동,7**,백령로111번길,단독,50,신규,03/20,24.03-25.03,-,200,40,-,-,
효자동,6**,닥나무길9번길,다가구,50,신규,03/20,24.05-26.05,-,"8,000",0,-,-,
효자동,1**,서부대성로184번길,단독,66.24,신규,03/20,24.03-26.03,-,"1,000",50,-,-,
효자동,7**,공지로307번길,다가구,28,신규,03/19,24.04-25.04,-,300,48,-,-,
효자동,6**,춘천로,단독,110.16,신규,03/19,24.04-25.04,-,"1,000",50,-,-,
효자동,7**,성심로,다가구,30,신규,03/18,24.03-25.03,-,300,42,-,-,
효자동,4**,효명길,다가구,34.2,신규,03/18,24.04-26.04,-,"7,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,50,신규,03/18,24.04-26.04,-,"10,000",0,-,-,
효자동,3**,효석로9번길,다가구,77.52,신규,03/17,24.04-24.10,-,500,70,-,-,
효자동,1**,백령로23번길,다가구,23,신규,03/17,24.02-25.02,-,200,30,-,-,
효자동,1**,청운길,다가구,24.15,신규,03/15,24.03-25.03,-,100,29,-,-,
효자동,6**,효자로150번길,다가구,66,신규,03/14,24.03-25.01,-,500,50,-,-,
효자동,7**,백령로,다가구,26,신규,03/13,24.03-25.03,-,100,30,-,-,
효자동,1**,백령로67번길,단독,16.53,신규,03/13,24.03-24.08,-,100,25,-,-,
효자동,7**,남춘로45번길,다가구,34,갱신,03/12,24.03-26.03,-,"7,000",0,"7,000",0,
효자동,1**,백령로147번길,다가구,75,신규,03/12,24.05-26.05,-,"12,000",0,-,-,
효자동,1**,백령로67번길,단독,16.53,신규,03/11,24.03-24.08,-,100,25,-,-,
효자동,7**,남춘로55번길,다가구,48,신규,03/10,24.04-26.04,-,"2,000",60,-,-,
효자동,4**,효자문길11번길,다가구,49.5,-,03/10,-,-,"8,000",0,-,-,
효자동,1**,둥지길,단독,21,신규,03/10,24.03-25.03,-,100,29,-,-,
효자동,6**,남춘로51번길,다가구,24,신규,03/10,24.03-25.03,-,200,20,-,-,
효자동,1**,효제길,다가구,45.61,신규,03/09,24.03-26.03,-,300,45,-,-,
효자동,1*,백령로165번길,단독,25,신규,03/08,24.03-25.02,-,200,30,-,-,
효자동,7**,백령로115번길,다가구,19.8,신규,03/08,24.02-25.02,-,200,30,-,-,
효자동,1**,돌담길,다가구,36.75,신규,03/07,24.03-25.03,-,300,40,-,-,
효자동,1**,성심로66번길,단독,66,신규,03/07,24.03-26.03,-,"6,000",0,-,-,
효자동,3**,공지로264번길,다가구,25,신규,03/07,24.03-24.12,-,300,35,-,-,
효자동,7**,삭주로80번길,다가구,26.4,신규,03/06,24.04-25.04,-,200,30,-,-,
효자동,6**,공지로333번길,다가구,43,신규,03/05,24.03-25.03,-,500,50,-,-,
효자동,1**,백령로23번길,다가구,28,신규,03/04,24.03-25.02,-,100,30,-,-,
효자동,1**,돌담길,다가구,29.7,신규,03/04,24.02-25.02,-,150,29,-,-,
효자동,7**,남춘로55번길,단독,82.54,신규,03/04,24.03-26.03,-,500,30,-,-,
효자동,1**,법원뒷길8번길,다가구,35,신규,03/03,24.02-25.02,-,300,40,-,-,
효자동,6**,서부대성로205번길,단독,30,신규,03/02,24.03-26.03,-,"6,000",0,-,-,
효자동,1**,둥지길,다가구,23.1,-,03/02,-,-,100,25,-,-,
효자동,7**,전원길,단독,77.08,신규,03/02,24.04-26.04,-,"8,000",0,-,-,
효자동,3**,공지로252번길,단독,25,신규,03/02,24.03-25.03,-,300,30,-,-,
효자동,6**,백령로151번길,다가구,30,신규,03/02,24.03-26.03,-,"8,000",0,-,-,
효자동,1**,효제길23번길,단독,28,신규,03/02,24.03-25.03,-,100,25,-,-,
효자동,1**,둥지길,다가구,33,신규,03/01,24.03-25.02,-,300,45,-,-,
효자동,1**,돌담길,다가구,27,신규,03/01,24.03-25.01,-,200,30,-,-,
효자동,6**,서부대성로184번길,다가구,20,신규,03/01,24.03-24.11,-,60,20,-,-,
효자동,1**,청운길,다가구,42.9,신규,03/01,24.03-25.02,-,300,45,-,-,
효자동,1**,둥지길,다가구,16,-,03/01,-,-,"1,700",0,-,-,
효자동,7**,,다가구,15,신규,03/01,24.03-25.02,-,300,40,-,-,
효자동,1**,백령로23번길,다가구,20,신규,03/01,24.03-25.01,-,100,27,-,-,
효자동,1**,백령로23번길,다가구,24.6,신규,03/01,24.03-25.02,-,100,30,-,-,
효자동,7**,효평길,다가구,22,신규,03/01,24.03-25.03,-,300,33,-,-,
효자동,1**,효제길,다가구,30,신규,03/01,24.03-25.03,-,300,46,-,-,
효자동,3**,공지로264번길,다가구,25,신규,03/01,24.03-24.12,-,300,36,-,-,
효자동,3*,백령로147번길,다가구,82.7,신규,03/01,24.03-24.06,-,100,30,-,-,
