법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲1길,다가구,25,-,04/29,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,33,-,04/28,-,-,300,28,-,-,
석사동,9**,스무숲3길,다가구,10,신규,04/28,22.04-23.04,-,300,32,-,-,
석사동,1**,스무숲길,다가구,60,신규,04/27,22.05-24.05,-,"9,000",0,-,-,
석사동,6**,석사길5번길,단독,27,-,04/27,-,-,200,24,-,-,
석사동,7**,,다가구,30,-,04/27,-,-,"6,000",0,-,-,
석사동,9**,,다가구,30,-,04/25,-,-,"4,500",0,-,-,
석사동,7**,애막골길20번길,단독,59,신규,04/25,22.05-24.05,-,500,40,-,-,
석사동,1**,공지로,단독,28,신규,04/25,22.05-23.05,-,300,38,-,-,
석사동,1**,공지로,다가구,28,신규,04/25,22.05-23.05,-,300,38,-,-,
석사동,6**,벌말길,단독,70,신규,04/25,22.05-24.05,-,"1,000",45,-,-,
석사동,9**,안마산로,단독,33,-,04/22,-,-,300,30,-,-,
석사동,6**,석사길5번길,단독,39.6,-,04/22,-,-,"4,500",0,-,-,
석사동,6**,,다가구,67.38,-,04/21,-,-,"6,000",5,-,-,
석사동,7**,애막골길3번길,다가구,52,신규,04/21,22.04-24.04,-,500,45,-,-,
석사동,7**,우석로,다가구,65.07,-,04/20,-,-,500,30,-,-,
석사동,6**,효석로89번길,단독,112.26,신규,04/19,22.05-24.05,-,"12,000",0,-,-,
석사동,6**,벌말길,단독,49.58,신규,04/19,22.05-24.05,-,500,40,-,-,
석사동,1**,외솔길19번길,다가구,26.25,신규,04/18,22.04-22.12,-,100,35,-,-,
석사동,7**,애막골길7번길,단독,42.9,신규,04/18,22.05-24.04,-,500,50,-,-,
석사동,8**,새롬공원길5번길,단독,30,신규,04/18,22.05-24.05,-,300,40,-,-,
석사동,8**,새롬공원길9번길,다가구,25,-,04/16,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,24,-,04/16,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,단독,36.72,신규,04/16,22.04-23.04,-,300,35,-,-,
석사동,8**,새롬공원길,다가구,50,신규,04/15,22.04-24.04,-,500,40,-,-,
석사동,7**,우석로79번길,다가구,42.9,신규,04/14,22.05-24.05,-,500,40,-,-,
석사동,6**,후석로59번길,단독,97.8,신규,04/13,22.05-24.05,-,"2,000",60,-,-,
석사동,9**,스무숲1길,다가구,27,신규,04/12,22.04-23.04,-,300,35,-,-,
석사동,7**,애막골길16번길,단독,49,신규,04/12,22.05-24.05,-,"7,000",0,-,-,
석사동,7**,애막골길20번길,단독,30,-,04/12,-,-,300,30,-,-,
석사동,8**,새롬공원길5번길,단독,45,신규,04/12,22.04-23.04,-,500,49,-,-,
석사동,1**,스무숲길,다가구,64,신규,04/11,-,-,500,50,-,-,
석사동,7**,우석로,다가구,33,신규,04/10,22.04-24.04,-,"7,000",0,-,-,
석사동,9**,스무숲4길,다가구,25,-,04/09,-,-,"4,000",0,-,-,
석사동,6**,후석로45번길,단독,50,신규,04/09,22.06-24.06,-,"1,000",45,-,-,
석사동,9**,스무숲3길,단독,27,신규,04/08,22.05-24.05,-,300,42,-,-,
석사동,7**,애막골길20번길,단독,30,-,04/08,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,04/07,-,-,200,25,-,-,
석사동,6**,효석로135번길,다가구,20,신규,04/07,22.04-22.07,-,100,31,-,-,
석사동,6**,벌말길,단독,50,신규,04/06,22.04-24.04,-,300,35,-,-,
석사동,7**,우석로79번길,단독,27.76,-,04/05,-,-,"6,000",0,-,-,
석사동,6**,후석로66번길,단독,25.41,신규,04/05,22.04-23.04,-,300,35,-,-,
석사동,6**,벌말길,단독,76,신규,04/05,22.04-24.04,-,500,35,-,-,
석사동,6**,벌말길,다가구,80,신규,04/04,22.05-24.05,-,"11,000",0,-,-,
석사동,9**,스무숲4길,다가구,26.82,-,04/04,-,-,200,27,-,-,
석사동,3**,외솔길,다가구,20,-,04/01,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,80,신규,04/01,22.04-24.04,-,"8,000",45,-,-,
