법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,퇴계로146번길,단독,33,-,05/29,-,-,200,26,-,-,
퇴계동,9**,행촌로,다가구,49.5,-,05/28,-,-,"4,000",0,-,-,
퇴계동,3**,미나리길11번길,단독,50,-,05/28,-,-,"4,000",0,-,-,
퇴계동,8**,충혼길5번길,다가구,110.82,-,05/28,-,-,"1,000",45,-,-,
퇴계동,3**,퇴계로93번길,다가구,62.81,-,05/28,-,-,"4,000",10,-,-,
퇴계동,3**,미나리길11번길,다가구,50,-,05/28,-,-,"4,000",0,-,-,
퇴계동,1***,우묵길74번길,다가구,29.26,-,05/27,-,-,"5,000",0,-,-,
퇴계동,1***,남춘로5번길,다가구,40,-,05/27,-,-,"4,500",0,-,-,
퇴계동,1***,남춘로5번길,단독,42,-,05/26,-,-,500,43,-,-,
퇴계동,8**,,다가구,51.11,-,05/26,-,-,"4,500",0,-,-,
퇴계동,8**,공원2길,다가구,42.98,-,05/25,-,-,300,28,-,-,
퇴계동,1***,남춘로26번길,다가구,26.44,-,05/21,-,-,300,28,-,-,
퇴계동,8**,춘주로195번길,다가구,59.96,-,05/20,-,-,300,32,-,-,
퇴계동,1***,승지골길,다가구,33,-,05/20,-,-,300,30,-,-,
퇴계동,9**,춘주로147번길,다가구,70,-,05/19,-,-,400,35,-,-,
퇴계동,9**,퇴계로145번길,단독,66,-,05/15,-,-,"5,000",0,-,-,
퇴계동,9**,행촌로,다가구,49.5,-,05/15,-,-,"5,000",0,-,-,
퇴계동,9**,춘주로187번길,다가구,96.99,-,05/11,-,-,"2,000",45,-,-,
퇴계동,3**,남춘로36번길,다가구,79.62,-,05/09,-,-,500,40,-,-,
퇴계동,8**,춘주로201번길,다가구,55,-,05/06,-,-,"2,000",10,-,-,
퇴계동,8**,,단독,99.8,-,05/05,-,-,"9,500",0,-,-,
퇴계동,8**,공원2길,다가구,40,-,05/02,-,-,"1,000",18,-,-,
퇴계동,9**,퇴계로145번길,다가구,45,-,05/02,-,-,500,40,-,-,
