법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,백령로,단독,25,-,12/31,-,-,"6,500",0,-,-,
효자동,3**,공지로242번길,다가구,33,-,12/31,-,-,300,36,-,-,
효자동,6**,효자로150번길,다가구,30,-,12/30,-,-,"6,500",0,-,-,
효자동,1**,백령로25번길,단독,20,-,12/30,-,-,"5,000",0,-,-,
효자동,1**,소전길,다가구,30,-,12/30,-,-,"4,000",0,-,-,
효자동,1**,도화길6번길,다가구,42,-,12/30,-,-,"8,500",0,-,-,
효자동,1**,백령로23번길,단독,33,-,12/30,-,-,"7,500",0,-,-,
효자동,7**,백령로,단독,23,-,12/30,-,-,"6,000",0,-,-,
효자동,4*,성심로,다가구,28,-,12/30,-,-,"6,500",0,-,-,
효자동,6**,도화길6번길,다가구,25,-,12/30,-,-,"5,000",0,-,-,
효자동,4*,성심로,다가구,28,-,12/30,-,-,"6,500",0,-,-,
효자동,1**,공지로264번길,단독,24,-,12/29,-,-,"5,500",0,-,-,
효자동,6**,효자로150번길,다가구,25,-,12/29,-,-,"6,500",0,-,-,
효자동,6**,서부대성로173번길,다가구,34,-,12/28,-,-,300,42,-,-,
효자동,6**,서부대성로205번길,다가구,25,-,12/28,-,-,"6,000",0,-,-,
효자동,7**,남춘로61번길,다가구,105.14,-,12/28,-,-,"5,000",37,-,-,
효자동,1**,효제길23번길,다가구,20,-,12/28,-,-,"5,000",0,-,-,
효자동,6**,효자로102번길,단독,30,-,12/28,-,-,"4,000",10,-,-,
효자동,1**,,단독,30,-,12/28,-,-,"3,500",0,-,-,
효자동,1**,청운길,단독,23,-,12/28,-,-,"7,000",0,-,-,
효자동,1**,서부대성로173번길,단독,58.25,-,12/27,-,-,"7,000",0,-,-,
효자동,1**,서부대성로173번길,단독,58.25,-,12/27,-,-,"7,000",0,-,-,
효자동,3**,공지로252번길,다가구,23,-,12/27,-,-,"6,000",0,-,-,
효자동,1**,백령로23번길,단독,29.7,-,12/27,-,-,"7,500",0,-,-,
효자동,1**,법원뒷길,다가구,26.44,-,12/27,-,-,"6,500",0,-,-,
효자동,7**,성심로,다가구,33,-,12/26,-,-,"5,500",0,-,-,
효자동,7**,효평길,다가구,27,-,12/26,-,-,"5,000",0,-,-,
효자동,7**,성심로,다가구,33,-,12/26,-,-,"5,500",0,-,-,
효자동,1**,돌담길10번길,단독,33,-,12/26,-,-,"5,000",0,-,-,
효자동,1**,돌담길10번길,단독,33,-,12/26,-,-,"5,000",0,-,-,
효자동,6**,효자로150번길,단독,45,-,12/24,-,-,500,55,-,-,
효자동,3**,공지로252번길,다가구,33,-,12/23,-,-,"7,000",0,-,-,
효자동,1**,백령로83번길,단독,32.76,-,12/23,-,-,"5,000",0,-,-,
효자동,1**,백령로23번길,단독,29.7,-,12/23,-,-,"8,500",0,-,-,
효자동,1**,백령로83번길,단독,36,-,12/23,-,-,"8,000",0,-,-,
효자동,6**,도화길6번길,다가구,25,-,12/22,-,-,"6,500",0,-,-,
효자동,1**,백령로61번길,단독,35,-,12/22,-,-,400,42,-,-,
효자동,6**,서부대성로173번길,단독,30,-,12/22,-,-,"6,000",0,-,-,
효자동,1**,백령로75번길,다가구,23,-,12/22,-,-,"6,000",0,-,-,
효자동,1**,백령로83번길,단독,30,-,12/22,-,-,300,38,-,-,
효자동,1**,백령로61번길,다가구,21,-,12/21,-,-,"5,000",0,-,-,
효자동,1**,둥지길47번길,다가구,24,-,12/21,-,-,"2,500",0,-,-,
효자동,6**,효자로,다가구,30,-,12/21,-,-,"5,500",0,-,-,
효자동,1**,둥지길47번길,다가구,40,-,12/21,-,-,"6,000",0,-,-,
효자동,7**,춘천로,다가구,20,-,12/21,-,-,"4,000",0,-,-,
효자동,1**,둥지길47번길,다가구,40,-,12/21,-,-,"6,000",0,-,-,
효자동,1**,백령로23번길,단독,50,-,12/21,-,-,"6,000",0,-,-,
효자동,1**,백령로23번길,단독,30,-,12/21,-,-,"6,000",0,-,-,
효자동,3**,공지로252번길,다가구,23,-,12/20,-,-,"8,000",0,-,-,
효자동,1**,청운길,단독,26.4,-,12/20,-,-,"3,500",0,-,-,
효자동,1**,청운길,다가구,26.4,-,12/20,-,-,"3,500",0,-,-,
효자동,1**,둥지길,다가구,21,-,12/20,-,-,"2,500",0,-,-,
효자동,4**,효자문길,다가구,40,-,12/19,-,-,100,25,-,-,
효자동,1**,청운길,단독,26,-,12/19,-,-,"5,000",0,-,-,
효자동,7**,백령로,다가구,26.4,-,12/19,-,-,"5,000",0,-,-,
효자동,1**,효평길,다가구,30,-,12/19,-,-,"5,000",0,-,-,
효자동,1**,백령로23번길,단독,29,-,12/19,-,-,"4,000",0,-,-,
효자동,1**,백령로75번길,단독,27.5,-,12/19,-,-,"6,000",0,-,-,
효자동,4**,명주길5번길,다가구,45,-,12/18,-,-,"5,000",10,-,-,
효자동,6**,공지로333번길,단독,30,-,12/18,-,-,300,45,-,-,
효자동,6**,춘천로204번길,다가구,29.82,-,12/18,-,-,"4,500",0,-,-,
효자동,7**,남춘로55번길,다가구,28,-,12/17,-,-,300,40,-,-,
효자동,6**,,다가구,45,-,12/16,-,-,"9,000",0,-,-,
효자동,7**,백령로119번길,다가구,39,-,12/16,-,-,"6,000",0,-,-,
효자동,6**,서부대성로227번길,단독,16.53,-,12/16,-,-,"1,500",0,-,-,
효자동,7**,백령로119번길,다가구,39,-,12/16,-,-,"6,000",0,-,-,
효자동,1**,백령로83번길,다가구,36,-,12/16,-,-,"8,000",0,-,-,
효자동,1**,백령로61번길,다가구,20,-,12/15,-,-,"5,000",0,-,-,
효자동,6**,백령로151번길,다가구,30,-,12/15,-,-,"8,000",0,-,-,
효자동,6**,백령로151번길,다가구,30,-,12/15,-,-,"8,000",0,-,-,
효자동,7**,삭주로80번길,다가구,21.43,-,12/14,-,-,250,28,-,-,
효자동,1*,으뜸길4번길,단독,33,-,12/14,-,-,300,40,-,-,
효자동,7**,백령로115번길,다가구,100,-,12/14,-,-,"10,000",0,-,-,
