법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,8**,춘주로187번길,다가구,52.2,-,01/31,-,-,300,30,-,-,
퇴계동,9**,춘주로147번길,다가구,23,-,01/31,-,-,"4,000",0,-,-,
퇴계동,8**,춘주로193번길,단독,25,-,01/25,-,-,"1,800",0,-,-,
퇴계동,9**,행촌로32번길,다가구,40,-,01/24,-,-,300,40,-,-,
퇴계동,8**,공원3길,단독,24,-,01/23,-,-,300,30,-,-,
퇴계동,3**,퇴계로93번길,다가구,37.99,-,01/20,-,-,"7,000",0,-,-,
퇴계동,9**,,단독,30,-,01/20,-,-,300,31,-,-,
퇴계동,9**,춘주로179번길,다가구,56,-,01/20,-,-,300,30,-,-,
퇴계동,9**,퇴계로146번길,다가구,33,-,01/20,-,-,"4,000",0,-,-,
퇴계동,8**,충혼길8번길,다가구,63,-,01/19,-,-,500,40,-,-,
퇴계동,1***,효자로14번길,다가구,39.6,-,01/19,-,-,"4,000",0,-,-,
퇴계동,8**,충혼길5번길,단독,66,-,01/17,-,-,"9,000",0,-,-,
퇴계동,8**,춘주로195번길,단독,59.5,-,01/16,-,-,"7,000",0,-,-,
퇴계동,6**,충혼길4번길,단독,27.5,-,01/15,-,-,"6,500",0,-,-,
퇴계동,1***,효자로14번길,다가구,30,-,01/13,-,-,300,40,-,-,
퇴계동,9**,,다가구,29.16,-,01/11,-,-,"4,000",0,-,-,
퇴계동,9**,춘주로179번길,단독,39.6,-,01/11,-,-,"5,000",0,-,-,
퇴계동,3**,퇴계로77번길,단독,57.19,-,01/10,-,-,"6,000",0,-,-,
퇴계동,1***,퇴계로145번길,단독,32.3,-,01/09,-,-,300,30,-,-,
퇴계동,9**,퇴계로145번길,단독,30,-,01/07,-,-,300,30,-,-,
퇴계동,1***,효자로14번길,단독,31.07,-,01/06,-,-,"5,500",0,-,-,
퇴계동,8**,공원2길,다가구,131.15,-,01/01,-,-,200,25,-,-,
퇴계동,8**,춘주로193번길,다가구,148.5,-,01/01,-,-,"2,500",0,-,-,
