법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,8**,후석로379번길,다가구,66,신규,07/31,23.08-25.08,-,500,45,-,-,
후평동,7**,후석로390번길,다가구,30.97,신규,07/31,23.08-25.08,-,"7,000",0,-,-,
후평동,7**,후석로390번길,다가구,30,신규,07/31,23.08-24.08,-,300,45,-,-,
후평동,7*,보안길,다가구,29.7,-,07/31,-,-,"7,500",0,-,-,
후평동,7**,만천로195번길,단독,28,신규,07/31,23.08-24.08,-,300,38,-,-,
후평동,6**,성심로47번길,다가구,75.63,신규,07/30,23.08-25.08,-,"1,000",50,-,-,
후평동,7**,보안길,다가구,74.08,신규,07/29,23.08-25.07,-,500,35,-,-,
후평동,7**,후석로370번길,다가구,35.8,-,07/29,-,-,"4,500",0,-,-,
후평동,6**,성심로47번길,다가구,23,신규,07/29,23.07-24.07,-,300,37,-,-,
후평동,7**,부안길6번길,단독,59.32,신규,07/28,23.08-25.08,-,300,40,-,-,
후평동,8**,춘천로269번길,단독,45,신규,07/28,23.08-24.08,-,500,60,-,-,
후평동,9*,수풍골길13번길,단독,61.46,-,07/27,-,-,"5,000",0,-,-,
후평동,1**,만천로195번길,단독,70.7,신규,07/27,23.08-25.08,-,500,50,-,-,
후평동,8**,삭주로,단독,103.53,신규,07/26,23.08-25.08,-,"1,000",50,-,-,
후평동,7**,만천로239번길,다가구,33,신규,07/26,23.07-24.07,-,300,45,-,-,
후평동,8**,대양당길9번길,단독,92.94,신규,07/25,23.08-25.08,-,"1,000",55,-,-,
후평동,7**,춘천로,단독,55,신규,07/24,23.07-24.07,-,300,47,-,-,
후평동,7**,만천로249번길,다가구,27.44,신규,07/24,23.08-25.02,-,300,40,-,-,
후평동,7**,만천로215번길,단독,61.11,신규,07/24,23.08-25.08,-,"8,000",0,-,-,
후평동,6**,성심로47번길,다가구,30,신규,07/22,23.07-25.07,-,"7,500",0,-,-,
후평동,7**,만천로195번길,다가구,28,신규,07/22,23.08-24.08,-,300,38,-,-,
후평동,7**,만천로245번길,다가구,29,신규,07/22,23.07-24.07,-,300,40,-,-,
후평동,7**,만천로199번길,단독,78.66,신규,07/21,23.09-25.09,-,"1,000",45,-,-,
후평동,5**,후석로441번길,다가구,79.47,신규,07/21,23.08-25.02,-,"7,000",30,-,-,
후평동,2**,뒷들길,다가구,26,-,07/20,-,-,300,30,-,-,
후평동,5**,후석로441번길,다가구,74.85,신규,07/20,23.08-25.08,-,"15,000",0,-,-,
후평동,6**,효평길,단독,28,신규,07/20,23.08-24.08,-,300,43,-,-,
후평동,1**,공단로70번길,다가구,50,신규,07/19,23.08-24.08,-,500,55,-,-,
후평동,4**,춘천로282번길,단독,72.32,-,07/18,-,-,"8,990",0,-,-,
후평동,5**,후석로441번길,다가구,84.6,신규,07/18,23.08-25.08,-,"13,000",0,-,-,
후평동,4**,춘천로282번길,단독,72.32,-,07/18,-,-,"9,000",0,-,-,
후평동,6**,춘천로,다가구,28,신규,07/16,23.08-24.08,-,"1,000",40,-,-,
후평동,2**,뒷들길,다가구,45,신규,07/15,23.08-25.08,-,"12,000",0,-,-,
후평동,6**,성심로47번길,다가구,27,신규,07/13,23.07-24.07,-,300,40,-,-,
후평동,8**,삭주로128번길,다가구,31.3,신규,07/12,23.07-24.07,-,300,39,-,-,
후평동,7**,만천로195번길,다가구,28,-,07/12,23.07-24.07,-,300,38,-,-,
후평동,6**,효평길,다가구,28,신규,07/10,23.07-24.07,-,300,40,-,-,
후평동,4**,춘천로282번길,단독,25,신규,07/09,23.07-24.07,-,300,40,-,-,
후평동,6**,효평길,단독,38.3,신규,07/09,23.07-25.07,-,300,35,-,-,
후평동,7**,후석로390번길,단독,28,신규,07/09,23.07-24.07,-,300,38,-,-,
후평동,7**,만천로199번길,단독,40,신규,07/08,23.07-24.07,-,500,45,-,-,
후평동,5**,춘천로295번길,단독,107.58,신규,07/08,23.08-25.08,-,"1,700",60,-,-,
후평동,2**,공단로,다가구,71.22,-,07/07,-,-,"4,000",20,-,-,
후평동,7**,,단독,80.71,-,07/07,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,단독,33,신규,07/07,23.07-24.07,-,300,44,-,-,
후평동,7**,후석로393번길,다가구,41.76,신규,07/06,23.07-24.07,-,300,39,-,-,
후평동,2**,뒷들길,다가구,28,신규,07/06,23.07-24.07,-,300,43,-,-,
후평동,5**,춘천로281번길,단독,33,신규,07/05,23.08-24.08,-,300,36,-,-,
후평동,6**,춘천로,다가구,92.18,신규,07/05,23.09-25.09,-,"9,000",0,-,-,
후평동,8**,부평길,단독,50,신규,07/04,23.07-25.07,-,300,36,-,-,
후평동,5**,후석로441번길,다가구,24,신규,07/03,-,-,200,32,-,-,
후평동,7**,후석로393번길,다가구,33,신규,07/03,23.07-24.05,-,300,39,-,-,
후평동,6**,효평길,단독,37,신규,07/02,23.07-24.07,-,300,35,-,-,
후평동,5**,후석로455번길,다가구,28,신규,07/01,23.07-24.06,-,300,40,-,-,
후평동,4**,으뜸길,단독,73.14,신규,07/01,23.07-25.07,-,500,50,-,-,
