법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,2**,공지로,다가구,95,-,03/31,-,-,"12,000",0,-,-,
효자동,7**,효평길,다가구,20,-,03/30,-,-,100,31,-,-,
효자동,1**,백령로61번길,다가구,20,-,03/30,-,-,200,34,-,-,
효자동,7**,전원길,다가구,49.59,-,03/29,-,-,400,50,-,-,
효자동,6**,서부대성로,다가구,69.43,-,03/27,-,-,"5,000",0,-,-,
효자동,4**,명주길,다가구,99,-,03/27,-,-,"10,000",0,-,-,
효자동,1**,청운길,다가구,26,-,03/25,-,-,100,27,-,-,
효자동,1**,백령로67번길,단독,30,-,03/24,-,-,"4,500",0,-,-,
효자동,2**,공지로,다가구,56,-,03/24,-,-,"9,000",0,-,-,
효자동,1**,도화길,단독,70,-,03/21,-,-,"6,000",0,-,-,
효자동,1**,,다가구,39,-,03/20,-,-,"8,500",0,-,-,
효자동,4**,효명1길,다가구,46,-,03/20,-,-,500,50,-,-,
효자동,6**,백령로,다가구,112.43,-,03/20,-,-,"1,000",45,-,-,
효자동,1**,두하길25번길,다가구,33,-,03/20,-,-,"3,000",0,-,-,
효자동,1**,백령로67번길,다가구,20,-,03/20,-,-,"5,000",0,-,-,
효자동,1**,효자로,다가구,81.29,-,03/19,-,-,"6,000",0,-,-,
효자동,1**,,다가구,39,-,03/19,-,-,"7,000",0,-,-,
효자동,1**,성심로66번길,다가구,40,-,03/19,-,-,"5,000",0,-,-,
효자동,1**,돌담길10번길,단독,39,-,03/19,-,-,"5,000",0,-,-,
효자동,2**,공지로218번길,다가구,16,-,03/18,-,-,"1,500",0,-,-,
효자동,7**,,단독,30,-,03/18,-,-,300,40,-,-,
효자동,1**,둥지길,단독,30,-,03/17,-,-,"7,000",0,-,-,
효자동,7**,효평길,다가구,30,-,03/17,-,-,300,35,-,-,
효자동,1**,공지로264번길,단독,33,-,03/16,-,-,"6,000",0,-,-,
효자동,1**,효평길,단독,54.2,-,03/14,-,-,"6,000",0,-,-,
효자동,1**,도화길,단독,45,-,03/14,-,-,"10,000",0,-,-,
효자동,3**,공지로252번길,다가구,46.22,-,03/14,-,-,300,38,-,-,
효자동,1**,효제길,다가구,32.5,-,03/13,-,-,"6,500",0,-,-,
효자동,1**,돌담길10번길,단독,30.24,-,03/13,-,-,"4,500",0,-,-,
효자동,3**,공지로264번길,단독,65.51,-,03/12,-,-,"7,000",7,-,-,
효자동,6**,효자로150번길,다가구,40,-,03/12,-,-,"6,500",0,-,-,
효자동,6**,효명길,단독,79.8,-,03/11,-,-,"6,500",0,-,-,
효자동,6**,효명길,단독,79.8,-,03/11,-,-,"6,500",0,-,-,
효자동,3**,공지로264번길,다가구,21.8,-,03/11,-,-,300,35,-,-,
효자동,7**,남춘로45번길,다가구,36,-,03/10,-,-,"7,000",0,-,-,
효자동,1**,도화길6번길,다가구,38.91,-,03/10,-,-,"9,000",0,-,-,
효자동,1**,돌담길10번길,단독,39,-,03/10,-,-,"6,000",0,-,-,
효자동,1**,백령로25번길,다가구,30,-,03/09,-,-,"3,500",0,-,-,
효자동,6**,도화길6번길,다가구,33,-,03/09,-,-,"3,000",0,-,-,
효자동,1*,으뜸길,단독,23,-,03/07,-,-,"5,700",0,-,-,
효자동,2**,공지로,다가구,50,-,03/06,-,-,"9,000",0,-,-,
효자동,1**,백령로67번길,다가구,33,-,03/06,-,-,"7,000",0,-,-,
효자동,4*,성심로,다가구,28,-,03/06,-,-,300,43,-,-,
효자동,4**,소전길20번길,단독,37.5,-,03/06,-,-,"4,500",0,-,-,
효자동,1**,,다가구,39,-,03/05,-,-,"8,000",0,-,-,
효자동,6**,춘천로204번길,다가구,26.08,-,03/05,-,-,"6,000",0,-,-,
효자동,3**,공지로252번길,다가구,26,-,03/05,-,-,"8,000",0,-,-,
효자동,1**,둥지길,다가구,30,-,03/04,-,-,"7,000",0,-,-,
효자동,6**,백령로151번길,단독,66.81,-,03/03,-,-,"12,000",0,-,-,
효자동,1*,백령로151번길,단독,74.7,-,03/02,-,-,"9,000",0,-,-,
효자동,1*,백령로151번길,단독,74.7,-,03/02,-,-,"9,000",0,-,-,
효자동,1*,백령로165번길,다가구,17.76,-,03/02,-,-,"5,000",0,-,-,
효자동,3**,공지로280번길,단독,53.6,-,03/01,-,-,"8,000",0,-,-,
