법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,백령로23번길,다가구,77.53,신규,08/31,21.10-23.10,-,"15,000",0,-,-,
효자동,1**,백령로67번길,단독,20,-,08/31,-,-,100,30,-,-,
효자동,1**,백령로61번길,단독,20,신규,08/29,21.08-22.08,-,300,33,-,-,
효자동,6**,두하길,다가구,30,신규,08/29,21.08-22.08,-,300,38,-,-,
효자동,1**,도화길6번길,단독,33,신규,08/27,21.08-22.08,-,500,40,-,-,
효자동,1**,백령로,다가구,26.4,-,08/27,-,-,"5,000",0,-,-,
효자동,1**,돌담길10번길,단독,36,-,08/27,-,-,100,29,-,-,
효자동,1**,백령로61번길,단독,20,신규,08/26,21.08-22.08,-,300,34,-,-,
효자동,7**,전원길,다가구,50,신규,08/25,21.09-23.09,-,500,50,-,-,
효자동,2**,,다가구,27.06,신규,08/24,21.08-22.08,-,300,43,-,-,
효자동,6**,춘천로64번길,다가구,30,신규,08/24,21.09-23.09,-,300,40,-,-,
효자동,4*,성심로,다가구,27,신규,08/24,21.09-23.09,-,"6,500",0,-,-,
효자동,6**,춘천로204번길,다가구,29.6,-,08/24,-,-,"4,500",0,-,-,
효자동,1**,청운길,다가구,18,-,08/23,-,-,"3,000",16,-,-,
효자동,3**,공지로252번길,다가구,38.2,신규,08/23,21.08-22.02,-,300,40,-,-,
효자동,3**,공지로252번길,다가구,19,-,08/23,-,-,"5,000",0,-,-,
효자동,7**,전원길,다가구,29,신규,08/21,21.08-22.08,-,300,45,-,-,
효자동,3**,공지로252번길,다가구,19,-,08/20,-,-,300,35,-,-,
효자동,3**,공지로252번길,다가구,19,신규,08/20,21.08-22.08,-,300,35,-,-,
효자동,5**,춘천로64번길,다가구,50,신규,08/19,21.08-22.08,-,300,43,-,-,
효자동,6**,,단독,95.43,-,08/19,-,-,"2,000",50,-,-,
효자동,6**,공지로333번길,다가구,45,신규,08/18,21.10-23.10,-,"8,000",0,-,-,
효자동,7**,성심로,단독,110.25,-,08/18,-,-,"17,000",0,-,-,
효자동,4**,소전길,다가구,51,신규,08/17,22.01-24.01,-,"9,000",0,-,-,
효자동,7**,공지로297번길,다가구,49.18,신규,08/17,21.08-21.11,-,0,45,-,-,
효자동,7**,춘천로213번길,다가구,27,-,08/17,-,-,"1,500",7,-,-,
효자동,6**,공지로333번길,다가구,45,신규,08/17,21.11-23.11,-,"8,000",0,-,-,
효자동,6**,춘천로204번길,다가구,30,-,08/16,-,-,"4,500",0,-,-,
효자동,1**,법원뒷길,단독,30,-,08/16,-,-,"4,500",0,-,-,
효자동,6**,서부대성로,다가구,73.26,-,08/16,-,-,"5,000",0,-,-,
효자동,3**,공지로252번길,다가구,33,신규,08/16,21.08-23.08,-,"7,000",0,-,-,
효자동,7**,성심로,단독,33,신규,08/15,21.08-22.08,-,500,50,-,-,
효자동,1**,둥지길,다가구,38,-,08/15,-,-,100,20,-,-,
효자동,4**,효자상길,단독,88.6,신규,08/15,21.10-23.10,-,500,45,-,-,
효자동,1**,둥지길47번길,단독,21,-,08/14,-,-,100,28,-,-,
효자동,1**,공지로280번길,단독,26,-,08/14,-,-,"4,000",0,-,-,
효자동,1**,효평길20번길,다가구,27,-,08/14,-,-,"4,000",0,-,-,
효자동,2**,공지로,단독,45,신규,08/13,21.09-23.09,-,"10,000",0,-,-,
효자동,6**,효자로,단독,51.5,신규,08/12,21.08-23.08,-,300,40,-,-,
효자동,1**,백령로61번길,단독,16.38,-,08/12,-,-,"5,000",0,-,-,
효자동,1**,청운길29번길,다가구,25,-,08/11,-,-,"6,000",0,-,-,
효자동,6**,소전길,다가구,20,신규,08/11,21.08-22.08,-,300,35,-,-,
효자동,1**,서부대성로184번길,다가구,33,-,08/11,-,-,"4,000",0,-,-,
효자동,5**,명주길5번길,단독,39.67,-,08/10,-,-,"2,000",0,-,-,
효자동,1**,도화길6번길,단독,50,신규,08/09,21.09-23.09,-,"10,000",0,-,-,
효자동,7**,성심로35번길,다가구,28,-,08/07,-,-,200,30,-,-,
효자동,4**,효자문길11번길,다가구,40,신규,08/07,21.09-23.09,-,"7,000",0,-,-,
효자동,1**,서부대성로206번길,단독,26.4,-,08/07,-,-,"4,000",0,-,-,
효자동,1**,,단독,26.4,-,08/07,-,-,"4,000",0,-,-,
효자동,7**,성심로35번길,단독,28,신규,08/07,21.08-22.08,-,200,33,-,-,
효자동,1**,법원뒷길,다가구,26,신규,08/06,21.08-23.01,-,"7,000",0,-,-,
효자동,1**,법원뒷길,다가구,26,신규,08/06,21.08-23.08,-,"7,000",0,-,-,
효자동,1**,둥지길47번길,단독,40,신규,08/06,21.08-23.08,-,"8,500",0,-,-,
효자동,1**,법원뒷길,다가구,26,-,08/06,-,-,"8,500",0,-,-,
효자동,1**,백령로67번길,단독,28,-,08/06,-,-,"4,500",0,-,-,
효자동,6**,춘천로64번길,다가구,40,신규,08/06,21.08-22.08,-,500,45,-,-,
효자동,1**,법원뒷길,다가구,26,신규,08/06,21.08-23.01,-,"8,500",0,-,-,
효자동,1*,백령로151번길,다가구,25,신규,08/06,21.08-22.08,-,300,35,-,-,
효자동,1**,백령로61번길,단독,20,신규,08/05,21.08-22.08,-,150,33,-,-,
효자동,6**,서부대성로,단독,54,신규,08/05,21.08-23.08,-,300,35,-,-,
효자동,1**,백령로23번길,다가구,16.52,-,08/04,-,-,150,42,-,-,
효자동,1**,백령로23번길,다가구,16.52,신규,08/04,21.08-22.08,-,150,32,-,-,
효자동,5**,둥지길,다가구,24.59,-,08/04,-,-,"3,500",0,-,-,
효자동,6**,효평길,다가구,30,신규,08/03,21.08-22.08,-,300,45,-,-,
효자동,1**,백령로,다가구,26.4,-,08/03,-,-,"5,000",0,-,-,
효자동,4**,효명1길,단독,42,신규,08/02,21.08-22.08,-,300,47,-,-,
효자동,7**,춘천로296번길,다가구,90,신규,08/02,21.09-23.09,-,"17,000",0,-,-,
효자동,1**,청운길29번길,다가구,25,신규,08/02,21.08-22.08,-,200,33,-,-,
효자동,6**,춘천로204번길,다가구,110,신규,08/02,21.09-23.09,-,"23,000",0,-,-,
효자동,1**,백령로61번길,단독,30,신규,08/01,21.08-22.08,-,150,33,-,-,
효자동,1**,,단독,19.9,-,08/01,-,-,"4,000",0,-,-,
