법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,삭주로80번길,단독,59,-,04/30,-,-,"2,500",0,-,-,
효자동,4**,효자문길27번길,단독,86.36,-,04/30,-,-,"6,500",0,-,-,
효자동,1*,백령로,다가구,33.06,-,04/28,-,-,"6,000",0,-,-,
효자동,6**,공지로333번길,단독,30,-,04/27,-,-,"4,000",15,-,-,
효자동,4*,성심로,다가구,28,-,04/27,-,-,"2,000",35,-,-,
효자동,4*,성심로,다가구,28,-,04/27,-,-,"6,500",0,-,-,
효자동,7**,춘천로,다가구,29,-,04/26,-,-,"3,000",30,-,-,
효자동,1**,돌담길10번길,다가구,54.88,-,04/26,-,-,"4,500",0,-,-,
효자동,7**,춘천로296번길,단독,30,-,04/26,-,-,300,41,-,-,
효자동,1**,도화길6번길,다가구,43.1,-,04/25,-,-,"8,500",0,-,-,
효자동,4**,,단독,62.1,-,04/25,-,-,"9,000",0,-,-,
효자동,1*,백령로165번길,다가구,50,-,04/24,-,-,"10,000",0,-,-,
효자동,1*,백령로165번길,다가구,50,-,04/24,-,-,"10,000",0,-,-,
효자동,3**,청운길29번길,단독,50.31,-,04/24,-,-,"7,000",0,-,-,
효자동,3*,서부대성로173번길,단독,39.67,-,04/23,-,-,"7,500",0,-,-,
효자동,1**,소전길20번길,다가구,55.89,-,04/23,-,-,"3,000",0,-,-,
효자동,7**,서부대성로184번길,다가구,18.43,-,04/23,-,-,"5,000",0,-,-,
효자동,4**,새마을길15번길,단독,54.72,-,04/23,-,-,"5,000",0,-,-,
효자동,7**,성심로,단독,23,-,04/21,-,-,200,20,-,-,
효자동,6**,춘천로204번길,단독,30,-,04/20,-,-,"7,500",0,-,-,
효자동,7**,성심로,단독,108.78,-,04/18,-,-,"1,000",50,-,-,
효자동,3**,공지로264번길,다가구,19.44,-,04/17,-,-,"3,500",0,-,-,
효자동,3**,남춘천새길41번길,다가구,45,-,04/17,-,-,"7,500",0,-,-,
효자동,1*,백령로165번길,단독,26.44,-,04/17,-,-,"4,000",4,-,-,
효자동,6**,춘천로204번길,다가구,93,-,04/17,-,-,"10,000",0,-,-,
효자동,7**,춘천로213번길,다가구,27,-,04/16,-,-,"2,000",7,-,-,
효자동,6**,서부대성로205번길,단독,24,-,04/16,-,-,"6,000",0,-,-,
효자동,7**,전원길,다가구,50,-,04/15,-,-,"9,000",0,-,-,
효자동,1**,둥지길47번길,다가구,66,-,04/15,-,-,500,25,-,-,
효자동,6**,춘천로204번길,다가구,80,-,04/14,-,-,"13,000",18,-,-,
효자동,6**,닥나무길9번길,단독,46,-,04/14,-,-,"7,000",0,-,-,
효자동,1**,법원뒷길,단독,25,-,04/12,-,-,"2,000",0,-,-,
효자동,7**,남춘로45번길,다가구,99.17,-,04/12,-,-,"16,000",0,-,-,
효자동,3**,공지로252번길,다가구,50,-,04/12,-,-,"5,000",0,-,-,
효자동,1**,돌담길,다가구,30,-,04/11,-,-,200,32,-,-,
효자동,4*,성심로,다가구,19.8,-,04/11,-,-,"3,000",0,-,-,
효자동,6**,효자로150번길,단독,13.76,-,04/10,-,-,"6,000",0,-,-,
효자동,1**,,다가구,101,-,04/07,-,-,500,50,-,-,
효자동,7**,백령로,단독,15,-,04/07,-,-,"1,700",0,-,-,
효자동,7**,삭주로70번길,다가구,42,-,04/04,-,-,300,30,-,-,
효자동,1**,백령로,단독,20,-,04/03,-,-,500,50,-,-,
효자동,4**,,다가구,54.72,-,04/03,-,-,"9,000",0,-,-,
효자동,1**,법원뒷길,단독,33,-,04/03,-,-,100,25,-,-,
