법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,퇴계로145번길,단독,90.48,-,04/29,-,-,500,50,-,-,
퇴계동,9**,춘주로147번길,다가구,107.08,-,04/28,-,-,"4,000",0,-,-,
퇴계동,1***,우묵길74번길,다가구,39.67,-,04/25,-,-,300,38,-,-,
퇴계동,8**,춘주로201번길,다가구,112.05,-,04/17,-,-,"3,000",0,-,-,
퇴계동,8**,춘주로193번길,다가구,94.38,-,04/17,-,-,"5,000",0,-,-,
퇴계동,9**,남춘로36번길,단독,30,-,04/16,-,-,"6,000",0,-,-,
퇴계동,8**,공원4길,단독,127.08,-,04/12,-,-,"5,000",0,-,-,
퇴계동,8**,,다가구,57.34,-,04/10,-,-,"1,000",0,-,-,
퇴계동,8**,춘주로195번길,다가구,101.61,-,04/10,-,-,500,30,-,-,
퇴계동,3**,퇴계로69번길,단독,94.77,-,04/10,-,-,"6,000",0,-,-,
퇴계동,8**,충혼길8번길,다가구,130.12,-,04/09,-,-,300,30,-,-,
퇴계동,1***,승지골길,다가구,133.64,-,04/07,-,-,500,50,-,-,
퇴계동,9**,행촌로,다가구,120.95,-,04/06,-,-,"6,500",0,-,-,
퇴계동,8**,공원4길,다가구,109.17,-,04/04,-,-,500,35,-,-,
퇴계동,3**,퇴계로93번길,다가구,79.5,-,04/03,-,-,"5,000",0,-,-,
퇴계동,8**,춘주로201번길,단독,112.05,-,04/03,-,-,"6,500",0,-,-,
퇴계동,8**,춘주로187번길,다가구,97.65,-,04/02,-,-,"3,000",0,-,-,
퇴계동,9**,퇴계로146번길,단독,118.37,-,04/02,-,-,"2,000",60,-,-,
퇴계동,9**,남춘로36번길,다가구,132.25,-,04/01,-,-,"7,500",0,-,-,
