법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,우묵길52번길,다가구,51.1,-,01/31,-,-,"10,000",0,-,-,
퇴계동,6**,충혼길8번길,다가구,33.18,-,01/31,-,-,300,36,-,-,
퇴계동,8**,공원2길,다가구,30,-,01/30,-,-,300,29,-,-,
퇴계동,1***,퇴계로69번길,다가구,130.73,-,01/29,-,-,"5,000",45,-,-,
퇴계동,1***,퇴계로69번길,다가구,60,-,01/28,-,-,500,56,-,-,
퇴계동,1***,우묵길70번길,다가구,27.25,-,01/28,-,-,300,45,-,-,
퇴계동,3**,퇴계로93번길,다가구,38.36,-,01/25,-,-,"7,000",0,-,-,
퇴계동,8**,공원1길,다가구,30,-,01/21,-,-,"3,500",0,-,-,
퇴계동,4**,,다가구,50,-,01/19,-,-,"1,500",50,-,-,
퇴계동,9**,춘주로179번길,다가구,25,-,01/18,-,-,50,22,-,-,
퇴계동,1**,상마을1길,다가구,26.4,-,01/16,-,-,500,35,-,-,
퇴계동,8**,공원4길,다가구,26.4,-,01/16,-,-,200,20,-,-,
퇴계동,4**,미나리길,다가구,50,-,01/16,-,-,500,50,-,-,
퇴계동,9**,춘주로179번길,다가구,52,-,01/15,-,-,300,30,-,-,
퇴계동,1***,남춘천길5번길,다가구,30,-,01/14,-,-,"6,000",0,-,-,
퇴계동,4**,미나리길,다가구,45,-,01/12,-,-,300,50,-,-,
퇴계동,9**,춘주로201번길,다가구,25,-,01/12,-,-,300,29,-,-,
퇴계동,1***,퇴계로,다가구,45,-,01/12,-,-,500,45,-,-,
퇴계동,1**,,다가구,33,-,01/12,-,-,"6,500",0,-,-,
퇴계동,4**,,다가구,45,-,01/12,-,-,300,50,-,-,
퇴계동,1***,남춘천길,다가구,54,-,01/10,-,-,300,35,-,-,
퇴계동,3**,퇴계로93번길,다가구,25,-,01/09,-,-,"6,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,26,-,01/09,-,-,300,40,-,-,
퇴계동,1***,남춘천길5번길,다가구,89.25,-,01/09,-,-,"2,000",78,-,-,
퇴계동,1***,효자로14번길,다가구,27.5,-,01/08,-,-,"6,000",0,-,-,
퇴계동,6**,충혼길4번길,다가구,31.77,-,01/08,-,-,"7,000",0,-,-,
퇴계동,1***,우묵길56번길,단독,63.95,-,01/07,-,-,"1,000",57,-,-,
퇴계동,1**,김유정로,다가구,33,-,01/07,-,-,300,41,-,-,
퇴계동,1***,남춘천길,다가구,36,-,01/07,-,-,"7,000",0,-,-,
퇴계동,1***,우묵길,다가구,43,-,01/06,-,-,"8,000",0,-,-,
퇴계동,9**,춘주로147번길,다가구,23,-,01/05,-,-,500,25,-,-,
퇴계동,1***,우묵길70번길,다가구,80,-,01/04,-,-,"2,000",70,-,-,
퇴계동,3**,효자로24번길,단독,78.57,-,01/04,-,-,500,70,-,-,
퇴계동,1***,,단독,108.32,-,01/04,-,-,"8,000",0,-,-,
퇴계동,1***,우묵길70번길,다가구,80,-,01/04,-,-,"2,000",70,-,-,
퇴계동,1**,김유정로,다가구,30,-,01/02,-,-,"6,500",0,-,-,
