법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,4**,수풍골길13번길,다가구,83.96,신규,11/30,22.12-24.12,-,"11,000",0,-,-,
후평동,7**,삭주로128번길,단독,33,-,11/30,-,-,300,29,-,-,
후평동,7**,만천로249번길,단독,39,-,11/28,-,-,200,25,-,-,
후평동,4**,춘천로296번길,단독,49.14,신규,11/28,22.12-24.12,-,500,50,-,-,
후평동,7**,,다가구,78.66,갱신,11/28,22.12-23.06,-,"3,000",35,"4,000",30,
후평동,2**,공단로70번길,단독,45,신규,11/28,22.12-24.12,-,"10,000",0,-,-,
후평동,5**,춘천로269번길,단독,82,-,11/26,-,-,"3,000",10,-,-,
후평동,7**,만천로239번길,다가구,50,신규,11/26,22.12-24.12,-,"11,000",0,-,-,
후평동,7**,,다가구,50,-,11/26,-,-,"11,000",0,-,-,
후평동,7**,만천로239번길,다가구,50,신규,11/26,22.12-24.12,-,"11,000",0,-,-,
후평동,7**,만천로215번길,다가구,24,-,11/26,-,-,"5,500",0,-,-,
후평동,7**,,다가구,28,-,11/26,-,-,"8,000",0,-,-,
후평동,2**,뒷들길,단독,55,신규,11/24,22.11-23.11,-,500,55,-,-,
후평동,7**,후석로380번길,다가구,45,신규,11/24,22.12-24.12,-,500,60,-,-,
후평동,5**,춘천로269번길,다가구,25,-,11/23,-,-,50,25,-,-,
후평동,6**,성심로35번길,다가구,26.4,-,11/23,-,-,200,30,-,-,
후평동,7**,만천로195번길,다가구,33,-,11/23,-,-,500,30,-,-,
후평동,6**,성심로35번길,다가구,20,-,11/22,-,-,50,25,-,-,
후평동,8**,후만로116번길,다가구,55.9,-,11/21,-,-,"3,000",10,-,-,
후평동,7**,만천로227번길,다가구,50,신규,11/21,22.11-23.11,-,400,45,-,-,
후평동,9*,수풍골길13번길,다가구,18.5,-,11/20,-,-,100,15,-,-,
후평동,8**,후만로116번길,단독,71.82,신규,11/19,22.11-24.11,-,500,38,-,-,
후평동,5**,삭주로80번길,다가구,34.1,신규,11/19,23.01-24.01,-,300,43,-,-,
후평동,6*,서부대성로239번길,단독,80.73,신규,11/19,22.12-24.12,-,500,55,-,-,
후평동,7**,만천로195번길,단독,29,신규,11/18,22.11-24.12,-,"7,000",0,-,-,
후평동,4**,춘천로282번길,단독,40,-,11/18,-,-,"4,000",0,-,-,
후평동,7**,만천로239번길,다가구,43,-,11/17,-,-,"7,200",0,-,-,
후평동,7**,만천로239번길,다가구,43,신규,11/17,22.11-24.11,-,"8,000",0,-,-,
후평동,7**,만천로199번길,단독,33,-,11/15,-,-,100,30,-,-,
후평동,8**,후석로379번길,단독,66,신규,11/15,22.12-24.12,-,500,50,-,-,
후평동,4**,으뜸길4번길,다가구,29,신규,11/15,23.01-25.01,-,300,43,-,-,
후평동,6**,성심로47번길,다가구,83.69,-,11/14,-,-,745,18,-,-,
후평동,5**,후석로455번길,다가구,28,신규,11/13,23.01-24.01,-,300,40,-,-,
후평동,7**,만천로195번길,단독,66,신규,11/12,22.11-24.11,-,"1,000",45,-,-,
후평동,7**,만천로227번길,단독,24,-,11/11,-,-,"3,000",0,-,-,
후평동,7**,후석로370번길,단독,35.8,-,11/11,-,-,"4,500",0,-,-,
후평동,7**,,다가구,30,-,11/10,-,-,300,45,-,-,
후평동,7*,보안길,다가구,33,신규,11/10,22.12-24.12,-,"8,000",0,-,-,
후평동,7**,후석로390번길,다가구,45,신규,11/07,22.11-23.11,-,500,57,-,-,
후평동,7**,만천로245번길,다가구,46,신규,11/06,22.11-23.11,-,500,52,-,-,
후평동,7**,후석로370번길,다가구,30,신규,11/05,22.11-23.11,-,300,40,-,-,
후평동,7**,후석로370번길,단독,30,신규,11/05,22.11-23.11,-,300,40,-,-,
후평동,8**,보안길,다가구,49,신규,11/04,22.11-24.11,-,"1,000",50,-,-,
후평동,8**,보안길,단독,77.92,신규,11/04,22.11-24.11,-,"7,000",0,-,-,
후평동,7**,춘천로,단독,97.59,갱신,11/02,22.11-24.11,-,"10,000",0,"12,000",0,
후평동,1**,공단로70번길,다가구,60,신규,11/01,-,-,500,55,-,-,
