법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,남춘로1번길,다가구,81.02,-,05/31,-,-,"10,000",0,-,-,
퇴계동,8**,행촌로,다가구,119.77,-,05/30,-,-,"7,000",0,-,-,
퇴계동,4**,미나리길11번길,다가구,64.25,-,05/27,-,-,"6,500",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,64.57,-,05/27,-,-,"8,000",0,-,-,
퇴계동,8**,충혼길5번길,다가구,50,-,05/27,-,-,300,37,-,-,
퇴계동,9**,퇴계로145번길,다가구,64.57,-,05/27,-,-,"8,000",0,-,-,
퇴계동,3**,퇴계로93번길,다가구,151.94,-,05/25,-,-,"6,500",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,30,-,05/24,-,-,"4,000",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,30,-,05/23,-,-,200,26,-,-,
퇴계동,1***,퇴계로93번길,다가구,26,-,05/21,-,-,300,35,-,-,
퇴계동,9**,춘주로147번길,다가구,50,-,05/16,-,-,"4,500",0,-,-,
퇴계동,8**,춘주로193번길,다가구,28.6,-,05/16,-,-,"4,000",0,-,-,
퇴계동,9**,춘주로179번길,다가구,60,-,05/12,-,-,"5,500",0,-,-,
퇴계동,1***,퇴계로93번길,다가구,49.5,-,05/12,-,-,"7,000",0,-,-,
퇴계동,6**,남춘로5번길,다가구,42,-,05/11,-,-,"4,000",0,-,-,
퇴계동,8**,충혼길8번길,단독,56,-,05/10,-,-,"5,000",0,-,-,
퇴계동,9**,춘주로179번길,다가구,95,-,05/08,-,-,"10,000",0,-,-,
퇴계동,3**,남춘로25번길,다가구,39,-,05/07,-,-,"1,000",40,-,-,
퇴계동,1***,남춘로1번길,단독,67.25,-,05/07,-,-,"2,000",40,-,-,
퇴계동,3**,퇴계로93번길,다가구,109.09,-,05/04,-,-,"16,000",0,-,-,
퇴계동,4**,솟발1길,다가구,42.9,-,05/02,-,-,"3,500",0,-,-,
퇴계동,8**,충혼길18번길,다가구,33,-,05/01,-,-,100,26,-,-,
