법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,미려골길,다가구,30,-,01/31,-,-,"6,000",0,-,-,
효자동,1**,청운길29번길,다가구,25,-,01/31,-,-,"5,000",0,-,-,
효자동,1**,효자로102번길,다가구,59.4,-,01/31,-,-,"10,000",0,-,-,
효자동,1*,백령로165번길,다가구,31,-,01/31,-,-,300,37,-,-,
효자동,6**,서부대성로227번길,다가구,21,-,01/30,-,-,"5,000",0,-,-,
효자동,1**,백령로25번길,다가구,26,-,01/29,-,-,"2,500",0,-,-,
효자동,1**,청운길29번길,다가구,25,-,01/29,-,-,"5,000",0,-,-,
효자동,1**,백령로25번길,다가구,23.59,-,01/29,-,-,300,39,-,-,
효자동,4**,효자로92번길,다가구,42.97,-,01/29,-,-,300,38,-,-,
효자동,7**,효평길,다가구,33,-,01/27,-,-,200,30,-,-,
효자동,7**,백령로,단독,23.14,-,01/26,-,-,"3,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,33,-,01/25,-,-,"6,500",0,-,-,
효자동,1**,백령로67번길,다가구,24,-,01/25,-,-,"5,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,24,-,01/25,-,-,"3,000",0,-,-,
효자동,3**,백령로,단독,30.26,-,01/24,-,-,100,30,-,-,
효자동,6**,효자로150번길,다가구,30,-,01/24,-,-,300,40,-,-,
효자동,4**,소전길,다가구,56.19,-,01/23,-,-,"7,500",0,-,-,
효자동,4**,명주샛길6번길,다가구,102.82,-,01/23,-,-,"17,000",0,-,-,
효자동,6**,서부대성로227번길,다가구,26.4,-,01/23,-,-,"2,700",0,-,-,
효자동,6**,서부대성로227번길,다가구,39,-,01/23,-,-,"3,300",0,-,-,
효자동,1*,으뜸길,다가구,27,-,01/23,-,-,300,40,-,-,
효자동,1**,공지로264번길,단독,19.8,-,01/23,-,-,100,31,-,-,
효자동,1**,백령로23번길,다가구,112.32,-,01/23,-,-,"7,000",0,-,-,
효자동,2**,공지로218번길,다가구,53,-,01/23,-,-,"4,000",30,-,-,
효자동,1**,서부대성로184번길,다가구,20,-,01/23,-,-,"3,000",0,-,-,
효자동,6**,공지로333번길,다가구,33.05,-,01/23,-,-,"7,500",0,-,-,
효자동,1**,미려골길,다가구,33,-,01/22,-,-,300,45,-,-,
효자동,6**,닥나무길9번길,다가구,55,-,01/22,-,-,"7,000",0,-,-,
효자동,1**,백령로25번길,다가구,19.8,-,01/21,-,-,"2,500",0,-,-,
효자동,7**,성심로47번길,다가구,23.1,-,01/21,-,-,"3,500",0,-,-,
효자동,1**,백령로61번길,다가구,49.2,-,01/21,-,-,"6,000",0,-,-,
효자동,1**,백령로25번길,다가구,23.1,-,01/21,-,-,"2,000",0,-,-,
효자동,1**,둥지길,다가구,21,-,01/21,-,-,"3,000",0,-,-,
효자동,1**,둥지길,다가구,30,-,01/21,-,-,"6,500",0,-,-,
효자동,1**,백령로25번길,다가구,23.14,-,01/20,-,-,"2,500",0,-,-,
효자동,6**,백령로138번길,단독,23.1,-,01/20,-,-,50,37,-,-,
효자동,1*,백령로165번길,다가구,33,-,01/20,-,-,"4,500",20,-,-,
효자동,1**,백령로25번길,다가구,19,-,01/20,-,-,"2,500",0,-,-,
효자동,1**,백령로67번길,다가구,25,-,01/19,-,-,"5,000",0,-,-,
효자동,1**,효제길,다가구,40,-,01/19,-,-,"6,500",0,-,-,
효자동,1**,서부대성로184번길,다가구,26.44,-,01/18,-,-,50,25,-,-,
효자동,7**,삭주로70번길,다가구,35.99,-,01/18,-,-,"6,000",0,-,-,
효자동,7**,삭주로70번길,다가구,35,-,01/18,-,-,"6,000",0,-,-,
효자동,6**,도화길6번길,다가구,33.05,-,01/18,-,-,"6,500",0,-,-,
효자동,1**,백령로23번길,다가구,25.59,-,01/18,-,-,"2,000",15,-,-,
효자동,1**,백령로23번길,다가구,84,-,01/18,-,-,"2,000",70,-,-,
효자동,6**,닥나무길9번길,다가구,33,-,01/18,-,-,"9,000",0,-,-,
효자동,7**,백령로119번길,다가구,37,-,01/17,-,-,"7,000",0,-,-,
효자동,2**,,다가구,27,-,01/17,-,-,300,40,-,-,
효자동,1**,법원뒷길,다가구,29,-,01/17,-,-,"2,500",0,-,-,
효자동,1**,백령로,다가구,21,-,01/16,-,-,"6,000",0,-,-,
효자동,1**,백령로23번길,다가구,103.06,-,01/16,-,-,"13,000",0,-,-,
효자동,1**,둥지길,다가구,50,-,01/16,-,-,500,50,-,-,
효자동,1**,백령로83번길,단독,36,-,01/16,-,-,"8,000",0,-,-,
효자동,6**,효자로150번길,다가구,40,-,01/16,-,-,"6,000",0,-,-,
효자동,1**,법원뒷길,다가구,29,-,01/15,-,-,"3,000",0,-,-,
효자동,1**,백령로67번길,다가구,30,-,01/15,-,-,"6,000",0,-,-,
효자동,2**,,다가구,40,-,01/14,-,-,"8,500",0,-,-,
효자동,1**,백령로67번길,다가구,30,-,01/14,-,-,"5,000",0,-,-,
효자동,6**,백령로147번길,다가구,30,-,01/14,-,-,"8,000",0,-,-,
효자동,1*,백령로165번길,다가구,30,-,01/14,-,-,"5,000",10,-,-,
효자동,1**,두하길25번길,다가구,35.1,-,01/14,-,-,"3,000",0,-,-,
효자동,6**,공지로317번길,다가구,20,-,01/13,-,-,"3,000",0,-,-,
효자동,4**,명주길,다가구,49.3,-,01/13,-,-,"5,000",20,-,-,
효자동,6**,춘천로204번길,단독,29.6,-,01/13,-,-,"4,000",0,-,-,
효자동,1**,효제길,다가구,40,-,01/13,-,-,300,41,-,-,
효자동,6**,두하길,다가구,33,-,01/12,-,-,"4,500",0,-,-,
효자동,6**,효자로102번길,다가구,20,-,01/12,-,-,200,33,-,-,
효자동,1**,공지로264번길,다가구,33,-,01/12,-,-,"4,000",0,-,-,
효자동,1**,법원뒷길,다가구,24.2,-,01/12,-,-,"2,500",0,-,-,
효자동,7**,남춘로45번길,다가구,59.5,-,01/11,-,-,"8,500",0,-,-,
효자동,4**,명주길5번길,다가구,33,-,01/11,-,-,"4,300",0,-,-,
효자동,7**,남춘로45번길,다가구,40,-,01/11,-,-,"8,500",0,-,-,
효자동,7**,남춘로45번길,다가구,40,-,01/11,-,-,"7,000",0,-,-,
효자동,7**,남춘로45번길,다가구,40,-,01/11,-,-,"7,000",0,-,-,
효자동,1*,백령로,단독,27,-,01/11,-,-,"3,000",0,-,-,
효자동,1**,백령로67번길,다가구,30,-,01/11,-,-,"6,000",0,-,-,
