법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,우석로38번길,단독,56,-,10/31,-,-,"5,500",0,-,-,
석사동,9**,스무숲1길,다가구,115.14,신규,10/29,22.11-24.11,-,"2,000",65,-,-,
석사동,7**,우석로38번길,단독,27.7,-,10/29,-,-,"5,250",0,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,10/27,-,-,200,29,-,-,
석사동,6**,후석로,단독,70,신규,10/26,22.11-24.11,-,500,45,-,-,
석사동,8**,새롬공원길,다가구,34.16,-,10/26,-,-,"5,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,30,-,10/25,-,-,"3,600",0,-,-,
석사동,7**,우석로,다가구,27,-,10/24,-,-,"6,000",0,-,-,
석사동,6**,후석로59번길,단독,42.3,-,10/24,-,-,"4,000",0,-,-,
석사동,6**,후석로59번길,단독,42.3,-,10/24,-,-,"4,000",0,-,-,
석사동,6**,후석로59번길,단독,42.3,-,10/24,-,-,"4,000",0,-,-,
석사동,7**,우석로79번길,단독,28,-,10/23,-,-,200,29,-,-,
석사동,3**,외솔길,단독,22,-,10/22,-,-,"4,500",0,-,-,
석사동,3**,,단독,22,-,10/22,-,-,"4,500",0,-,-,
석사동,9**,,단독,26,-,10/22,-,-,"4,000",0,-,-,
석사동,7**,효석로,다가구,38.33,신규,10/21,22.10-24.10,-,500,35,-,-,
석사동,7**,애막골길11번길,다가구,88.72,신규,10/20,22.10-24.10,-,"2,000",50,-,-,
석사동,7**,애막골길11번길,다가구,88.72,-,10/20,-,-,"1,000",55,-,-,
석사동,6**,후석로45번길,다가구,66.66,-,10/19,-,-,"8,500",0,-,-,
석사동,9**,스무숲1길,단독,42,신규,10/18,22.10-23.10,-,500,41,-,-,
석사동,9**,스무숲4길,단독,45,신규,10/18,22.10-23.10,-,500,52,-,-,
석사동,6**,후석로59번길,단독,74.34,신규,10/14,22.10-24.10,-,"1,000",40,-,-,
석사동,7**,애막골길3번길,단독,124.14,신규,10/14,22.11-24.11,-,"1,000",55,-,-,
석사동,9**,스무숲1길,다가구,45,신규,10/14,22.10-23.10,-,500,51,-,-,
석사동,9**,스무숲3길,다가구,42,신규,10/13,22.10-24.10,-,500,48,-,-,
석사동,6**,후석로46번길,다가구,49.58,신규,10/11,22.10-24.10,-,200,31,-,-,
석사동,9**,스무숲1길,다가구,50,신규,10/11,22.10-24.10,-,500,43,-,-,
석사동,9**,스무숲3길,단독,30,신규,10/07,22.10-24.10,-,300,35,-,-,
석사동,9**,스무숲2길,단독,24,-,10/07,-,-,"5,000",0,-,-,
석사동,9**,스무숲2길,단독,24,-,10/07,-,-,"5,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,40,-,10/06,-,-,"7,500",0,-,-,
석사동,9**,스무숲1길,다가구,46,신규,10/05,22.10-23.10,-,500,45,-,-,
석사동,7**,애막골길20번길,다가구,83,-,10/04,-,-,"9,450",0,-,-,
석사동,8**,새롬공원길9번길,단독,35,-,10/04,-,-,"3,500",0,-,-,
석사동,7**,효석로77번길,다가구,57,신규,10/04,22.10-24.10,-,"8,000",0,-,-,
석사동,9**,스무숲1길,단독,23,-,10/03,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,단독,24,-,10/01,-,-,100,25,-,-,
석사동,7**,우석로67번길,단독,50,신규,10/01,22.10-24.10,-,500,40,-,-,
석사동,9**,스무숲1길,다가구,24,-,10/01,-,-,"3,500",0,-,-,
