법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,8**,공원2길,다가구,26,신규,10/28,22.11-23.11,-,300,35,-,-,
퇴계동,8**,공원2길,단독,26,신규,10/26,22.11-23.11,-,300,35,-,-,
퇴계동,3**,퇴계로93번길,단독,60,신규,10/26,22.11-24.11,-,"14,000",0,-,-,
퇴계동,1***,효자로14번길,다가구,39.1,신규,10/24,22.10-24.10,-,500,50,-,-,
퇴계동,9**,남춘로36번길,단독,66.13,신규,10/23,22.11-24.11,-,"7,500",0,-,-,
퇴계동,3**,남춘로25번길,단독,28,신규,10/21,22.10-23.10,-,300,45,-,-,
퇴계동,5**,미나리길,다가구,40,신규,10/21,22.10-23.12,-,500,55,-,-,
퇴계동,1***,남춘천길5번길,다가구,45,갱신,10/21,22.11-24.11,사용,"8,400",0,"8,000",0,
퇴계동,8**,공원2길,다가구,26,신규,10/18,22.10-23.10,-,300,35,-,-,
퇴계동,8**,공원2길,다가구,26,신규,10/18,22.10-23.10,-,300,35,-,-,
퇴계동,1***,남춘로1번길,단독,26,신규,10/17,22.10-23.10,-,200,35,-,-,
퇴계동,8**,공원2길,다가구,30,신규,10/15,22.10-23.10,-,500,43,-,-,
퇴계동,1***,남춘천길,단독,33,신규,10/14,22.10-24.10,-,"8,000",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,43,신규,10/13,22.10-24.10,-,300,40,-,-,
퇴계동,8**,공원2길,단독,30,-,10/09,-,-,500,43,-,-,
퇴계동,8**,공원2길,다가구,30,신규,10/09,22.10-23.10,-,500,43,-,-,
퇴계동,9**,행촌로,단독,113.87,신규,10/09,22.11-24.03,-,"2,000",65,-,-,
퇴계동,9**,퇴계로146번길,단독,33,신규,10/08,22.11-24.11,-,300,35,-,-,
퇴계동,9**,퇴계로146번길,다가구,59,신규,10/07,22.11-24.11,-,500,45,-,-,
퇴계동,1***,남춘천길5번길,다가구,50,신규,10/06,22.11-24.11,-,"14,000",0,-,-,
퇴계동,1***,남춘천길,다가구,33,갱신,10/04,22.10-24.10,-,"1,000",45,"7,000",0,
퇴계동,3**,남춘로25번길,다가구,37.94,신규,10/02,22.10-23.10,-,300,45,-,-,
퇴계동,1***,우묵길52번길,단독,28,신규,10/01,22.10-23.09,-,300,43,-,-,
퇴계동,4**,솟발1길,다가구,16.65,신규,10/01,22.10-24.10,-,"8,500",0,-,-,
