법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,만천로195번길,다가구,45,-,08/30,-,-,"8,000",0,-,-,
후평동,8**,복골길14번길,단독,58.68,-,08/29,-,-,300,40,-,-,
후평동,8**,복골길14번길,단독,58.68,-,08/29,-,-,300,40,-,-,
후평동,6**,성심로47번길,단독,28,-,08/28,-,-,"7,000",0,-,-,
후평동,4**,수풍골길,단독,59.5,-,08/28,-,-,"3,000",10,-,-,
후평동,6**,효평길,단독,30,-,08/28,-,-,300,40,-,-,
후평동,7**,만천로199번길,다가구,45,-,08/28,-,-,"6,500",0,-,-,
후평동,7**,후석로390번길,단독,54.07,-,08/26,-,-,"3,000",15,-,-,
후평동,8**,삭주로108번길,단독,121.84,-,08/26,-,-,"20,000",0,-,-,
후평동,9*,후석로344번길,다가구,33,-,08/24,-,-,"5,000",0,-,-,
후평동,4**,,단독,75.84,-,08/24,-,-,"8,500",0,-,-,
후평동,7**,부안길6번길,단독,99.99,-,08/23,-,-,"1,000",50,-,-,
후평동,7**,춘천로,다가구,45.8,-,08/21,-,-,"5,000",35,-,-,
후평동,2**,공단로70번길,단독,45,-,08/21,-,-,"8,500",0,-,-,
후평동,7**,만천로205번길,다가구,50,-,08/21,-,-,"9,000",0,-,-,
후평동,5**,후석로455번길,다가구,26,-,08/21,-,-,"7,000",0,-,-,
후평동,7**,삭주로128번길,다가구,33,-,08/20,-,-,"3,000",0,-,-,
후평동,6**,효평길,단독,50,-,08/20,-,-,500,55,-,-,
후평동,7**,만천로205번길,다가구,153.71,-,08/20,-,-,"19,000",0,-,-,
후평동,2**,춘천로423번길,다가구,28,-,08/19,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,다가구,35,-,08/17,-,-,"5,000",0,-,-,
후평동,6**,성심로47번길,단독,79,-,08/17,-,-,"7,000",0,-,-,
후평동,8**,삭주로108번길,단독,67.05,-,08/16,-,-,"5,000",0,-,-,
후평동,6**,춘천로270번길,단독,32.3,-,08/16,-,-,300,40,-,-,
후평동,5**,삭주로94번길,다가구,39,-,08/15,-,-,300,35,-,-,
후평동,8**,세실로208번길,단독,64.66,-,08/14,-,-,"5,000",15,-,-,
후평동,8**,부평길,단독,53.64,-,08/14,-,-,"4,500",5,-,-,
후평동,7**,삭주로193번길,다가구,22,-,08/13,-,-,"3,000",0,-,-,
후평동,7**,만천로195번길,다가구,49.58,-,08/13,-,-,"3,000",40,-,-,
후평동,4**,춘천로282번길,단독,68.71,-,08/13,-,-,"1,000",37,-,-,
후평동,8**,후석로379번길,단독,48.96,-,08/12,-,-,300,35,-,-,
후평동,4**,춘천로282번길,단독,25,-,08/12,-,-,"6,500",0,-,-,
후평동,8**,세실로,다가구,59,-,08/11,-,-,300,30,-,-,
후평동,2**,춘천로407번길,단독,49,-,08/09,-,-,100,20,-,-,
후평동,2**,,다가구,55,-,08/09,-,-,"8,500",0,-,-,
후평동,6**,성심로47번길,다가구,57,-,08/09,-,-,"7,000",0,-,-,
후평동,6**,,다가구,57,-,08/09,-,-,"7,000",0,-,-,
후평동,5**,춘천로281번길,단독,75.08,-,08/08,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,단독,50,-,08/07,-,-,"5,000",0,-,-,
후평동,6**,성심로47번길,다가구,117.08,-,08/06,-,-,"1,000",70,-,-,
후평동,7**,부안길6번길,단독,59.32,-,08/06,-,-,500,35,-,-,
후평동,8**,후석로,다가구,83,-,08/06,-,-,"3,000",30,-,-,
후평동,5**,후석로455번길,다가구,26,-,08/06,-,-,"7,000",0,-,-,
후평동,6**,효평길,다가구,33,-,08/05,-,-,300,39,-,-,
후평동,5**,,다가구,84.6,-,08/05,-,-,"10,000",0,-,-,
후평동,1**,,다가구,59,-,08/03,-,-,"1,500",50,-,-,
후평동,6**,성심로47번길,단독,79,-,08/03,-,-,"7,000",0,-,-,
후평동,7**,만천로249번길,다가구,27.44,-,08/03,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,단독,33,-,08/02,-,-,500,33,-,-,
후평동,5**,후석로441번길,다가구,79.47,-,08/02,-,-,"10,000",0,-,-,
후평동,8**,후석로379번길,다가구,32.8,-,08/02,-,-,"7,000",0,-,-,
