법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,벌말길,다가구,59.5,-,07/31,-,-,"3,000",10,-,-,
석사동,9**,스무숲3길,다가구,29.7,-,07/31,-,-,"4,000",0,-,-,
석사동,7**,효석로,다가구,70,-,07/29,-,-,500,40,-,-,
석사동,9**,,다가구,24,-,07/27,-,-,"3,000",0,-,-,
석사동,3**,외솔길,다가구,29.75,-,07/27,-,-,"3,700",0,-,-,
석사동,9**,스무숲4길,다가구,31.81,-,07/25,-,-,"3,500",0,-,-,
석사동,7**,우석로79번길,단독,29.75,-,07/25,-,-,200,25,-,-,
석사동,7**,애막골길,다가구,29,-,07/22,-,-,"2,500",0,-,-,
석사동,7**,우석로85번길,다가구,55,-,07/22,-,-,"5,000",0,-,-,
석사동,7**,우석로,단독,82,-,07/22,-,-,500,35,-,-,
석사동,9**,스무숲1길,다가구,30,-,07/22,-,-,200,28,-,-,
석사동,7**,애막골길11번길,단독,96.16,-,07/21,-,-,"10,000",0,-,-,
석사동,7**,우석로85번길,다가구,61.31,-,07/21,-,-,"4,500",0,-,-,
석사동,6**,벌말길,다가구,33,-,07/20,-,-,"3,000",0,-,-,
석사동,9**,스무숲3길,다가구,32.4,-,07/20,-,-,300,30,-,-,
석사동,7**,우석로67번길,단독,51.37,-,07/18,-,-,"5,000",0,-,-,
석사동,7**,우석로63번길,단독,99.07,-,07/17,-,-,"6,000",0,-,-,
석사동,9**,스무숲1길,다가구,26.52,-,07/16,-,-,"2,000",10,-,-,
석사동,9**,스무숲4길,다가구,66.11,-,07/15,-,-,500,43,-,-,
석사동,6**,,다가구,32.56,-,07/13,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,다가구,29,-,07/13,-,-,"4,200",0,-,-,
석사동,9**,스무숲4길,다가구,33,-,07/12,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,30,-,07/11,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,66,-,07/11,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,07/11,-,-,300,25,-,-,
석사동,7**,애막골길16번길,단독,112.74,-,07/10,-,-,"1,000",45,-,-,
석사동,7**,우석로85번길,다가구,33,-,07/09,-,-,"5,000",0,-,-,
석사동,8**,새롬공원길9번길,단독,55.7,-,07/09,-,-,300,40,-,-,
석사동,8**,새롬공원길5번길,다가구,67.85,-,07/09,-,-,500,45,-,-,
석사동,7**,애막골길3번길,다가구,27,-,07/08,-,-,"3,500",0,-,-,
석사동,9**,스무숲4길,다가구,49,-,07/07,-,-,200,30,-,-,
석사동,9**,스무숲3길,다가구,40,-,07/07,-,-,"4,000",0,-,-,
석사동,3**,외솔길,다가구,26.4,-,07/07,-,-,"3,000",0,-,-,
석사동,9**,안마산로,다가구,24.44,-,07/04,-,-,200,20,-,-,
석사동,7**,애막골길3번길,다가구,29.7,-,07/03,-,-,"3,500",0,-,-,
석사동,6**,효석로135번길,다가구,33,-,07/03,-,-,"1,700",0,-,-,
석사동,7**,벌말길,다가구,39.6,-,07/02,-,-,"3,000",0,-,-,
석사동,6**,석사길5번길,단독,33,-,07/02,-,-,"6,000",0,-,-,
석사동,3**,후석로66번길,단독,100.76,-,07/02,-,-,"2,000",62,-,-,
석사동,6**,벌말길,다가구,99,-,07/01,-,-,"1,000",40,-,-,
