법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,후석로,다가구,89.2,-,09/29,-,-,"6,000",10,-,-,
석사동,6**,석사길5번길,다가구,50,-,09/29,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,33,-,09/29,-,-,"5,000",0,-,-,
석사동,3**,외솔길,다가구,33,-,09/29,-,-,"4,500",0,-,-,
석사동,9**,스무숲1길,단독,70.23,-,09/27,-,-,"8,000",0,-,-,
석사동,7**,,다가구,54,-,09/25,-,-,300,35,-,-,
석사동,9**,스무숲1길,다가구,24,-,09/24,-,-,200,35,-,-,
석사동,7**,애막골길11번길,다가구,55,-,09/23,-,-,"6,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,64.18,-,09/22,-,-,"7,000",0,-,-,
석사동,8**,,단독,101.87,-,09/22,-,-,"9,500",0,-,-,
석사동,6**,,다가구,30,-,09/22,-,-,"3,000",0,-,-,
석사동,8**,,다가구,66,-,09/20,-,-,"5,000",0,-,-,
석사동,7**,효석로77번길,다가구,60,-,09/19,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길,다가구,45,-,09/18,-,-,"6,700",0,-,-,
석사동,9**,스무숲1길,다가구,30,-,09/15,-,-,"4,000",0,-,-,
석사동,9**,스무숲4길,다가구,103.26,-,09/15,-,-,"12,000",0,-,-,
석사동,6**,석사길5번길,다가구,30,-,09/14,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,다가구,31.87,-,09/13,-,-,200,31,-,-,
석사동,7**,,다가구,56.09,-,09/08,-,-,"6,000",0,-,-,
석사동,9**,스무숲길,다가구,30,-,09/07,-,-,300,33,-,-,
석사동,7**,,다가구,28.6,-,09/02,-,-,"2,000",5,-,-,
석사동,9**,스무숲1길,다가구,29.69,-,09/01,-,-,"4,000",0,-,-,
