법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,2**,공단로60번길,단독,55.23,-,05/31,-,-,500,53,-,-,
후평동,2**,춘천로407번길,단독,84.64,-,05/31,-,-,"9,000",0,-,-,
후평동,8**,세실로208번길,다가구,110.66,-,05/30,-,-,"10,000",0,-,-,
후평동,8**,춘천로269번길,단독,61.76,-,05/30,-,-,500,30,-,-,
후평동,7**,만천로215번길,다가구,27,-,05/30,-,-,"5,000",0,-,-,
후평동,7**,만천로205번길,다가구,25,-,05/30,-,-,"4,000",0,-,-,
후평동,8**,세실로208번길,다가구,110.66,-,05/30,-,-,"10,000",0,-,-,
후평동,5**,후석로441번길,다가구,84.6,-,05/29,-,-,"9,000",0,-,-,
후평동,8**,부평길,단독,51.12,-,05/28,-,-,300,37,-,-,
후평동,8**,세실로,단독,35,-,05/28,-,-,0,20,-,-,
후평동,4**,춘천로270번길,단독,49.41,-,05/28,-,-,300,42,-,-,
후평동,7**,삭주로206번길,단독,46,-,05/27,-,-,300,44,-,-,
후평동,7**,삭주로206번길,단독,98.46,-,05/27,-,-,"1,000",50,-,-,
후평동,7**,성심로47번길,단독,43,-,05/27,-,-,"6,000",0,-,-,
후평동,8**,,다가구,52.5,-,05/26,-,-,"5,500",0,-,-,
후평동,8**,세실로208번길,다가구,52.5,-,05/26,-,-,"5,500",0,-,-,
후평동,8**,후석로258번길,단독,67.38,-,05/26,-,-,"6,000",0,-,-,
후평동,7**,만천로239번길,다가구,50,-,05/25,-,-,"9,000",0,-,-,
후평동,7**,후석로370번길,다가구,50,-,05/23,-,-,"7,500",0,-,-,
후평동,8**,복골길,다가구,30,-,05/23,-,-,300,43,-,-,
후평동,2**,춘천로407번길,단독,84.64,-,05/23,-,-,"9,000",0,-,-,
후평동,2**,춘천로407번길,단독,52,-,05/23,-,-,"5,000",0,-,-,
후평동,7**,후석로370번길,다가구,50,-,05/23,-,-,"7,500",0,-,-,
후평동,8**,후석로258번길,다가구,19.55,-,05/22,-,-,300,40,-,-,
후평동,7**,후석로370번길,단독,26.4,-,05/20,-,-,"4,500",0,-,-,
후평동,8**,복골길,단독,87.62,-,05/20,-,-,"15,000",0,-,-,
후평동,7**,후석로370번길,다가구,50,-,05/19,-,-,"9,000",0,-,-,
후평동,5**,춘천로281번길,단독,64.77,-,05/18,-,-,"5,000",0,-,-,
후평동,8**,후만로,다가구,35,-,05/18,-,-,"2,500",5,-,-,
후평동,3**,성심로47번길,다가구,60,-,05/18,-,-,500,35,-,-,
후평동,1**,공단로70번길,다가구,57,-,05/16,-,-,"8,500",0,-,-,
후평동,7**,후석로370번길,단독,200.4,-,05/15,-,-,"25,000",0,-,-,
후평동,7**,후석로370번길,단독,200.4,-,05/15,-,-,"25,000",0,-,-,
후평동,7**,만천로205번길,단독,28,-,05/15,-,-,"5,000",0,-,-,
후평동,2**,공단로60번길,다가구,50,-,05/14,-,-,"8,500",0,-,-,
후평동,7**,후석로390번길,다가구,30,-,05/13,-,-,"6,000",15,-,-,
후평동,8**,보안길,단독,60.79,-,05/12,-,-,"8,500",5,-,-,
후평동,7**,만천로199번길,단독,40.26,-,05/11,-,-,"9,000",0,-,-,
후평동,8**,복골길6번길,단독,49.68,-,05/11,-,-,"5,000",0,-,-,
후평동,8**,,다가구,43,-,05/11,-,-,"4,000",0,-,-,
후평동,8**,후석로258번길,단독,51.66,-,05/09,-,-,500,30,-,-,
후평동,8**,부평길8번길,단독,89.33,-,05/08,-,-,"4,500",0,-,-,
후평동,7**,후석로,단독,25,-,05/08,-,-,100,25,-,-,
후평동,6**,춘천로,다가구,30,-,05/07,-,-,"7,500",0,-,-,
후평동,7**,성심로47번길,단독,45,-,05/07,-,-,300,32,-,-,
후평동,7**,후석로390번길,다가구,38,-,05/05,-,-,300,40,-,-,
후평동,7**,후석로369번길,단독,40,-,05/05,-,-,"6,000",0,-,-,
후평동,2**,공단로60번길,다가구,55.23,-,05/04,-,-,"10,000",0,-,-,
후평동,6**,춘천로310번길,단독,46.66,-,05/03,-,-,"5,000",0,-,-,
후평동,6**,효평길,단독,30,-,05/02,-,-,300,25,-,-,
후평동,7**,부안길6번길,단독,63.13,-,05/02,-,-,"1,000",30,-,-,
후평동,7**,만천로195번길,단독,28,-,05/01,-,-,"6,000",0,-,-,
