법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,4**,효명1길,다가구,82.03,신규,07/30,24.08-26.08,-,"1,000",55,-,-,
효자동,1**,효제길23번길,다가구,27,신규,07/30,24.08-26.08,-,"6,000",0,-,-,
효자동,1**,돌담길10번길,다가구,33,신규,07/29,24.08-25.08,-,200,30,-,-,
효자동,4**,명주길,다가구,25,신규,07/29,24.08-25.08,-,300,45,-,-,
효자동,6**,도화길6번길,다가구,28,신규,07/29,24.08-25.08,-,300,40,-,-,
효자동,3**,공지로242번길,다가구,55,신규,07/29,24.08-25.08,-,300,52,-,-,
효자동,1**,둥지길,다가구,23.1,신규,07/28,24.08-25.08,-,150,22,-,-,
효자동,1**,백령로25번길,단독,15,신규,07/28,24.07-25.07,-,50,25,-,-,
효자동,7**,백령로,다가구,20,신규,07/27,24.07-25.07,-,300,35,-,-,
효자동,7**,백령로,다가구,25,신규,07/27,24.08-25.08,-,"3,500",0,-,-,
효자동,1*,백령로165번길,단독,28,신규,07/27,24.08-25.08,-,300,45,-,-,
효자동,1*,백령로,단독,26,신규,07/26,24.07-25.07,-,300,30,-,-,
효자동,7**,남춘로51번길,단독,50.23,-,07/26,-,-,500,45,-,-,
효자동,1**,백령로67번길,다가구,21,신규,07/26,24.08-25.08,-,300,38,-,-,
효자동,6**,효자로150번길,다가구,50,신규,07/26,24.08-25.08,-,300,41,-,-,
효자동,1**,돌담길10번길,다가구,26,신규,07/26,24.08-25.08,-,200,30,-,-,
효자동,1**,백령로67번길,다가구,21,신규,07/26,24.08-25.08,-,300,38,-,-,
효자동,7**,춘천로255번길,다가구,28,신규,07/26,24.08-26.08,-,"7,000",0,-,-,
효자동,1**,백령로67번길,다가구,19.8,신규,07/25,24.08-26.08,-,"5,000",0,-,-,
효자동,6**,공지로333번길,다가구,22.51,신규,07/24,24.07-25.07,-,100,30,-,-,
효자동,6**,춘천로204번길,다가구,29.7,신규,07/24,24.08-25.08,-,300,43,-,-,
효자동,6**,서부대성로173번길,단독,23.53,신규,07/24,24.07-25.07,-,500,47,-,-,
효자동,6**,닥나무길9번길,다가구,28,신규,07/24,24.08-25.07,-,300,50,-,-,
효자동,6**,춘천로204번길,다가구,36.3,신규,07/24,24.08-25.08,-,300,48,-,-,
효자동,7**,백령로,단독,33,-,07/24,-,-,"5,000",15,-,-,
효자동,7**,백령로115번길,다가구,22.8,-,07/24,-,-,"4,000",0,-,-,
효자동,1**,효제길23번길,단독,19.8,신규,07/24,24.08-26.08,-,"4,500",0,-,-,
효자동,7**,백령로119번길,다가구,21,갱신,07/24,24.02-25.02,사용,300,29,300,29,
효자동,1**,둥지길47번길,다가구,66.51,신규,07/23,24.08-26.08,-,"4,000",0,-,-,
효자동,1**,효자로102번길,다가구,33,신규,07/23,24.07-25.07,-,300,35,-,-,
효자동,6**,닥나무길9번길,다가구,39,신규,07/23,24.07-25.07,-,300,45,-,-,
효자동,7**,전원길,단독,20,신규,07/23,24.07-25.07,-,300,34,-,-,
효자동,2**,효석로,다가구,56.61,신규,07/23,24.07-26.07,-,500,40,-,-,
효자동,3**,공지로242번길,다가구,33,신규,07/22,24.07-25.07,-,200,30,-,-,
효자동,7**,백령로111번길,다가구,226.4,신규,07/22,24.08-25.08,-,100,30,-,-,
효자동,7**,백령로107번길,단독,24,-,07/20,-,-,"4,000",0,-,-,
효자동,1**,백령로75번길,단독,30,신규,07/20,24.08-26.08,-,"6,000",0,-,-,
효자동,1**,미려골길11번길,다가구,27.99,갱신,07/19,24.08-25.01,-,200,35,200,35,
효자동,2**,공지로242번길,다가구,30,신규,07/19,24.08-25.08,-,100,40,-,-,
효자동,1**,미려골길,다가구,30,신규,07/19,24.08-25.08,-,300,34,-,-,
효자동,1**,미려골길11번길,다가구,30,-,07/18,-,-,200,30,-,-,
효자동,1**,백령로23번길,다가구,19.8,신규,07/18,24.08-25.08,-,100,30,-,-,
효자동,7**,춘천로,단독,33,신규,07/16,24.07-25.07,-,500,41,-,-,
효자동,4*,성심로,다가구,19.83,-,07/16,-,-,"4,000",0,-,-,
효자동,1**,법원뒷길,다가구,23.1,신규,07/16,24.07-25.01,-,200,35,-,-,
효자동,6**,효평길,다가구,46.2,신규,07/16,24.08-25.08,-,500,65,-,-,
효자동,4**,효자문길,단독,77.05,신규,07/16,24.08-26.08,-,500,50,-,-,
효자동,1**,백령로23번길,다가구,20,신규,07/15,24.07-25.07,-,300,37,-,-,
효자동,6**,닥나무길9번길,다가구,30,신규,07/15,24.08-26.08,-,"4,500",0,-,-,
효자동,1**,둥지길,단독,26,신규,07/15,24.08-25.08,-,300,37,-,-,
효자동,7**,공지로297번길,단독,23,신규,07/15,24.07-25.07,-,500,40,-,-,
효자동,7**,공지로307번길,다가구,28,신규,07/14,24.07-25.07,-,300,48,-,-,
효자동,7**,삭주로70번길,단독,91.01,신규,07/12,24.07-26.07,-,"2,000",70,-,-,
효자동,3**,공지로252번길,단독,26,신규,07/12,24.08-26.08,-,"7,000",0,-,-,
효자동,6**,서부대성로227번길,다가구,30,신규,07/11,24.07-25.07,-,300,43,-,-,
효자동,6**,서부대성로227번길,다가구,24,신규,07/11,24.08-25.08,-,300,30,-,-,
효자동,7**,춘천로296번길,다가구,28,-,07/11,-,-,300,39,-,-,
효자동,1**,백령로,다가구,23,신규,07/10,24.08-25.02,-,200,30,-,-,
효자동,1**,법원뒷길,다가구,30,갱신,07/10,24.08-26.08,-,"6,500",0,"6,500",0,
효자동,1**,백령로23번길,단독,30,신규,07/09,24.08-25.07,-,300,36,-,-,
효자동,3**,춘천로64번길,단독,71.74,신규,07/09,24.07-27.07,-,"25,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,23.33,-,07/08,-,-,"5,000",0,-,-,
효자동,1**,백령로75번길,단독,25,신규,07/08,24.08-25.08,-,300,38,-,-,
효자동,6**,효명길,단독,120.15,신규,07/08,24.07-26.07,-,"3,000",0,-,-,
효자동,6**,서부대성로227번길,다가구,23,신규,07/08,24.07-25.07,-,500,47,-,-,
효자동,7**,백령로111번길,다가구,24,신규,07/08,24.07-26.07,-,700,20,-,-,
효자동,1**,청운길,다가구,28.22,신규,07/07,24.07-25.07,-,100,30,-,-,
효자동,6**,춘천로204번길,다가구,34,신규,07/07,24.07-25.01,-,300,40,-,-,
효자동,1**,청운길29번길,다가구,151.97,신규,07/06,24.07-26.07,-,300,35,-,-,
효자동,7**,백령로,다가구,19.8,신규,07/06,24.07-25.07,-,200,25,-,-,
효자동,6**,두하길,단독,27,신규,07/06,24.08-25.08,-,500,43,-,-,
효자동,1**,백령로147번길,단독,45,신규,07/05,24.07-25.07,-,300,35,-,-,
효자동,1*,으뜸길,다가구,24,신규,07/05,24.08-25.08,-,300,45,-,-,
효자동,1**,둥지길,단독,53.1,신규,07/05,24.07-26.07,-,"2,000",50,-,-,
