법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,1**,스무숲길,단독,63,-,08/31,-,-,"9,000",0,-,-,
석사동,9**,,다가구,26,-,08/31,-,-,300,35,-,-,
석사동,6**,후석로45번길,다가구,40,-,08/31,-,-,"3,900",5,-,-,
석사동,7**,애막골길7번길,단독,23,-,08/29,-,-,100,28,-,-,
석사동,9**,,다가구,114.19,-,08/29,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,단독,30,-,08/26,-,-,200,25,-,-,
석사동,7**,애막골길7번길,다가구,97.2,-,08/25,-,-,"11,000",5,-,-,
석사동,9**,스무숲1길,다가구,28,-,08/24,-,-,200,26,-,-,
석사동,7**,애막골길7번길,단독,29,-,08/24,-,-,200,25,-,-,
석사동,8**,새롬공원길4번길,다가구,52.44,-,08/24,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,08/23,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,단독,28.05,-,08/20,-,-,200,27,-,-,
석사동,9**,스무숲4길,다가구,45,-,08/19,-,-,"7,000",0,-,-,
석사동,6**,효석로135번길,단독,19,-,08/18,-,-,100,20,-,-,
석사동,9**,스무숲4길,단독,27,-,08/17,-,-,300,30,-,-,
석사동,7**,우석로38번길,다가구,27.7,-,08/15,-,-,"3,000",0,-,-,
석사동,9**,스무숲2길,다가구,64.65,-,08/14,-,-,631,13,-,-,
석사동,9**,스무숲4길,다가구,23,-,08/14,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,26.4,-,08/12,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,단독,95.41,-,08/12,-,-,"1,000",60,-,-,
석사동,8**,,다가구,56,-,08/11,-,-,"6,000",0,-,-,
석사동,7**,,단독,30,-,08/11,-,-,200,27,-,-,
석사동,7**,우석로63번길,단독,26,-,08/10,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,단독,118.8,-,08/10,-,-,"2,000",75,-,-,
석사동,3**,공지로,단독,19.8,-,08/08,-,-,"2,000",0,-,-,
석사동,6**,후석로46번길,단독,119.43,-,08/08,-,-,"1,000",30,-,-,
석사동,7**,,단독,34,-,08/08,-,-,"7,000",0,-,-,
석사동,7**,우석로63번길,다가구,49.5,-,08/06,-,-,500,35,-,-,
석사동,8**,새롬공원길5번길,다가구,50,-,08/04,-,-,500,45,-,-,
석사동,6**,효석로89번길,단독,50,-,08/03,-,-,500,25,-,-,
석사동,7**,우석로38번길,단독,29.05,-,08/03,-,-,"5,500",0,-,-,
석사동,6**,후석로,단독,100.56,-,08/02,-,-,"2,000",50,-,-,
석사동,1**,공지로,다가구,33,-,08/01,-,-,"6,000",0,-,-,
석사동,9**,안마산로,단독,35,-,08/01,-,-,"3,000",10,-,-,
석사동,6**,벌말길47번길,단독,45,-,08/01,-,-,"4,000",10,-,-,
석사동,1**,공지로,단독,33,-,08/01,-,-,300,45,-,-,
석사동,7**,효석로77번길,다가구,23,-,08/01,-,-,100,25,-,-,
