법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,8**,후만로116번길,단독,70.74,신규,09/30,22.10-24.10,-,"2,000",40,-,-,
후평동,6**,춘천로295번길,다가구,28,신규,09/30,22.11-23.10,-,300,39,-,-,
후평동,6**,춘천로295번길,다가구,28,신규,09/30,22.11-23.10,-,300,39,-,-,
후평동,8**,부평길8번길,단독,62,신규,09/30,22.11-24.11,-,500,35,-,-,
후평동,5**,삭주로108번길,단독,65.76,신규,09/29,22.09-24.09,-,500,45,-,-,
후평동,7**,춘천로,다가구,117.31,-,09/28,-,-,"15,000",0,-,-,
후평동,7**,춘천로,다가구,117.31,-,09/28,-,-,"15,000",0,-,-,
후평동,5**,후석로441번길,다가구,49.95,갱신,09/28,22.11-24.11,-,"10,000",0,"8,000",0,
후평동,4**,으뜸길4번길,단독,30,신규,09/28,22.09-23.09,-,300,41,-,-,
후평동,8**,복골길,단독,87.62,신규,09/26,22.11-24.11,-,"15,000",0,-,-,
후평동,7**,,단독,45,-,09/25,-,-,"11,000",0,-,-,
후평동,7**,만천로195번길,다가구,41,신규,09/25,22.10-23.10,-,500,56,-,-,
후평동,8**,후석로393번길,단독,45.09,-,09/24,-,-,300,20,-,-,
후평동,7**,만천로249번길,단독,89.61,신규,09/23,22.10-24.10,-,"1,000",65,-,-,
후평동,7**,만천로227번길,다가구,56,-,09/23,-,-,"8,500",0,-,-,
후평동,5**,후석로441번길,다가구,69.67,신규,09/23,22.10-24.10,-,500,55,-,-,
후평동,6**,춘천로,단독,56,-,09/22,-,-,"5,000",0,-,-,
후평동,5**,후석로441번길,단독,84.6,신규,09/22,22.10-24.10,-,"13,000",0,-,-,
후평동,7**,후석로369번길,단독,30,신규,09/21,22.10-24.10,-,"8,000",0,-,-,
후평동,6**,,단독,64.62,-,09/21,-,-,"7,000",35,-,-,
후평동,6**,백령로,단독,64.62,신규,09/21,22.10-23.10,-,"7,000",35,-,-,
후평동,8**,부평길8번길,단독,39.67,신규,09/20,22.09-24.09,-,200,32,-,-,
후평동,7**,만천로195번길,다가구,28,갱신,09/19,-,-,300,38,300,38,
후평동,6**,성심로35번길,다가구,52,신규,09/19,22.10-23.10,-,500,54,-,-,
후평동,8**,삭주로108번길,다가구,86.68,신규,09/19,22.09-24.09,-,"1,000",40,-,-,
후평동,7**,성심로47번길,단독,25,-,09/16,-,-,200,20,-,-,
후평동,2**,뒷들길,다가구,30,-,09/14,-,-,300,30,-,-,
후평동,6**,춘천로295번길,단독,46,갱신,09/13,22.09-23.09,사용,300,49,300,55,
후평동,8**,복골길6번길,단독,49.68,-,09/10,-,-,"4,200",25,-,-,
후평동,7**,삭주로128번길,다가구,32,신규,09/08,22.09-23.09,-,300,32,-,-,
후평동,7**,후석로370번길,다가구,35.8,-,09/08,-,-,"4,500",0,-,-,
후평동,7**,만천로227번길,다가구,56,신규,09/08,22.10-24.10,-,"8,500",0,-,-,
후평동,4**,으뜸길,단독,26,-,09/07,-,-,200,28,-,-,
후평동,7**,동광길,다가구,30,-,09/07,-,-,300,30,-,-,
후평동,7**,성심로47번길,단독,63.12,신규,09/06,22.10-24.10,-,500,40,-,-,
후평동,7**,만천로227번길,다가구,28,-,09/06,-,-,300,42,-,-,
후평동,8**,후만로98번길,다가구,50,-,09/03,-,-,"5,000",0,-,-,
후평동,8**,세실로192번길,다가구,131.94,-,09/02,-,-,"10,000",0,-,-,
후평동,1**,공단로70번길,다가구,50,신규,09/02,22.09-23.09,-,500,60,-,-,
후평동,6**,효평길,다가구,50,신규,09/01,22.09-23.09,-,300,50,-,-,
