법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,후석로45번길,다가구,70,-,08/31,-,-,"4,000",0,-,-,
석사동,7**,우석로79번길,다가구,56.1,-,08/31,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,30,-,08/29,-,-,"3,000",0,-,-,
석사동,8**,,단독,56,-,08/28,-,-,"6,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,29.7,-,08/27,-,-,"3,500",0,-,-,
석사동,9**,스무숲4길,다가구,33,-,08/26,-,-,"1,000",15,-,-,
석사동,7**,애막골길7번길,다가구,59.4,-,08/25,-,-,"4,000",0,-,-,
석사동,6**,,단독,98.67,-,08/25,-,-,"6,000",0,-,-,
석사동,7**,우석로,다가구,28,-,08/24,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,26.4,-,08/23,-,-,"2,000",0,-,-,
석사동,6**,석사길,다가구,70,-,08/22,-,-,"1,000",30,-,-,
석사동,7**,애막골길3번길,단독,124.14,-,08/22,-,-,"8,500",0,-,-,
석사동,9**,스무숲1길,단독,115.14,-,08/21,-,-,"8,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,08/20,-,-,300,37,-,-,
석사동,6**,벌말길47번길,단독,102.32,-,08/19,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,08/19,-,-,"2,300",0,-,-,
석사동,9**,스무숲1길,다가구,52.89,-,08/16,-,-,500,40,-,-,
석사동,7**,애막골길20번길,다가구,33,-,08/13,-,-,100,25,-,-,
석사동,7**,우석로79번길,다가구,56,-,08/12,-,-,"3,000",3,-,-,
석사동,9**,스무숲1길,다가구,116,-,08/11,-,-,"10,000",0,-,-,
석사동,7**,우석로,다가구,50,-,08/11,-,-,"3,000",5,-,-,
석사동,9**,스무숲4길,다가구,33,-,08/11,-,-,"3,000",0,-,-,
석사동,7**,애막골길11번길,다가구,22,-,08/08,-,-,"1,700",0,-,-,
석사동,6**,벌말길,단독,55.16,-,08/06,-,-,300,30,-,-,
석사동,9**,안마산로,다가구,42,-,08/04,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,다가구,29.05,-,08/02,-,-,"3,500",0,-,-,
석사동,7**,우석로79번길,다가구,35,-,08/02,-,-,"1,700",0,-,-,
석사동,7**,우석로38번길,다가구,26.75,-,08/02,-,-,"2,000",12,-,-,
석사동,7**,애막골길3번길,다가구,33,-,08/01,-,-,200,25,-,-,
석사동,7**,우석로,다가구,27.71,-,08/01,-,-,"4,000",0,-,-,
석사동,7**,우석로79번길,다가구,56,-,08/01,-,-,"4,000",0,-,-,
