법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,도화길6번길,단독,45,신규,10/31,22.11-23.11,-,500,50,-,-,
효자동,7**,춘천로213번길,다가구,33,-,10/30,-,-,"2,000",7,-,-,
효자동,6**,춘천로186번길,단독,38,신규,10/29,22.10-23.10,-,300,48,-,-,
효자동,6**,두하길,다가구,30,신규,10/29,22.11-23.11,-,300,40,-,-,
효자동,7**,성심로47번길,단독,48.6,신규,10/28,22.10-24.10,-,400,40,-,-,
효자동,7**,효평길,다가구,45,신규,10/27,22.11-24.11,-,"13,000",0,-,-,
효자동,1**,효제길23번길,다가구,30,-,10/25,-,-,"3,000",0,-,-,
효자동,1**,성심로66번길,다가구,33,신규,10/25,22.11-23.10,-,300,40,-,-,
효자동,7**,남춘로55번길,단독,48.6,-,10/24,-,-,"3,000",0,-,-,
효자동,2**,공지로,단독,28,신규,10/24,22.11-24.11,-,"7,000",0,-,-,
효자동,1**,효자로102번길,단독,33,신규,10/23,22.10-23.12,-,300,36,-,-,
효자동,3*,서부대성로173번길,다가구,28,갱신,10/23,22.12-24.12,-,"7,000",0,"6,650",0,
효자동,3*,서부대성로173번길,다가구,28,-,10/23,-,-,"6,650",0,-,-,
효자동,3*,서부대성로173번길,다가구,28,신규,10/23,22.11-24.11,-,"7,000",0,-,-,
효자동,6**,도화길6번길,단독,138,신규,10/23,22.11-24.11,-,"2,000",90,-,-,
효자동,1**,백령로147번길,단독,77,-,10/22,-,-,"5,775",0,-,-,
효자동,7**,춘천로,다가구,33,신규,10/22,22.11-24.10,-,"7,000",0,-,-,
효자동,7**,전원안길,단독,50,-,10/22,-,-,"4,500",0,-,-,
효자동,7**,남춘로55번길,단독,53.99,-,10/21,-,-,"6,000",0,-,-,
효자동,1*,백령로,단독,25,-,10/21,-,-,300,30,-,-,
효자동,5**,춘천로64번길,단독,43,신규,10/21,22.11-23.11,-,500,60,-,-,
효자동,1**,백령로25번길,다가구,79,신규,10/21,22.11-24.11,-,"12,000",0,-,-,
효자동,6**,춘천로204번길,단독,30,신규,10/19,22.12-24.12,-,"7,000",0,-,-,
효자동,1**,둥지길,단독,33,신규,10/18,22.11-24.11,-,"7,500",0,-,-,
효자동,6**,공지로317번길,단독,70,신규,10/17,22.10-24.10,-,"2,000",47,-,-,
효자동,1**,백령로61번길,다가구,49.2,-,10/17,-,-,"5,000",0,-,-,
효자동,6**,효자로150번길,단독,50.34,신규,10/15,22.10-24.10,-,300,45,-,-,
효자동,1*,백령로165번길,다가구,30,신규,10/15,22.10-23.10,-,300,47,-,-,
효자동,6**,춘천로204번길,다가구,45,신규,10/15,22.10-23.10,-,500,50,-,-,
효자동,6**,춘천로204번길,다가구,82.31,신규,10/14,22.11-24.11,-,"10,000",0,-,-,
효자동,4**,효자문길7번길,단독,48.36,신규,10/14,22.11-24.11,-,"7,000",0,-,-,
효자동,7**,서부대성로206번길,다가구,40,신규,10/14,22.10-23.10,-,200,38,-,-,
효자동,1**,둥지길,단독,84,신규,10/13,22.11-23.11,-,"19,000",0,-,-,
효자동,4**,효명1길,다가구,40,신규,10/13,22.11-23.10,-,500,48,-,-,
효자동,4**,효명길,다가구,80,신규,10/12,22.12-24.12,-,"15,000",0,-,-,
효자동,4**,효명길,다가구,80,-,10/12,-,-,"15,000",0,-,-,
효자동,4**,효명길,다가구,99.96,-,10/12,-,-,"15,000",0,-,-,
효자동,6**,춘천로204번길,다가구,82.31,-,10/12,22.10-24.10,-,"10,000",0,-,-,
효자동,6**,전원길,단독,40,-,10/12,-,-,"5,000",0,-,-,
효자동,6**,춘천로204번길,다가구,58.59,신규,10/11,22.11-24.11,-,"8,000",0,-,-,
효자동,4**,효자로92번길,단독,30,신규,10/11,22.10-23.10,-,300,45,-,-,
효자동,4**,효명1길,단독,61.38,신규,10/11,22.10-24.10,-,"10,000",0,-,-,
효자동,6**,효자로150번길,다가구,19.68,-,10/11,-,-,100,25,-,-,
효자동,1**,둥지길,단독,77.98,신규,10/10,22.10-24.10,-,200,35,-,-,
효자동,6**,닥나무길9번길,다가구,23,-,10/10,-,-,200,30,-,-,
효자동,7**,공지로297번길,단독,30,-,10/10,-,-,300,32,-,-,
효자동,3**,청운길,다가구,29,신규,10/07,22.11-24.11,-,"7,500",0,-,-,
효자동,1**,두하길25번길,단독,35.1,신규,10/07,22.10-23.10,-,200,37,-,-,
효자동,6**,춘천로204번길,다가구,82.31,-,10/07,-,-,"10,000",0,-,-,
효자동,1**,두하길25번길,다가구,35.1,-,10/07,-,-,200,38,-,-,
효자동,1**,효제길23번길,단독,18.27,-,10/07,-,-,"3,000",0,-,-,
효자동,6**,춘천로204번길,단독,26,-,10/07,-,-,300,30,-,-,
효자동,1**,백령로67번길,단독,23.1,신규,10/07,22.10-25.02,-,"7,000",0,-,-,
효자동,6**,효자문길,단독,66,-,10/06,-,-,500,30,-,-,
효자동,7**,춘천로256번길,단독,79,신규,10/05,22.10-24.10,-,500,40,-,-,
효자동,7**,효평길,단독,33.34,-,10/05,-,-,"8,000",0,-,-,
효자동,1**,돌담길,단독,45.36,신규,10/04,22.10-24.10,-,500,45,-,-,
효자동,1**,효자로124번길,단독,60,신규,10/04,22.10-24.10,-,"9,000",0,-,-,
효자동,5**,춘천로64번길,다가구,43,신규,10/02,22.10-23.10,-,500,60,-,-,
