법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,퇴계로146번길,다가구,30,-,12/31,-,-,300,30,-,-,
퇴계동,1***,승지골길,다가구,66,-,12/31,-,-,"9,000",0,-,-,
퇴계동,2**,영서로2151번길,다가구,60,-,12/29,-,-,"9,000",0,-,-,
퇴계동,1***,우묵길52번길,다가구,38.3,-,12/29,-,-,"2,000",47,-,-,
퇴계동,9**,퇴계로146번길,다가구,33,-,12/29,-,-,200,40,-,-,
퇴계동,1***,남춘천길,다가구,34.2,-,12/28,-,-,300,30,-,-,
퇴계동,8**,춘주로193번길,다가구,28,-,12/28,-,-,300,32,-,-,
퇴계동,1**,김유정로,다가구,33,-,12/28,-,-,"6,500",0,-,-,
퇴계동,1***,우묵길,다가구,30,-,12/26,-,-,"8,000",0,-,-,
퇴계동,1***,,다가구,35,-,12/26,-,-,"8,000",0,-,-,
퇴계동,1***,남춘로36번길,다가구,150.26,-,12/26,-,-,"17,000",0,-,-,
퇴계동,1***,퇴계로93번길,다가구,40,-,12/24,-,-,"5,500",0,-,-,
퇴계동,3**,미나리길11번길,다가구,45,-,12/24,-,-,500,55,-,-,
퇴계동,8**,춘주로193번길,다가구,109.24,-,12/24,-,-,"3,500",20,-,-,
퇴계동,9**,퇴계로,다가구,35,-,12/23,-,-,200,30,-,-,
퇴계동,9**,춘주로,다가구,116.9,-,12/22,-,-,"1,500",55,-,-,
퇴계동,9**,행촌로32번길,다가구,32.75,-,12/21,-,-,"5,000",0,-,-,
퇴계동,1***,퇴계로93번길,다가구,35,-,12/20,-,-,"5,500",0,-,-,
퇴계동,6**,충혼길8번길,다가구,33.18,-,12/17,-,-,300,37,-,-,
퇴계동,9**,퇴계로145번길,다가구,30.6,-,12/17,-,-,200,28,-,-,
퇴계동,8**,,단독,79,-,12/16,-,-,"8,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,45,-,12/15,-,-,500,48,-,-,
퇴계동,9**,춘주로147번길,다가구,54,-,12/15,-,-,300,35,-,-,
퇴계동,9**,퇴계로145번길,다가구,33,-,12/14,-,-,300,32,-,-,
퇴계동,1**,김유정로,단독,25,-,12/14,-,-,"2,500",23,-,-,
퇴계동,9**,춘주로187번길,단독,50,-,12/11,-,-,300,30,-,-,
퇴계동,9**,행촌로32번길,단독,33.05,-,12/10,-,-,"5,000",0,-,-,
퇴계동,1***,우묵길,다가구,50,-,12/08,-,-,"10,000",0,-,-,
퇴계동,9**,퇴계로,단독,119.88,-,12/07,-,-,"3,000",90,-,-,
퇴계동,8**,춘주로187번길,다가구,50,-,12/05,-,-,100,30,-,-,
퇴계동,6**,남춘로5번길,다가구,15,-,12/03,-,-,"3,500",0,-,-,
퇴계동,1***,우묵길52번길,단독,50.63,-,12/02,-,-,"6,000",0,-,-,
퇴계동,3**,미나리길11번길,다가구,45,-,12/01,-,-,"8,500",0,-,-,
