법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,효자로124번길,단독,51.29,신규,09/27,23.10-25.10,-,"1,000",40,-,-,
효자동,4**,효자로92번길,다가구,26,갱신,09/26,23.11-25.11,-,"7,000",0,"6,000",0,
효자동,4**,새마을길14번길,다가구,54.72,-,09/26,-,-,"2,460",9,-,-,
효자동,1**,서부대성로184번길,단독,20,-,09/25,-,-,"7,000",0,-,-,
효자동,6**,남춘로51번길,단독,71.61,신규,09/25,23.10-25.10,-,"1,000",50,-,-,
효자동,6**,남춘로51번길,단독,71.61,신규,09/25,23.10-25.10,-,"1,000",50,-,-,
효자동,6**,춘천로68번길,다가구,33,-,09/25,-,-,"5,500",0,-,-,
효자동,3**,공지로242번길,다가구,48.29,신규,09/20,23.10-24.10,-,300,35,-,-,
효자동,6**,춘천로204번길,단독,42,신규,09/20,23.10-24.10,-,300,49,-,-,
효자동,4*,성심로,다가구,35,신규,09/20,23.09-25.09,-,300,37,-,-,
효자동,1*,백령로165번길,다가구,30,신규,09/19,23.09-24.09,-,300,47,-,-,
효자동,6**,춘천로64번길,단독,29,신규,09/18,23.10-24.10,-,500,40,-,-,
효자동,1**,도화길6번길,단독,45,신규,09/18,23.10-24.10,-,500,50,-,-,
효자동,6**,춘천로204번길,단독,34.16,-,09/18,23.10-25.10,-,"11,000",0,-,-,
효자동,6**,춘천로186번길,다가구,28,신규,09/17,23.10-24.10,-,300,41,-,-,
효자동,6**,서부대성로173번길,단독,75,신규,09/17,23.10-25.10,-,"14,000",0,-,-,
효자동,6**,효자로150번길,단독,72.99,신규,09/16,23.10-25.10,-,"6,500",0,-,-,
효자동,1**,효평길20번길,단독,60.63,-,09/15,-,-,"4,000",0,-,-,
효자동,6**,춘천로204번길,단독,34.16,신규,09/15,23.10-25.10,-,"11,000",0,-,-,
효자동,4**,명주샛길,단독,60.61,갱신,09/15,23.10-25.10,-,"7,000",0,"6,000",0,
효자동,1**,도화길,단독,42,-,09/15,-,-,"4,000",0,-,-,
효자동,1**,도화길,단독,42,-,09/15,-,-,"4,000",0,-,-,
효자동,1**,,다가구,27.01,-,09/14,-,-,200,10,-,-,
효자동,1*,백령로165번길,다가구,30,신규,09/13,23.09-24.09,-,300,36,-,-,
효자동,1**,둥지길,다가구,30,신규,09/13,23.10-25.10,-,"7,500",0,-,-,
효자동,6**,춘천로64번길,단독,29,-,09/12,-,-,300,40,-,-,
효자동,6**,서부대성로,단독,40.38,신규,09/12,-,-,500,40,-,-,
효자동,1**,도화길,다가구,86.58,신규,09/11,23.10-25.10,-,"8,500",0,-,-,
효자동,1*,백령로165번길,다가구,52,신규,09/10,23.10-25.10,-,"11,000",0,-,-,
효자동,1*,백령로165번길,다가구,52,신규,09/10,23.10-25.10,-,"11,000",0,-,-,
효자동,1**,백령로67번길,단독,27,신규,09/09,23.09-24.08,-,300,40,-,-,
효자동,7**,백령로107번길,다가구,78.86,신규,09/09,23.10-25.10,-,500,48,-,-,
효자동,3**,공지로242번길,단독,42,신규,09/08,-,-,200,46,-,-,
효자동,4**,효자로92번길,다가구,90,-,09/08,-,-,"2,000",90,-,-,
효자동,6**,서부대성로,단독,20,-,09/08,-,-,300,30,-,-,
효자동,7**,남춘로61번길,다가구,49.55,신규,09/08,23.09-25.09,-,500,35,-,-,
효자동,6**,춘천로204번길,다가구,33,신규,09/08,23.09-25.09,-,"6,500",0,-,-,
효자동,1**,백령로67번길,단독,33,신규,09/08,23.09-24.09,-,300,37,-,-,
효자동,6**,효자로150번길,단독,58.8,-,09/08,-,-,"3,000",30,-,-,
효자동,4**,효자로92번길,단독,90,신규,09/08,23.09-25.09,-,"2,000",90,-,-,
효자동,1**,둥지길,다가구,30,신규,09/07,23.09-24.09,-,500,50,-,-,
효자동,6**,효자문길,다가구,50,-,09/06,-,-,300,30,-,-,
효자동,1**,서부대성로184번길,단독,20,-,09/05,23.09-25.09,-,"7,000",0,-,-,
효자동,1*,백령로165번길,다가구,22,신규,09/05,23.09-24.09,-,300,40,-,-,
효자동,1*,백령로165번길,다가구,22,신규,09/05,23.09-24.09,-,300,40,-,-,
효자동,1*,백령로165번길,다가구,22,신규,09/05,23.09-24.09,-,300,40,-,-,
효자동,5**,명주길,다가구,49.5,-,09/05,-,-,300,28,-,-,
효자동,7**,전원길,단독,67.95,신규,09/04,23.09-25.09,-,"2,000",50,-,-,
효자동,1**,백령로75번길,단독,30,신규,09/04,23.09-24.01,-,100,30,-,-,
효자동,7**,전원길,단독,67.95,신규,09/04,23.09-25.09,-,"2,000",55,-,-,
효자동,6**,서부대성로184번길,단독,66.67,신규,09/02,23.09-24.09,-,100,38,-,-,
효자동,7**,남춘로55번길,단독,33,신규,09/02,23.09-24.09,-,300,40,-,-,
효자동,4**,효자문길11번길,다가구,39.81,-,09/02,-,-,300,29,-,-,
효자동,7**,백령로119번길,다가구,23.05,-,09/01,-,-,"6,000",0,-,-,
효자동,1**,효자로102번길,단독,33,-,09/01,-,-,300,30,-,-,
