법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,후석로441번길,단독,58.58,-,03/31,-,-,500,40,-,-,
후평동,8**,후석로258번길,단독,82,-,03/30,-,-,"12,000",0,-,-,
후평동,7**,후석로455번길,다가구,39.6,-,03/25,-,-,"4,000",0,-,-,
후평동,8**,보안길,단독,36.36,-,03/24,-,-,"4,000",0,-,-,
후평동,6**,춘천로270번길,단독,99.37,-,03/23,-,-,"1,500",50,-,-,
후평동,3**,춘천로309번길,단독,21,-,03/21,-,-,100,15,-,-,
후평동,1**,,다가구,59,-,03/21,-,-,"3,000",37,-,-,
후평동,7**,삭주로,다가구,21,-,03/21,-,-,200,25,-,-,
후평동,7**,만천로199번길,단독,36,-,03/20,-,-,300,30,-,-,
후평동,8**,세실로208번길,다가구,66,-,03/20,-,-,"7,000",0,-,-,
후평동,8**,삭주로,단독,102.74,-,03/19,-,-,"2,000",50,-,-,
후평동,1**,,다가구,55.23,-,03/17,-,-,"9,000",0,-,-,
후평동,4**,춘천로296번길,단독,26.4,-,03/13,-,-,"6,000",0,-,-,
후평동,9*,수풍골길13번길,다가구,18,-,03/11,-,-,"3,000",0,-,-,
후평동,8**,세실로208번길,다가구,52.89,-,03/10,-,-,"8,000",0,-,-,
후평동,7**,삭주로205번길,단독,62.16,-,03/10,-,-,"2,000",25,-,-,
후평동,7**,만천로199번길,다가구,29.74,-,03/10,-,-,200,25,-,-,
후평동,7**,만천로227번길,단독,24,-,03/10,-,-,"2,500",0,-,-,
후평동,6**,,다가구,34.3,-,03/09,-,-,"7,500",0,-,-,
후평동,8**,후만로126번길,단독,106.3,-,03/09,-,-,"1,000",55,-,-,
후평동,8**,세실로192번길,단독,99.39,-,03/08,-,-,"8,500",0,-,-,
후평동,8**,후만로116번길,다가구,55.9,-,03/08,-,-,"4,000",0,-,-,
후평동,9*,후석로344번길,단독,40,-,03/07,-,-,300,35,-,-,
후평동,8**,대양당길,단독,45,-,03/06,-,-,500,30,-,-,
후평동,9*,수풍골길13번길,단독,61.46,-,03/06,-,-,"4,000",0,-,-,
후평동,7**,만천로227번길,단독,70.47,-,03/01,-,-,"10,000",0,-,-,
후평동,7**,만천로205번길,다가구,37,-,03/01,-,-,300,40,-,-,
