법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,춘천로309번길,단독,34.35,-,10/31,-,-,"2,000",13,-,-,
후평동,7**,만천로227번길,단독,91.5,-,10/31,-,-,"9,000",0,-,-,
후평동,6**,춘천로310번길,단독,33,-,10/29,-,-,"1,000",22,-,-,
후평동,8**,삭주로108번길,단독,33,-,10/28,-,-,"8,000",0,-,-,
후평동,8**,후만로126번길,단독,60.28,-,10/27,-,-,"5,000",0,-,-,
후평동,7**,삭주로,단독,48.09,-,10/25,-,-,"7,000",0,-,-,
후평동,8**,삭주로128번길,다가구,119,-,10/25,-,-,"14,500",0,-,-,
후평동,6**,효평길,단독,60.64,-,10/23,-,-,"6,500",0,-,-,
후평동,6**,춘천로255번길,다가구,96.27,-,10/23,-,-,"13,000",0,-,-,
후평동,4**,으뜸길4번길,다가구,40,-,10/22,-,-,300,40,-,-,
후평동,4**,춘천로270번길,단독,65.62,-,10/21,-,-,"7,000",0,-,-,
후평동,4**,수풍골길,다가구,68.58,-,10/18,-,-,"6,000",0,-,-,
후평동,6*,서부대성로239번길,다가구,33,-,10/18,-,-,100,30,-,-,
후평동,7**,만천로199번길,다가구,23.1,-,10/18,-,-,300,25,-,-,
후평동,8**,복골길18번길,단독,39,-,10/17,-,-,200,28,-,-,
후평동,8**,후만로116번길,다가구,55.9,-,10/16,-,-,"4,000",0,-,-,
후평동,8**,부평길,다가구,89.76,-,10/15,-,-,"2,000",60,-,-,
후평동,2**,뒷들길,다가구,33,-,10/14,-,-,"4,000",0,-,-,
후평동,8**,후석로,다가구,37.65,-,10/12,-,-,300,43,-,-,
후평동,7**,만천로199번길,단독,33,-,10/12,-,-,"5,000",0,-,-,
후평동,8**,삭주로108번길,단독,18,-,10/12,-,-,100,25,-,-,
후평동,8**,복골길6번길,단독,60,-,10/11,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,단독,34,-,10/09,-,-,500,33,-,-,
후평동,6**,춘천로255번길,다가구,85.95,-,10/05,-,-,"13,000",0,-,-,
후평동,4**,춘천로270번길,다가구,70,-,10/05,-,-,"15,000",0,-,-,
후평동,7**,만천로239번길,단독,65.61,-,10/05,-,-,"6,000",0,-,-,
후평동,6**,춘천로270번길,다가구,20,-,10/04,-,-,"4,000",0,-,-,
후평동,7**,후석로369번길,다가구,40,-,10/03,-,-,"7,000",0,-,-,
후평동,7**,춘천로,단독,33,-,10/03,-,-,300,35,-,-,
후평동,6*,서부대성로239번길,단독,99.84,-,10/02,-,-,"18,000",0,-,-,
후평동,6**,성심로47번길,다가구,33.05,-,10/01,-,-,"6,000",0,-,-,
