법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,8**,세실로208번길,단독,54.18,-,07/30,-,-,"4,500",0,-,-,
후평동,6**,효평길,다가구,56.2,-,07/30,-,-,"8,000",0,-,-,
후평동,8**,복골길,다가구,80,-,07/28,-,-,"12,000",0,-,-,
후평동,7**,만천로205번길,다가구,50,-,07/27,-,-,"9,000",0,-,-,
후평동,6**,삭주로80번길,다가구,29,-,07/25,-,-,"7,500",0,-,-,
후평동,7**,만천로239번길,다가구,46,-,07/24,-,-,500,50,-,-,
후평동,4**,춘천로296번길,단독,29.7,-,07/24,-,-,"5,000",0,-,-,
후평동,7**,만천로195번길,다가구,45,-,07/22,-,-,"3,000",40,-,-,
후평동,7**,부안길,다가구,23,-,07/21,-,-,300,43,-,-,
후평동,2**,뒷들길,단독,30,-,07/21,-,-,300,43,-,-,
후평동,1**,공단로70번길,다가구,59,-,07/20,-,-,"6,000",20,-,-,
후평동,6**,춘천로256번길,단독,25,-,07/20,-,-,200,20,-,-,
후평동,7**,춘천로426번길,다가구,45,-,07/20,-,-,"8,000",0,-,-,
후평동,3**,공단로,단독,149,-,07/20,-,-,"1,000",40,-,-,
후평동,5**,후석로455번길,다가구,26,-,07/17,-,-,"7,000",0,-,-,
후평동,8**,후만로126번길,다가구,60.28,-,07/17,-,-,"5,000",0,-,-,
후평동,7**,만천로227번길,단독,24,-,07/16,-,-,"6,000",0,-,-,
후평동,7**,후석로,단독,88.2,-,07/15,-,-,"7,000",0,-,-,
후평동,7**,후석로,단독,88.2,-,07/15,-,-,"7,000",0,-,-,
후평동,8**,보안길,단독,30,-,07/13,-,-,"1,500",0,-,-,
후평동,2**,뒷들길,다가구,15.94,-,07/13,-,-,"4,100",0,-,-,
후평동,6**,춘천로282번길,단독,10,-,07/12,-,-,200,25,-,-,
후평동,7**,후석로390번길,다가구,33.3,-,07/12,-,-,"7,000",0,-,-,
후평동,7**,삭주로206번길,단독,52,-,07/11,-,-,"9,000",0,-,-,
후평동,7**,춘천로309번길,단독,71.1,-,07/10,-,-,"5,000",0,-,-,
후평동,7**,,단독,30,-,07/08,-,-,300,42,-,-,
후평동,7**,만천로233번길,단독,70.68,-,07/07,-,-,"1,000",40,-,-,
후평동,2**,공단로60번길,다가구,66,-,07/06,-,-,"10,000",0,-,-,
후평동,4**,부평길,다가구,18.3,-,07/06,-,-,"5,000",0,-,-,
후평동,6**,삭주로80번길,단독,30,-,07/06,-,-,300,45,-,-,
후평동,7**,삭주로205번길,다가구,20,-,07/05,-,-,200,35,-,-,
후평동,7**,,다가구,50,-,07/05,-,-,"9,000",0,-,-,
후평동,1*,,단독,66,-,07/05,-,-,"1,000",10,-,-,
후평동,7**,삭주로128번길,단독,104.99,-,07/04,-,-,"7,000",0,-,-,
후평동,7**,만천로233번길,단독,30,-,07/04,-,-,300,40,-,-,
후평동,7**,만천로245번길,단독,23.14,-,07/03,-,-,"1,000",0,-,-,
후평동,6**,삭주로80번길,다가구,29,-,07/03,-,-,"7,500",0,-,-,
후평동,4**,부평길,단독,26.4,-,07/01,-,-,"4,000",0,-,-,
