법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,백령로119번길,단독,30,-,11/30,-,-,"5,400",0,-,-,
효자동,1**,백령로83번길,단독,33,-,11/30,-,-,"8,500",0,-,-,
효자동,5**,둥지길,다가구,24.59,-,11/29,-,-,100,30,-,-,
효자동,1**,효제길37번길,다가구,79.92,-,11/29,-,-,"4,000",0,-,-,
효자동,7**,남춘로55번길,다가구,28,-,11/29,-,-,300,30,-,-,
효자동,6**,두하길,다가구,30,신규,11/28,21.12-22.12,-,300,43,-,-,
효자동,1**,효제길,다가구,45,-,11/27,-,-,"4,500",0,-,-,
효자동,6**,서부대성로184번길,다가구,35,신규,11/27,21.12-23.12,-,"7,500",0,-,-,
효자동,6**,춘천로204번길,다가구,33.94,신규,11/26,21.12-23.12,-,300,38,-,-,
효자동,7**,삭주로70번길,단독,35,-,11/26,-,-,"6,500",0,-,-,
효자동,1*,백령로165번길,다가구,23,-,11/26,-,-,200,27,-,-,
효자동,7**,백령로,단독,19.77,-,11/26,-,-,"4,000",0,-,-,
효자동,1**,효자로124번길,다가구,55,신규,11/25,21.12-23.12,-,"10,000",0,-,-,
효자동,1**,효평길,다가구,30,신규,11/25,22.01-24.01,-,"7,500",0,-,-,
효자동,6**,서부대성로227번길,다가구,21,-,11/25,-,-,"5,000",0,-,-,
효자동,7**,성심로47번길,다가구,23.1,-,11/25,-,-,"3,000",0,-,-,
효자동,3**,청운길29번길,다가구,83,신규,11/25,21.12-24.12,-,"15,000",0,-,-,
효자동,4**,명주샛길6번길,다가구,36,-,11/24,-,-,300,30,-,-,
효자동,6**,춘천로204번길,단독,29,-,11/24,-,-,"4,200",0,-,-,
효자동,1**,,다가구,50,-,11/23,-,-,"10,000",0,-,-,
효자동,1**,효평길,다가구,30,-,11/23,-,-,"5,500",0,-,-,
효자동,4*,두하길25번길,다가구,29,신규,11/23,21.11-22.11,-,300,35,-,-,
효자동,7**,남춘로55번길,다가구,28,-,11/22,-,-,300,30,-,-,
효자동,1**,백령로,다가구,30,-,11/22,-,-,"6,000",0,-,-,
효자동,7**,남춘로55번길,다가구,28,신규,11/22,21.12-22.12,-,500,40,-,-,
효자동,6**,둥지길,다가구,33,신규,11/22,21.11-23.11,-,"7,000",0,-,-,
효자동,1**,법원뒷길8번길,다가구,24.69,신규,11/20,21.11-22.11,-,300,36,-,-,
효자동,1**,백령로23번길,단독,30,-,11/20,-,-,"5,000",0,-,-,
효자동,4**,효명길,단독,63.18,신규,11/20,21.11-23.11,-,"1,000",50,-,-,
효자동,1**,효제길,다가구,39.66,신규,11/20,21.11-22.11,-,500,35,-,-,
효자동,3**,공지로252번길,단독,22.41,-,11/19,-,-,300,29,-,-,
효자동,5**,춘천로64번길,다가구,30,신규,11/19,21.11-22.11,-,300,45,-,-,
