법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,,단독,33,-,02/29,-,-,300,30,-,-,
석사동,1**,외솔길19번길,다가구,26.25,-,02/29,-,-,"5,000",0,-,-,
석사동,6**,후석로59번길,단독,46,-,02/28,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,02/28,-,-,"3,000",0,-,-,
석사동,6**,후석로,다가구,50,-,02/27,-,-,"6,000",0,-,-,
석사동,9**,,다가구,33,-,02/27,-,-,"4,500",0,-,-,
석사동,3**,,다가구,71.34,-,02/27,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,24,-,02/27,-,-,300,29,-,-,
석사동,8**,새롬공원길9번길,다가구,41.4,-,02/27,-,-,"5,000",10,-,-,
석사동,1**,공지로,다가구,33,-,02/26,-,-,300,40,-,-,
석사동,7**,우석로,다가구,33,-,02/25,-,-,"5,500",0,-,-,
석사동,1**,공지로,다가구,33,-,02/25,-,-,"1,000",43,-,-,
석사동,3**,외솔길,다가구,26.4,-,02/25,-,-,"4,000",0,-,-,
석사동,7**,우석로38번길,다가구,35,-,02/25,-,-,"4,000",0,-,-,
석사동,7**,우석로,다가구,34,-,02/25,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,40,-,02/24,-,-,"6,500",0,-,-,
석사동,7**,애막골길7번길,다가구,85.68,-,02/24,-,-,"1,000",60,-,-,
석사동,9**,,다가구,25,-,02/23,-,-,"4,000",0,-,-,
석사동,3**,후석로66번길,다가구,33,-,02/22,-,-,"4,000",0,-,-,
석사동,4**,후석로66번길,다가구,26.44,-,02/22,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,65,-,02/21,-,-,"2,000",0,-,-,
석사동,9**,스무숲1길,다가구,24,-,02/21,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,70,-,02/20,-,-,"10,000",0,-,-,
석사동,7**,우석로79번길,단독,26.4,-,02/20,-,-,200,30,-,-,
석사동,8**,새롬공원길5번길,다가구,50,-,02/20,-,-,"7,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,02/19,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,41.17,-,02/18,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,37.28,-,02/18,-,-,300,35,-,-,
석사동,7**,우석로85번길,다가구,25.41,-,02/18,-,-,"3,000",0,-,-,
석사동,4**,후석로66번길,다가구,30,-,02/18,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,다가구,30,-,02/17,-,-,300,36,-,-,
석사동,1**,공지로,단독,35,-,02/17,-,-,"6,000",5,-,-,
석사동,3**,후석로66번길,다가구,24,-,02/16,-,-,"3,500",0,-,-,
석사동,7**,우석로38번길,단독,26.4,-,02/15,-,-,"3,200",0,-,-,
석사동,4**,,다가구,26.44,-,02/15,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,다가구,30,-,02/14,-,-,"2,500",0,-,-,
석사동,2**,외솔길,다가구,33,-,02/14,-,-,"4,400",0,-,-,
석사동,7**,애막골길,다가구,48,-,02/14,-,-,300,40,-,-,
석사동,6**,,단독,58.11,-,02/12,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,75,-,02/12,-,-,"12,000",0,-,-,
석사동,6**,석사길5번길,단독,25,-,02/12,-,-,"3,000",0,-,-,
석사동,9**,스무숲2길,다가구,50,-,02/11,-,-,"5,000",0,-,-,
석사동,7**,효석로77번길,다가구,60,-,02/11,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,단독,25.1,-,02/11,-,-,"3,500",0,-,-,
석사동,8**,새롬공원길,다가구,45,-,02/11,-,-,"1,000",30,-,-,
석사동,9**,스무숲1길,다가구,121.84,-,02/11,-,-,"2,000",0,-,-,
석사동,7**,벌말길47번길,단독,23.1,-,02/10,-,-,"3,000",0,-,-,
석사동,7**,애막골길20번길,다가구,30,-,02/10,-,-,"4,000",0,-,-,
석사동,9**,스무숲4길,다가구,25,-,02/10,-,-,"3,000",0,-,-,
석사동,6**,효석로89번길,단독,101.16,-,02/09,-,-,"8,000",0,-,-,
석사동,6**,벌말길,다가구,23,-,02/08,-,-,"2,200",0,-,-,
석사동,8**,새롬공원길5번길,다가구,70.94,-,02/08,-,-,"10,000",0,-,-,
석사동,7**,우석로38번길,단독,30,-,02/08,-,-,"3,500",0,-,-,
석사동,6**,효석로135번길,단독,72.9,-,02/07,-,-,"5,000",0,-,-,
석사동,7**,애막골길3번길,다가구,27,-,02/07,-,-,"4,000",0,-,-,
석사동,6**,벌말길,다가구,23.46,-,02/07,-,-,"3,000",0,-,-,
석사동,7**,우석로,다가구,33,-,02/05,-,-,"3,500",0,-,-,
석사동,7**,애막골길20번길,다가구,30,-,02/04,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,단독,30,-,02/04,-,-,"4,000",0,-,-,
석사동,7**,애막골길20번길,단독,66.1,-,02/04,-,-,"3,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,50,-,02/04,-,-,500,45,-,-,
석사동,6**,후석로59번길,단독,105.68,-,02/03,-,-,"9,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,02/03,-,-,"2,000",12,-,-,
석사동,7**,효석로,단독,82,-,02/03,-,-,300,30,-,-,
석사동,7**,,다가구,27,-,02/01,-,-,"3,000",0,-,-,
석사동,7**,애막골길20번길,다가구,30,-,02/01,-,-,"3,000",0,-,-,
석사동,7**,애막골길7번길,다가구,13.2,-,02/01,-,-,"4,000",0,-,-,
석사동,6**,석사길5번길,다가구,40,-,02/01,-,-,"2,500",0,-,-,
석사동,7**,애막골길20번길,다가구,55,-,02/01,-,-,500,40,-,-,
석사동,7**,우석로79번길,다가구,29.7,-,02/01,-,-,200,30,-,-,
