법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,삭주로80번길,단독,104.58,신규,07/31,21.10-23.10,-,"1,500",60,-,-,
효자동,7**,춘천로255번길,다가구,37.8,-,07/31,-,-,"6,000",0,-,-,
효자동,2**,공지로,단독,25,신규,07/31,21.08-23.08,-,"6,500",0,-,-,
효자동,1**,법원뒷길,단독,30,-,07/31,-,-,"3,000",0,-,-,
효자동,1**,돌담길,다가구,29.7,-,07/29,-,-,"6,000",0,-,-,
효자동,1**,백령로25번길,단독,39,-,07/29,-,-,"5,000",0,-,-,
효자동,1**,백령로25번길,단독,39,-,07/29,-,-,"5,000",0,-,-,
효자동,1**,돌담길10번길,단독,30,-,07/28,-,-,200,32,-,-,
효자동,1**,백령로23번길,다가구,25,-,07/28,-,-,"5,500",0,-,-,
효자동,1**,돌담길10번길,단독,30,신규,07/28,21.08-22.04,-,200,32,-,-,
효자동,1**,백령로23번길,다가구,25,-,07/28,-,-,"5,000",0,-,-,
효자동,7**,남춘로55번길,다가구,40,신규,07/27,21.08-23.08,-,"7,000",0,-,-,
효자동,1**,청운길29번길,다가구,25,-,07/27,-,-,"6,000",0,-,-,
효자동,7**,남춘로55번길,다가구,40,신규,07/27,21.08-23.08,-,"7,000",0,-,-,
효자동,3**,백령로,단독,21,-,07/27,-,-,"5,000",0,-,-,
효자동,7**,남춘로55번길,다가구,40,-,07/27,21.08-23.08,-,"7,000",0,-,-,
효자동,1**,법원뒷길,단독,18.16,-,07/26,-,-,"3,000",0,-,-,
효자동,1**,법원뒷길,단독,75.2,신규,07/25,21.08-23.08,-,300,35,-,-,
효자동,6**,춘천로204번길,단독,32.17,-,07/25,-,-,"6,000",0,-,-,
효자동,3**,공지로252번길,다가구,18.6,-,07/25,-,-,"4,000",0,-,-,
효자동,1**,백령로,단독,24,-,07/24,-,-,200,30,-,-,
효자동,6**,효자로150번길,단독,40,-,07/24,21.08-23.08,-,"7,500",0,-,-,
효자동,1**,백령로67번길,다가구,30,-,07/24,-,-,"5,000",0,-,-,
효자동,6**,효자로150번길,단독,40,신규,07/24,21.08-23.08,-,"7,500",0,-,-,
효자동,3**,공지로252번길,다가구,20,-,07/24,-,-,"5,000",0,-,-,
효자동,1**,법원뒷길,다가구,30,신규,07/23,21.09-23.09,-,"6,500",0,-,-,
효자동,6**,춘천로204번길,다가구,33,-,07/23,-,-,"5,000",0,-,-,
효자동,1**,법원뒷길,다가구,30,신규,07/23,21.09-23.09,-,"6,500",0,-,-,
효자동,1**,효제길23번길,단독,33,-,07/22,-,-,"5,000",0,-,-,
효자동,7**,백령로,다가구,26.4,-,07/22,-,-,0,30,-,-,
효자동,1**,둥지길,단독,29.3,신규,07/21,21.07-22.07,-,300,42,-,-,
효자동,1**,백령로25번길,단독,82,신규,07/21,21.08-23.08,-,"9,000",0,-,-,
효자동,6**,,다가구,31.98,-,07/21,-,-,"7,000",0,-,-,
효자동,6**,둥지길,다가구,33,신규,07/21,21.07-22.07,-,300,43,-,-,
효자동,1**,돌담길10번길,단독,30,-,07/21,-,-,"4,500",0,-,-,
효자동,1**,,단독,82,-,07/21,-,-,"9,000",0,-,-,
효자동,4*,두하길25번길,다가구,30,-,07/21,-,-,100,30,-,-,
효자동,1**,,단독,26.4,-,07/21,-,-,"5,500",0,-,-,
효자동,3**,공지로252번길,다가구,46.23,신규,07/20,21.08-22.08,-,300,36,-,-,
효자동,3**,공지로252번길,다가구,26,신규,07/20,21.08-22.08,-,300,35,-,-,
효자동,7**,춘천로296번길,다가구,26,신규,07/20,21.07-23.07,-,"6,800",0,-,-,
효자동,6**,서부대성로173번길,단독,20,-,07/20,-,-,"4,000",0,-,-,
효자동,6**,소전길,다가구,20.52,신규,07/19,21.07-22.07,-,300,35,-,-,
효자동,1**,법원뒷길,다가구,30,신규,07/19,21.08-23.08,-,"6,500",0,-,-,
효자동,6**,,다가구,31.98,-,07/19,-,-,"7,000",0,-,-,
효자동,7**,성심로,단독,88.4,신규,07/19,21.07-23.07,-,"1,000",40,-,-,
효자동,1*,,다가구,50,-,07/19,-,-,500,50,-,-,
효자동,5**,도화길6번길,단독,50,신규,07/19,21.08-22.08,-,300,52,-,-,
효자동,1**,돌담길10번길,단독,40.84,-,07/18,-,-,200,28,-,-,
효자동,7**,백령로,단독,19.77,-,07/17,-,-,"4,500",0,-,-,
효자동,3**,남춘천새길41번길,다가구,30,신규,07/17,21.08-23.08,-,"7,500",0,-,-,
효자동,1**,둥지길,다가구,30,-,07/17,-,-,"7,500",0,-,-,
효자동,7**,춘천로,단독,26.31,-,07/17,-,-,"2,500",0,-,-,
효자동,4**,효자상길,단독,33,신규,07/16,21.07-22.07,-,100,31,-,-,
효자동,6**,춘천로186번길,단독,30,신규,07/16,21.07-22.07,-,300,43,-,-,
효자동,6**,서부대성로,다가구,49,-,07/15,-,-,"5,000",0,-,-,
효자동,7**,성심로47번길,다가구,23.1,-,07/14,-,-,"4,000",0,-,-,
효자동,1**,도화길6번길,단독,50,신규,07/13,21.08-23.08,-,"10,000",0,-,-,
효자동,3**,남춘천새길41번길,다가구,26,신규,07/13,21.07-22.07,-,300,34,-,-,
효자동,1**,백령로75번길,다가구,83,신규,07/13,21.09-23.09,-,"1,000",45,-,-,
효자동,5**,명주길,단독,48.75,신규,07/12,21.07-22.07,-,300,35,-,-,
효자동,3**,공지로252번길,다가구,18,-,07/12,-,-,"4,500",0,-,-,
효자동,1**,법원뒷길,다가구,39,-,07/12,-,-,"8,500",0,-,-,
효자동,1**,효자로102번길,단독,45,신규,07/10,21.07-22.07,-,500,45,-,-,
효자동,1**,미려골길,단독,23,-,07/10,-,-,"6,000",0,-,-,
효자동,1**,돌담길10번길,단독,33,신규,07/10,21.07-22.07,-,200,33,-,-,
효자동,6**,효자로150번길,다가구,40,신규,07/09,21.09-23.09,-,"10,000",0,-,-,
효자동,3**,공지로242번길,다가구,30,신규,07/09,21.07-22.07,-,200,40,-,-,
효자동,4**,효명1길,다가구,40,신규,07/08,21.10-22.10,-,500,50,-,-,
효자동,6**,,단독,22,-,07/07,-,-,"5,000",0,-,-,
효자동,7**,,단독,33,-,07/07,-,-,"8,000",0,-,-,
효자동,2**,공지로,다가구,50,신규,07/06,21.08-23.08,-,"9,000",0,-,-,
효자동,7**,남춘로45번길,단독,25,신규,07/05,21.07-21.09,-,50,38,-,-,
효자동,1*,백령로165번길,다가구,26.5,신규,07/03,21.07-22.12,-,200,35,-,-,
효자동,1*,백령로165번길,다가구,22.43,-,07/03,-,-,"2,500",0,-,-,
효자동,1**,둥지길47번길,다가구,23.1,-,07/03,-,-,"6,000",0,-,-,
효자동,1**,백령로67번길,단독,30,-,07/01,-,-,"5,000",0,-,-,
효자동,7**,남춘로55번길,단독,66,신규,07/01,21.07-23.07,-,500,45,-,-,
