법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,8**,세실로208번길,다가구,72.09,신규,09/29,21.10-23.10,-,500,40,-,-,
후평동,4**,으뜸길,단독,26,-,09/29,-,-,"5,000",0,-,-,
후평동,8**,세실로192번길,다가구,25.08,-,09/29,-,-,"3,000",2,-,-,
후평동,7**,부안길6번길,단독,62.22,신규,09/28,-,-,500,38,-,-,
후평동,9*,수풍골길13번길,단독,82.53,신규,09/27,21.10-23.10,-,"7,000",15,-,-,
후평동,2**,공단로,다가구,27,신규,09/27,21.10-22.10,-,300,35,-,-,
후평동,6**,효평길,다가구,50,신규,09/27,21.10-23.10,-,500,48,-,-,
후평동,7**,만천로195번길,다가구,26,신규,09/25,21.09-22.09,-,300,35,-,-,
후평동,4**,으뜸길4번길,단독,33,-,09/25,-,-,300,41,-,-,
후평동,6**,춘천로256번길,다가구,49,-,09/25,-,-,500,30,-,-,
후평동,8**,복골길6번길,단독,65.73,신규,09/24,21.10-23.10,-,500,40,-,-,
후평동,6**,춘천로,단독,20,-,09/22,-,-,300,29,-,-,
후평동,7**,춘천로426번길,다가구,26,신규,09/18,21.09-22.09,-,300,40,-,-,
후평동,7**,후석로390번길,다가구,28,신규,09/18,21.09-22.09,-,300,40,-,-,
후평동,6**,효평길,단독,70.8,-,09/18,-,-,"5,000",0,-,-,
후평동,7**,만천로239번길,다가구,112.68,-,09/17,21.11-23.11,-,"17,000",0,-,-,
후평동,7**,춘천로426번길,다가구,50,신규,09/17,21.10-22.10,-,500,50,-,-,
후평동,2**,공단로60번길,다가구,55.23,신규,09/15,21.11-23.11,-,"11,000",0,-,-,
후평동,4**,후석로326번길,단독,104.21,갱신,09/15,21.10-23.10,-,"13,000",0,"9,000",0,
후평동,7**,만천로205번길,다가구,30,신규,09/15,21.10-23.10,-,"6,500",0,-,-,
후평동,2**,공단로70번길,다가구,50,신규,09/13,21.10-23.10,-,"10,000",0,-,-,
후평동,7**,만천로195번길,다가구,33,신규,09/12,21.11-23.11,-,"6,500",0,-,-,
후평동,6**,,다가구,84,-,09/11,-,-,"13,000",0,-,-,
후평동,7**,삭주로,다가구,84,신규,09/11,21.10-23.10,-,"9,000",0,-,-,
후평동,5**,삭주로80번길,단독,26,신규,09/08,21.09-22.09,-,300,37,-,-,
후평동,4**,춘천로282번길,다가구,83.67,신규,09/07,21.09-23.09,-,"1,000",45,-,-,
후평동,6**,춘천로270번길,다가구,28,신규,09/05,21.09-22.09,-,200,45,-,-,
후평동,6**,춘천로296번길,단독,39,-,09/05,-,-,200,28,-,-,
후평동,7**,춘천로,다가구,50,신규,09/04,21.09-22.09,-,500,55,-,-,
후평동,3**,성심로47번길,다가구,56,신규,09/02,21.09-23.09,-,500,35,-,-,
후평동,7**,만천로215번길,단독,47,-,09/02,-,-,300,30,-,-,
후평동,8**,후석로250번길,다가구,55,신규,09/01,21.09-23.08,-,"8,000",0,-,-,
후평동,8**,,단독,28,-,09/01,-,-,300,40,-,-,
후평동,6**,춘천로270번길,단독,26.3,-,09/01,-,-,"5,500",0,-,-,
후평동,7**,후석로390번길,단독,45,신규,09/01,21.10-23.10,-,"8,500",0,-,-,
