법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1*,,단독,81.86,-,06/30,-,-,"3,000",0,-,-,
효자동,1**,,다가구,40,-,06/29,-,-,"5,500",0,-,-,
효자동,7**,성심로,단독,30,-,06/29,-,-,"5,500",0,-,-,
효자동,6**,서부대성로173번길,다가구,30,-,06/28,-,-,200,35,-,-,
효자동,7**,성심로,단독,24,-,06/28,-,-,"6,500",0,-,-,
효자동,7**,공지로297번길,다가구,63.48,-,06/28,-,-,500,44,-,-,
효자동,1**,백령로23번길,다가구,100,-,06/28,-,-,"15,000",0,-,-,
효자동,6**,도화길,단독,61.52,-,06/26,-,-,"3,000",20,-,-,
효자동,3**,공지로252번길,다가구,59,-,06/25,-,-,"10,000",0,-,-,
효자동,1*,백령로165번길,단독,99.12,-,06/23,-,-,"12,000",0,-,-,
효자동,1**,,다가구,39.66,-,06/22,-,-,"4,000",0,-,-,
효자동,6**,춘천로204번길,단독,82.31,-,06/22,-,-,"7,000",0,-,-,
효자동,6**,춘천로204번길,다가구,25,-,06/22,-,-,"3,000",0,-,-,
효자동,7**,효평길,단독,115.25,-,06/21,-,-,500,40,-,-,
효자동,5**,춘천로64번길,단독,122.22,-,06/21,-,-,"1,000",60,-,-,
효자동,1**,법원뒷길,다가구,45,-,06/21,-,-,"6,500",0,-,-,
효자동,1**,서부대성로184번길,단독,110.41,-,06/19,-,-,"11,000",0,-,-,
효자동,6**,서부대성로,다가구,96.04,-,06/18,-,-,"8,000",0,-,-,
효자동,2**,공지로218번길,다가구,23.14,-,06/17,-,-,"3,000",25,-,-,
효자동,1**,백령로147번길,다가구,33,-,06/16,-,-,"3,500",0,-,-,
효자동,1**,둥지길47번길,다가구,25.7,-,06/16,-,-,"2,500",5,-,-,
효자동,6**,효자로150번길,다가구,30,-,06/14,-,-,300,30,-,-,
효자동,1**,백령로67번길,다가구,80,-,06/14,-,-,"18,000",0,-,-,
효자동,6**,춘천로186번길,다가구,38,-,06/13,-,-,300,45,-,-,
효자동,6**,서부대성로,다가구,101.5,-,06/13,-,-,"6,500",0,-,-,
효자동,6**,효자로150번길,다가구,19.83,-,06/13,-,-,"3,500",0,-,-,
효자동,6**,효자로150번길,다가구,19.83,-,06/13,-,-,"3,500",0,-,-,
효자동,2**,공지로218번길,다가구,26,-,06/12,-,-,300,45,-,-,
효자동,1**,백령로75번길,다가구,23,-,06/12,-,-,"6,000",0,-,-,
효자동,1**,서부대성로184번길,다가구,29.56,-,06/12,-,-,200,37,-,-,
효자동,7**,성심로,다가구,40,-,06/10,-,-,"5,500",0,-,-,
효자동,2**,공지로,다가구,50,-,06/09,-,-,"9,000",0,-,-,
효자동,2**,공지로,다가구,49.59,-,06/08,-,-,"9,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,33,-,06/08,-,-,300,48,-,-,
효자동,7**,춘천로296번길,다가구,27,-,06/06,-,-,300,35,-,-,
효자동,1**,백령로67번길,단독,21,-,06/05,-,-,"4,000",0,-,-,
효자동,7**,남춘로55번길,단독,74.34,-,06/05,-,-,500,55,-,-,
효자동,6**,춘천로204번길,단독,134.46,-,06/03,-,-,"10,000",0,-,-,
효자동,6**,서부대성로,다가구,30,-,06/01,-,-,"3,500",0,-,-,
효자동,3**,공지로242번길,단독,30,-,06/01,-,-,"2,500",0,-,-,
