법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,애막골길11번길,다가구,48,신규,06/30,21.08-23.12,-,500,40,-,-,
석사동,9**,스무숲1길,다가구,23,-,06/30,-,-,"4,000",0,-,-,
석사동,6**,후석로66번길,단독,60.37,신규,06/30,21.07-23.07,-,300,40,-,-,
석사동,7**,우석로79번길,단독,22.2,-,06/30,-,-,200,29,-,-,
석사동,8**,새롬공원길5번길,단독,33,-,06/29,-,-,"5,000",0,-,-,
석사동,4**,공지로,다가구,48,신규,06/29,21.10-23.09,-,"10,000",0,-,-,
석사동,9**,,다가구,23,-,06/28,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,다가구,23,-,06/28,-,-,"5,500",0,-,-,
석사동,7**,,단독,33,-,06/28,-,-,300,45,-,-,
석사동,7**,벌말길47번길,단독,26.4,-,06/27,-,-,"4,000",0,-,-,
석사동,7**,우석로,다가구,27,-,06/26,-,-,"5,000",0,-,-,
석사동,9**,스무숲4길,다가구,23,-,06/26,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,단독,25,-,06/24,-,-,"3,000",0,-,-,
석사동,4**,공지로,다가구,48,신규,06/24,21.08-23.08,-,"10,000",0,-,-,
석사동,6**,벌말길47번길,다가구,40,신규,06/24,21.08-23.08,-,500,33,-,-,
석사동,7**,효석로77번길,단독,71.18,신규,06/22,21.07-23.07,-,500,40,-,-,
석사동,7**,우석로38번길,다가구,30,-,06/21,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길,단독,111.3,신규,06/21,21.09-23.09,-,"14,000",0,-,-,
석사동,7**,벌말길47번길,다가구,105.87,신규,06/21,21.07-23.07,-,"2,000",60,-,-,
석사동,7**,효석로77번길,단독,135.3,신규,06/21,21.06-22.06,-,"13,000",0,-,-,
석사동,6**,벌말길,단독,108.9,신규,06/18,21.07-23.07,-,"2,000",50,-,-,
석사동,9**,스무숲1길,단독,30,-,06/18,-,-,"5,000",0,-,-,
석사동,6**,벌말길47번길,단독,25,-,06/16,-,-,200,24,-,-,
석사동,7**,애막골길3번길,다가구,49,신규,06/16,21.07-23.07,-,500,43,-,-,
석사동,7**,우석로85번길,다가구,82.2,-,06/15,-,-,"7,000",0,-,-,
석사동,9**,스무숲길,다가구,33,신규,06/15,21.06-22.06,-,300,35,-,-,
석사동,6**,벌말길,단독,100,신규,06/14,21.06-23.06,-,"1,500",70,-,-,
석사동,9**,,단독,28,-,06/13,-,-,200,27,-,-,
석사동,6**,벌말길,단독,70,신규,06/12,21.07-23.07,-,"10,000",0,-,-,
석사동,7**,우석로85번길,단독,27,-,06/12,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,23,-,06/12,-,-,"3,500",0,-,-,
석사동,7**,애막골길7번길,단독,33,신규,06/12,21.06-22.01,-,100,37,-,-,
석사동,8**,새롬공원길5번길,다가구,80.03,신규,06/10,21.06-23.06,-,"1,000",53,-,-,
석사동,7**,우석로38번길,단독,30,-,06/09,-,-,300,30,-,-,
석사동,1**,공지로,단독,30,신규,06/07,21.06-22.06,-,300,40,-,-,
석사동,8**,새롬공원길4번길,다가구,33,-,06/06,-,-,"6,000",0,-,-,
석사동,1**,외솔길19번길,단독,25.6,-,06/05,-,-,"5,000",0,-,-,
석사동,7**,효석로,다가구,46,신규,06/05,21.06-22.06,-,200,55,-,-,
석사동,9**,스무숲1길,단독,27,-,06/05,-,-,"5,000",0,-,-,
석사동,7**,후석로59번길,다가구,40,-,06/04,-,-,"1,000",20,-,-,
석사동,3**,후석로66번길,단독,28,신규,06/03,21.06-23.06,-,500,58,-,-,
석사동,4**,후석로66번길,다가구,115.86,갱신,06/01,21.06-23.06,-,"19,000",0,"18,000",0,
석사동,9**,스무숲3길,단독,33,신규,06/01,-,-,500,50,-,-,
석사동,8**,새롬공원길9번길,다가구,25,-,06/01,-,-,"3,500",0,-,-,
