법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲4길,다가구,30,신규,03/30,24.05-26.04,-,"4,500",0,-,-,
석사동,9**,스무숲4길,다가구,107.35,신규,03/30,24.05-26.05,-,"1,000",90,-,-,
석사동,7**,우석로85번길,다가구,29,신규,03/29,24.03-25.02,-,200,27,-,-,
석사동,8**,새롬공원길5번길,다가구,24,신규,03/28,24.04-25.03,-,300,30,-,-,
석사동,7**,우석로38번길,다가구,20.25,신규,03/27,24.03-26.06,-,100,9,-,-,
석사동,8**,새롬공원길4번길,다가구,28,신규,03/27,24.04-25.04,-,300,36,-,-,
석사동,7**,우석로38번길,다가구,20.25,신규,03/27,24.03-26.06,-,100,9,-,-,
석사동,7**,우석로38번길,다가구,20.25,신규,03/27,24.03-26.06,-,200,11,-,-,
석사동,8**,새롬공원길5번길,다가구,74.79,신규,03/25,24.03-26.03,-,"2,000",50,-,-,
석사동,1**,스무숲2길,다가구,28,신규,03/21,24.04-25.04,-,300,50,-,-,
석사동,6**,효석로135번길,다가구,20,신규,03/21,24.03-25.03,-,200,28,-,-,
석사동,1**,스무숲2길,다가구,52,신규,03/20,24.04-26.03,-,"1,000",56,-,-,
석사동,7**,우석로79번길,다가구,53,신규,03/19,24.04-26.04,-,"4,000",25,-,-,
석사동,8**,새롬공원길5번길,다가구,27,신규,03/19,24.03-25.03,-,300,43,-,-,
석사동,7**,우석로79번길,다가구,56.72,신규,03/16,24.03-26.03,-,"1,000",55,-,-,
석사동,7**,애막골길20번길,다가구,65.52,갱신,03/15,24.04-26.04,사용,"8,000",0,"8,000",0,
석사동,6**,후석로59번길,단독,42.3,신규,03/15,24.04-26.04,-,"6,500",0,-,-,
석사동,7**,효석로77번길,다가구,80,갱신,03/13,24.04-26.04,-,"7,000",50,"8,000",45,
석사동,8**,새롬공원길5번길,다가구,40,신규,03/12,24.03-26.03,-,300,35,-,-,
석사동,8**,새롬공원길5번길,다가구,40,신규,03/12,24.03-26.03,-,300,35,-,-,
석사동,9**,스무숲길,다가구,33,신규,03/09,24.03-25.03,-,300,35,-,-,
석사동,7**,후석로45번길,다가구,90,신규,03/09,24.04-26.04,-,500,55,-,-,
석사동,7**,우석로4번길,다가구,32.43,신규,03/09,24.03-25.02,-,300,45,-,-,
석사동,9**,스무숲1길,다가구,30,신규,03/08,24.03-26.03,-,"5,000",0,-,-,
석사동,6**,효석로135번길,다가구,18.99,신규,03/08,24.03-26.03,-,"5,000",0,-,-,
석사동,3**,후석로66번길,다가구,15,신규,03/07,24.03-25.03,-,200,22,-,-,
석사동,3**,후석로66번길,다가구,21.2,신규,03/07,24.03-26.03,-,"3,000",0,-,-,
석사동,1**,스무숲2길,다가구,46,신규,03/06,24.03-25.03,-,"1,000",60,-,-,
석사동,6**,석사길5번길,단독,82.5,신규,03/06,24.04-26.04,-,"3,000",40,-,-,
석사동,6**,벌말길47번길,단독,91,-,03/06,-,-,"8,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,60,신규,03/05,24.03-25.03,-,500,42,-,-,
석사동,6**,효석로89번길,다가구,45,신규,03/05,24.03-26.02,-,"5,000",0,-,-,
석사동,7**,후석로186번길,다가구,57,신규,03/04,24.03-26.03,-,500,40,-,-,
석사동,3**,외솔길,다가구,66,신규,03/02,24.03-26.03,-,"3,000",55,-,-,
석사동,7**,우석로,단독,23,신규,03/01,24.03-25.02,-,200,30,-,-,
석사동,4**,공지로,다가구,27,신규,03/01,24.03-25.02,-,300,30,-,-,
석사동,4**,후석로66번길,다가구,23.01,신규,03/01,24.03-25.02,-,200,31,-,-,
