법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,삭주로128번길,단독,28,-,12/28,-,-,"5,000",0,-,-,
후평동,7**,만천로239번길,다가구,50,-,12/28,-,-,"10,000",0,-,-,
후평동,7**,삭주로128번길,다가구,26.4,-,12/27,-,-,"5,500",0,-,-,
후평동,8**,후만로116번길,단독,19.83,-,12/26,-,-,100,25,-,-,
후평동,7**,후석로380번길,다가구,50,-,12/25,-,-,500,55,-,-,
후평동,8**,세실로192번길,단독,66.15,-,12/25,-,-,"1,000",35,-,-,
후평동,7**,후석로390번길,단독,115.2,-,12/23,-,-,"13,000",0,-,-,
후평동,8**,후만로126번길,다가구,113.28,-,12/21,-,-,"3,000",45,-,-,
후평동,5**,춘천로295번길,다가구,54.6,-,12/21,-,-,"7,000",0,-,-,
후평동,6**,성심로47번길,단독,26,-,12/19,-,-,300,43,-,-,
후평동,7**,만천로195번길,단독,45,-,12/19,-,-,"8,000",0,-,-,
후평동,7**,만천로199번길,다가구,108.8,-,12/18,-,-,"5,000",20,-,-,
후평동,4**,,다가구,83.96,-,12/18,-,-,"11,000",0,-,-,
후평동,2**,공단로60번길,다가구,50,-,12/16,-,-,"11,000",0,-,-,
후평동,8**,후석로393번길,단독,33,-,12/15,-,-,"1,000",30,-,-,
후평동,7*,보안길,단독,28,-,12/15,-,-,"7,000",0,-,-,
후평동,5**,,단독,48.15,-,12/14,-,-,"6,000",0,-,-,
후평동,9*,,단독,25,-,12/12,-,-,"4,000",0,-,-,
후평동,7**,후석로390번길,다가구,30,-,12/12,-,-,300,43,-,-,
후평동,5**,삭주로94번길,다가구,39,-,12/12,-,-,300,35,-,-,
후평동,5**,후석로441번길,다가구,84,-,12/11,-,-,"11,000",0,-,-,
후평동,7**,만천로245번길,다가구,28,-,12/09,-,-,"7,000",0,-,-,
후평동,7**,만천로245번길,다가구,28,-,12/09,-,-,"7,000",0,-,-,
후평동,8**,후만로116번길,다가구,59.36,-,12/08,-,-,"6,000",0,-,-,
후평동,9*,후석로344번길,단독,32.18,-,12/08,-,-,"4,000",0,-,-,
후평동,4**,,단독,23,-,12/05,-,-,200,35,-,-,
후평동,7**,만천로239번길,단독,71.85,-,12/04,-,-,"1,000",45,-,-,
후평동,8**,복골길6번길,단독,49.5,-,12/04,-,-,"10,000",0,-,-,
후평동,9*,수풍골길13번길,다가구,59.5,-,12/04,-,-,"3,500",0,-,-,
후평동,7**,만천로195번길,단독,30,-,12/04,-,-,300,39,-,-,
후평동,7**,만천로245번길,다가구,41,-,12/04,-,-,"7,000",0,-,-,
후평동,4**,춘천로282번길,단독,130,-,12/03,-,-,"19,000",0,-,-,
후평동,8**,세실로192번길,단독,42.98,-,12/01,-,-,0,25,-,-,
후평동,8**,후석로393번길,단독,67.88,-,12/01,-,-,"1,000",35,-,-,
후평동,7**,삭주로128번길,단독,18,-,12/01,-,-,100,15,-,-,
