법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,후석로,단독,112.7,-,05/31,-,-,"11,000",0,-,-,
후평동,8**,복골길,단독,91.5,-,05/30,-,-,"4,000",0,-,-,
후평동,7**,삭주로128번길,다가구,27.95,-,05/30,-,-,"4,000",0,-,-,
후평동,7**,후석로369번길,다가구,42.38,-,05/28,-,-,"6,000",0,-,-,
후평동,7**,만천로239번길,다가구,50,-,05/28,-,-,"7,000",0,-,-,
후평동,7**,삭주로,단독,49.58,-,05/26,-,-,"7,000",0,-,-,
후평동,7**,삭주로,단독,49.58,-,05/26,-,-,"7,000",0,-,-,
후평동,2**,뒷들길,단독,64.7,-,05/24,-,-,"1,000",30,-,-,
후평동,7**,삭주로194번길,단독,26,-,05/21,-,-,300,37,-,-,
후평동,8**,후만로116번길,다가구,52.89,-,05/18,-,-,"3,500",0,-,-,
후평동,8**,후석로393번길,다가구,33,-,05/18,-,-,200,25,-,-,
후평동,7**,동광길,단독,128.48,-,05/17,-,-,"1,500",65,-,-,
후평동,5**,춘천로281번길,단독,64.77,-,05/17,-,-,"5,000",0,-,-,
후평동,5**,,단독,33.05,-,05/17,-,-,"6,000",0,-,-,
후평동,4**,춘천로296번길,단독,76.91,-,05/16,-,-,"5,100",0,-,-,
후평동,7**,후석로,다가구,29.75,-,05/16,-,-,100,25,-,-,
후평동,7**,만천로249번길,단독,146.63,-,05/16,-,-,"11,500",0,-,-,
후평동,8**,부평길,다가구,40.95,-,05/14,-,-,"5,500",0,-,-,
후평동,2**,공단로,단독,101.3,-,05/12,-,-,"9,000",0,-,-,
후평동,6**,춘천로270번길,다가구,33,-,05/11,-,-,300,40,-,-,
후평동,5**,성심로35번길,단독,87.95,-,05/11,-,-,"5,000",0,-,-,
후평동,6**,춘천로310번길,다가구,33,-,05/10,-,-,100,23,-,-,
후평동,6**,춘천로310번길,다가구,97.11,-,05/09,-,-,300,30,-,-,
후평동,7**,만천로205번길,단독,66,-,05/09,-,-,"5,500",0,-,-,
후평동,8**,,다가구,42.92,-,05/07,-,-,300,30,-,-,
후평동,6**,백령로,단독,59.43,-,05/05,-,-,"5,000",0,-,-,
후평동,7**,만천로215번길,다가구,33.06,-,05/04,-,-,"6,000",0,-,-,
후평동,7**,만천로215번길,다가구,105.78,-,05/04,-,-,"14,000",0,-,-,
후평동,3**,,단독,92.56,-,05/01,-,-,"5,000",0,-,-,
