법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,2**,춘천로407번길,다가구,45,신규,06/30,23.07-25.07,-,"12,000",0,-,-,
후평동,9*,후석로344번길,다가구,25.35,신규,06/29,23.08-24.08,-,300,35,-,-,
후평동,6**,춘천로295번길,다가구,33,신규,06/29,23.07-24.07,-,500,42,-,-,
후평동,5**,후석로441번길,다가구,49.32,신규,06/28,23.07-25.07,-,500,55,-,-,
후평동,7**,만천로239번길,다가구,46,신규,06/27,23.07-24.07,-,500,57,-,-,
후평동,7**,만천로,단독,79.42,신규,06/26,23.07-25.07,-,"1,000",55,-,-,
후평동,7**,삭주로206번길,단독,28,신규,06/25,23.06-24.06,-,300,48,-,-,
후평동,1**,공단로70번길,다가구,55,갱신,06/25,23.07-24.07,-,500,60,500,55,
후평동,9*,수풍골길13번길,다가구,18.5,-,06/24,-,-,"2,700",0,-,-,
후평동,7**,후석로390번길,다가구,29,갱신,06/24,23.07-24.07,-,300,45,300,40,
후평동,8**,삭주로108번길,다가구,32.55,신규,06/24,23.07-24.06,-,300,42,-,-,
후평동,7**,만천로199번길,단독,90.18,신규,06/24,23.06-25.06,-,0,25,-,-,
후평동,7*,보안길,단독,65.52,신규,06/23,23.07-25.07,-,"11,500",0,-,-,
후평동,8**,삭주로94번길,단독,58.46,신규,06/23,23.08-25.08,-,500,50,-,-,
후평동,5**,후석로441번길,다가구,70,신규,06/22,23.06-24.06,-,500,60,-,-,
후평동,2**,춘천로407번길,다가구,45,신규,06/22,23.06-24.06,-,500,53,-,-,
후평동,9*,후석로344번길,단독,33,-,06/21,-,-,"3,000",0,-,-,
후평동,4**,으뜸길4번길,단독,54.48,신규,06/20,23.06-25.06,-,"2,000",65,-,-,
후평동,7**,삭주로128번길,다가구,29,-,06/20,-,-,"6,000",0,-,-,
후평동,6**,삭주로80번길,단독,35,신규,06/19,23.07-24.08,-,500,40,-,-,
후평동,5**,후석로441번길,다가구,49.32,신규,06/19,23.06-25.06,-,"8,000",20,-,-,
후평동,8**,부평길,단독,121.92,신규,06/12,23.06-26.06,-,"1,000",80,-,-,
후평동,2**,뒷들길30번길,단독,92.4,신규,06/12,25.07-27.07,-,500,50,-,-,
후평동,2**,뒷들길,단독,45,신규,06/12,23.07-24.07,-,500,55,-,-,
후평동,6**,효평길,단독,45,신규,06/10,23.06-24.06,-,500,57,-,-,
후평동,8**,후석로379번길,다가구,26,신규,06/08,23.06-24.02,-,300,40,-,-,
후평동,6**,성심로35번길,다가구,52,신규,06/08,23.08-24.08,-,500,56,-,-,
후평동,8**,후석로393번길,단독,99.78,갱신,06/06,23.06-25.06,사용,"7,000",0,"7,000",0,
후평동,8**,후만로,단독,35,신규,06/05,23.06-25.06,-,200,33,-,-,
후평동,5**,춘천로295번길,단독,49,신규,06/05,23.06-25.06,-,500,52,-,-,
후평동,8**,후만로,단독,103.89,신규,06/02,23.07-25.07,-,"1,000",50,-,-,
후평동,6**,춘천로296번길,단독,33,신규,06/02,23.06-24.06,-,300,40,-,-,
후평동,9*,후석로344번길,단독,25,-,06/01,-,-,"3,000",0,-,-,
후평동,8**,후석로258번길,단독,94.28,신규,06/01,23.06-25.06,-,"3,000",50,-,-,
후평동,2**,뒷들길,단독,48,신규,06/01,23.06-24.06,-,500,60,-,-,
