법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,남춘천길,단독,78.75,-,08/31,-,-,"7,300",0,-,-,
퇴계동,4**,영서로2151번길,단독,84.54,-,08/30,-,-,"3,000",50,-,-,
퇴계동,9**,행촌로32번길,다가구,67.89,-,08/30,-,-,300,30,-,-,
퇴계동,8**,공원4길,다가구,71.78,-,08/27,-,-,"1,000",35,-,-,
퇴계동,6**,남춘로5번길,단독,30.18,-,08/27,-,-,300,25,-,-,
퇴계동,1***,,다가구,25,-,08/25,-,-,300,30,-,-,
퇴계동,1***,남춘천길5번길,다가구,42,-,08/24,-,-,300,37,-,-,
퇴계동,1***,우묵길52번길,다가구,50,-,08/22,-,-,"7,500",0,-,-,
퇴계동,1***,효자로14번길,다가구,30,-,08/21,-,-,300,43,-,-,
퇴계동,1***,남춘로5번길,다가구,56.19,-,08/21,-,-,"15,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,64.58,-,08/20,-,-,300,40,-,-,
퇴계동,9**,퇴계로145번길,다가구,73,-,08/18,-,-,"7,000",10,-,-,
퇴계동,9**,춘주로147번길,다가구,16,-,08/18,-,-,"2,000",0,-,-,
퇴계동,9**,행촌로,다가구,54,-,08/16,-,-,"6,000",0,-,-,
퇴계동,8**,충혼길5번길,다가구,67.99,-,08/15,-,-,"7,000",0,-,-,
퇴계동,8**,춘주로195번길,단독,33,-,08/14,-,-,"3,000",0,-,-,
퇴계동,1***,남춘천길5번길,다가구,28,-,08/14,-,-,"5,000",0,-,-,
퇴계동,8**,충혼길8번길,다가구,27.69,-,08/14,-,-,"3,500",0,-,-,
퇴계동,9**,춘주로147번길,다가구,58,-,08/13,-,-,500,30,-,-,
퇴계동,1**,김유정로,다가구,33,-,08/13,-,-,"6,000",0,-,-,
퇴계동,1**,김유정로,단독,150.08,-,08/12,-,-,"17,000",0,-,-,
퇴계동,3**,미나리길11번길,다가구,30,-,08/11,-,-,"7,000",0,-,-,
퇴계동,8**,춘주로195번길,다가구,50.14,-,08/10,-,-,"5,000",0,-,-,
퇴계동,8**,춘주로201번길,다가구,92,-,08/09,-,-,"1,000",50,-,-,
퇴계동,8**,행촌로,다가구,65,-,08/08,-,-,"4,500",0,-,-,
퇴계동,1***,승지골길13번길,단독,82.43,-,08/08,-,-,400,40,-,-,
퇴계동,1***,남춘천길,다가구,48.53,-,08/08,-,-,300,43,-,-,
퇴계동,1***,우묵길74번길,다가구,39.17,-,08/08,-,-,300,43,-,-,
퇴계동,6**,충혼길4번길,다가구,33,-,08/06,-,-,"6,500",0,-,-,
퇴계동,9**,행촌로32번길,다가구,60.52,-,08/05,-,-,500,50,-,-,
퇴계동,8**,충혼길,다가구,32.19,-,08/05,-,-,300,35,-,-,
퇴계동,1***,우묵길52번길,다가구,39.66,-,08/04,-,-,"11,000",0,-,-,
퇴계동,5**,행촌로,다가구,39.7,-,08/04,-,-,"7,000",0,-,-,
퇴계동,2**,영서로2151번길,단독,52,-,08/04,-,-,"10,000",0,-,-,
퇴계동,9**,춘주로187번길,다가구,40,-,08/03,-,-,"3,000",20,-,-,
퇴계동,1***,우묵길52번길,다가구,60,-,08/02,-,-,"11,000",0,-,-,
퇴계동,1**,김유정로,다가구,40,-,08/02,-,-,"6,000",0,-,-,
퇴계동,8**,공원1길,다가구,46,-,08/02,-,-,"5,000",0,-,-,
