법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,애막골길20번길,다가구,30,-,02/28,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,31.48,-,02/28,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,다가구,40,-,02/27,-,-,"6,000",0,-,-,
석사동,3**,후석로66번길,다가구,33,-,02/27,-,-,"2,500",0,-,-,
석사동,4**,후석로66번길,다가구,30,-,02/27,-,-,200,25,-,-,
석사동,6**,효석로135번길,단독,29.85,-,02/27,-,-,"2,000",0,-,-,
석사동,7**,애막골길3번길,다가구,25.9,-,02/26,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,33,-,02/26,-,-,"3,000",0,-,-,
석사동,7**,우석로38번길,다가구,26.45,-,02/26,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,89,-,02/26,-,-,"7,000",0,-,-,
석사동,8**,,다가구,25,-,02/26,-,-,"2,500",0,-,-,
석사동,9**,스무숲1길,다가구,31.5,-,02/25,-,-,"3,000",0,-,-,
석사동,7**,,다가구,25.9,-,02/25,-,-,"2,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,57.78,-,02/25,-,-,"5,000",0,-,-,
석사동,7**,후석로186번길,다가구,112.2,-,02/25,-,-,"7,500",0,-,-,
석사동,7**,우석로,다가구,33,-,02/25,-,-,"3,800",0,-,-,
석사동,9**,스무숲1길,다가구,32,-,02/25,-,-,200,24,-,-,
석사동,7**,우석로,다가구,24,-,02/25,-,-,100,20,-,-,
석사동,8**,새롬공원길4번길,다가구,29,-,02/24,-,-,300,31,-,-,
석사동,7**,우석로85번길,다가구,30,-,02/24,-,-,200,29,-,-,
석사동,7**,애막골길20번길,다가구,33,-,02/23,-,-,200,30,-,-,
석사동,6**,석사길5번길,다가구,42,-,02/23,-,-,300,35,-,-,
석사동,9**,스무숲1길,다가구,33,-,02/23,-,-,"2,700",0,-,-,
석사동,7**,벌말길,다가구,33,-,02/23,-,-,30,21,-,-,
석사동,9**,스무숲1길,다가구,30,-,02/23,-,-,"3,500",0,-,-,
석사동,9**,스무숲3길,다가구,50,-,02/22,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,30,-,02/20,-,-,"6,000",0,-,-,
석사동,7**,애막골길11번길,다가구,24,-,02/20,-,-,100,25,-,-,
석사동,6**,석사길5번길,단독,98.38,-,02/19,-,-,"6,000",0,-,-,
석사동,7**,애막골길20번길,다가구,23,-,02/19,-,-,"1,500",0,-,-,
석사동,9**,스무숲3길,다가구,34.34,-,02/18,-,-,300,31,-,-,
석사동,6**,석사길5번길,다가구,30,-,02/17,-,-,"4,000",0,-,-,
석사동,3**,외솔길,다가구,30,-,02/17,-,-,"3,500",0,-,-,
석사동,6**,벌말길,다가구,42.97,-,02/16,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,30.19,-,02/16,-,-,"3,000",0,-,-,
석사동,9**,스무숲4길,다가구,27,-,02/16,-,-,"3,000",0,-,-,
석사동,6**,벌말길,다가구,19.8,-,02/16,-,-,"2,000",0,-,-,
석사동,6**,석사길5번길,다가구,19.8,-,02/16,-,-,"3,000",0,-,-,
석사동,6**,석사길5번길,단독,100.8,-,02/16,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,02/15,-,-,"4,000",0,-,-,
석사동,9**,스무숲4길,다가구,28.71,-,02/15,-,-,"3,000",0,-,-,
석사동,7**,우석로,다가구,27.71,-,02/14,-,-,"4,500",0,-,-,
석사동,7**,애막골길11번길,다가구,22.2,-,02/14,-,-,200,25,-,-,
석사동,7**,애막골길3번길,다가구,25.9,-,02/14,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,45.45,-,02/14,-,-,"3,000",0,-,-,
석사동,7**,애막골길20번길,다가구,33,-,02/14,-,-,200,30,-,-,
석사동,6**,후석로59번길,다가구,75.89,-,02/13,-,-,"9,300",0,-,-,
석사동,9**,스무숲1길,다가구,35,-,02/13,-,-,"3,500",0,-,-,
석사동,2**,외솔길,다가구,28.6,-,02/13,-,-,"3,000",0,-,-,
석사동,2**,외솔길,다가구,28.6,-,02/13,-,-,"2,600",0,-,-,
석사동,7**,애막골길3번길,다가구,26,-,02/12,-,-,"3,000",0,-,-,
석사동,9**,스무숲2길,다가구,36,-,02/12,-,-,"4,000",0,-,-,
