법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,백령로,단독,25,신규,06/30,23.07-24.07,-,100,36,-,-,
효자동,1**,둥지길,단독,29.38,-,06/29,-,-,500,20,-,-,
효자동,7**,성심로,단독,26,신규,06/29,23.07-24.07,-,300,32,-,-,
효자동,1**,백령로61번길,단독,73,-,06/28,-,-,"6,000",0,-,-,
효자동,1**,효자로150번길,단독,27,신규,06/28,23.07-24.07,-,300,38,-,-,
효자동,1**,백령로67번길,다가구,20,신규,06/28,23.08-24.07,-,300,36,-,-,
효자동,7**,춘천로296번길,단독,25,신규,06/27,23.06-24.06,-,300,40,-,-,
효자동,7**,,단독,25,-,06/27,-,-,300,40,-,-,
효자동,6**,효자로150번길,다가구,50,신규,06/27,23.07-24.07,-,500,67,-,-,
효자동,7**,춘천로296번길,단독,25,신규,06/27,23.06-24.06,-,300,40,-,-,
효자동,4*,성심로,단독,33,신규,06/27,23.07-25.07,-,"6,500",0,-,-,
효자동,6**,서부대성로227번길,다가구,18,-,06/26,-,-,300,29,-,-,
효자동,1**,백령로61번길,단독,30,신규,06/25,23.08-24.08,-,150,35,-,-,
효자동,1**,백령로,다가구,49.39,신규,06/23,23.07-25.07,-,"8,500",0,-,-,
효자동,1**,도화길6번길,단독,49.09,-,06/23,-,-,"5,300",5,-,-,
효자동,6**,백령로147번길,다가구,33,신규,06/22,23.06-24.06,-,200,35,-,-,
효자동,1**,백령로147번길,다가구,50.45,신규,06/22,23.07-25.07,-,"7,000",0,-,-,
효자동,7**,백령로,다가구,19.8,-,06/22,-,-,200,25,-,-,
효자동,4**,효자상길,단독,49.8,-,06/21,-,-,"5,500",0,-,-,
효자동,6**,두하길,단독,28,신규,06/20,23.07-25.07,-,"7,500",0,-,-,
효자동,1**,법원뒷길,다가구,33.05,신규,06/20,23.07-25.07,-,"6,500",0,-,-,
효자동,7**,성심로35번길,단독,26,신규,06/19,23.06-24.06,-,200,38,-,-,
효자동,1**,백령로61번길,다가구,20,신규,06/19,23.07-24.07,-,200,33,-,-,
효자동,6**,공지로333번길,단독,63,-,06/19,-,-,"4,000",0,-,-,
효자동,4*,성심로,다가구,35,신규,06/19,23.06-24.06,-,300,38,-,-,
효자동,1*,백령로165번길,단독,28,신규,06/19,23.06-24.06,-,300,48,-,-,
효자동,7**,서부대성로206번길,다가구,115.6,신규,06/18,23.07-25.07,-,"2,000",60,-,-,
효자동,6**,춘천로204번길,단독,29,신규,06/12,23.06-24.06,-,200,43,-,-,
효자동,1**,백령로75번길,단독,27.5,-,06/12,-,-,"6,000",0,-,-,
효자동,6**,,단독,38,-,06/11,-,-,300,20,-,-,
효자동,1**,둥지길,단독,78.84,-,06/11,-,-,"7,000",0,-,-,
효자동,1**,둥지길,단독,78.84,신규,06/11,23.07-25.07,-,"7,000",0,-,-,
효자동,1*,으뜸길,단독,59.4,-,06/07,-,-,500,40,-,-,
효자동,6**,소전길,단독,67.23,신규,06/06,23.06-25.06,-,"1,000",45,-,-,
효자동,6**,서부대성로173번길,단독,28,신규,06/04,23.06-24.06,-,300,40,-,-,
효자동,3**,남춘천새길41번길,다가구,26,-,06/03,-,-,300,37,-,-,
효자동,6**,효자로,단독,30,신규,06/03,23.06-25.06,-,"8,500",0,-,-,
효자동,6**,효자로,단독,30,신규,06/03,23.06-25.06,-,"8,500",0,-,-,
효자동,1**,백령로,단독,25,신규,06/02,23.06-25.01,-,300,40,-,-,
효자동,2**,공지로218번길,단독,36,신규,06/02,23.06-24.06,-,500,50,-,-,
