법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,행촌로32번길,다가구,33.05,-,11/29,-,-,"4,500",0,-,-,
퇴계동,9**,춘주로,다가구,121.04,-,11/24,-,-,"5,000",0,-,-,
퇴계동,8**,공원4길,다가구,120.84,-,11/19,-,-,"7,000",0,-,-,
퇴계동,1***,우묵길,다가구,33,-,11/19,-,-,100,16,-,-,
퇴계동,8**,춘주로187번길,다가구,105.28,-,11/18,-,-,"5,000",0,-,-,
퇴계동,3**,미나리길11번길,다가구,100.69,-,11/13,-,-,"5,000",0,-,-,
퇴계동,9**,퇴계로,단독,121,-,11/12,-,-,"9,000",0,-,-,
퇴계동,6**,남춘로5번길,단독,64.09,-,11/11,-,-,"2,800",0,-,-,
퇴계동,1***,남춘천길,다가구,194.1,-,11/10,-,-,500,45,-,-,
퇴계동,1***,퇴계로145번길,다가구,169.63,-,11/05,-,-,"5,500",0,-,-,
퇴계동,9**,행촌로32번길,다가구,59,-,11/04,-,-,500,30,-,-,
퇴계동,9**,퇴계로146번길,다가구,115.85,-,11/04,-,-,"3,000",70,-,-,
