법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,효자로124번길,단독,39.3,신규,04/30,22.05-24.05,-,500,35,-,-,
효자동,7**,,단독,25,-,04/29,-,-,300,30,-,-,
효자동,6**,서부대성로227번길,단독,66,신규,04/28,22.05-23.05,-,500,50,-,-,
효자동,6**,춘천로204번길,단독,113.49,신규,04/27,22.05-24.05,-,"10,000",0,-,-,
효자동,2**,공지로,단독,26,신규,04/27,22.05-23.05,-,300,45,-,-,
효자동,6**,서부대성로,다가구,55.44,신규,04/26,22.05-24.05,-,300,35,-,-,
효자동,4*,,다가구,22,-,04/26,-,-,"5,000",0,-,-,
효자동,4*,성심로,다가구,22,-,04/26,-,-,"5,000",0,-,-,
효자동,7**,,단독,26.31,-,04/23,-,-,"4,500",0,-,-,
효자동,1**,법원뒷길,단독,83,신규,04/22,22.05-24.05,-,"8,000",0,-,-,
효자동,1**,,다가구,32.14,-,04/22,-,-,"6,000",0,-,-,
효자동,4**,효자상길,다가구,28,신규,04/22,22.05-23.05,-,300,37,-,-,
효자동,1**,춘천로204번길,단독,20,신규,04/22,22.05-24.05,-,"1,000",0,-,-,
효자동,2**,공지로242번길,단독,28,신규,04/22,22.04-23.01,-,300,42,-,-,
효자동,1**,법원뒷길,단독,83,-,04/22,22.05-24.05,-,"8,000",0,-,-,
효자동,6**,서부대성로173번길,다가구,27,신규,04/21,22.05-23.05,-,300,40,-,-,
효자동,1**,,단독,39,-,04/21,-,-,"4,500",0,-,-,
효자동,1**,,다가구,30,-,04/20,-,-,"4,000",0,-,-,
효자동,1**,성심로66번길,다가구,47,신규,04/20,22.05-24.05,-,"8,000",0,-,-,
효자동,6**,춘천로68번길,단독,29,신규,04/20,22.04-24.04,-,300,36,-,-,
효자동,6**,춘천로68번길,단독,27.76,-,04/17,-,-,"5,500",16,-,-,
효자동,7**,전원길,다가구,43,신규,04/17,22.05-24.05,-,500,50,-,-,
효자동,6**,두하길,단독,80,신규,04/16,22.04-24.04,-,"1,000",70,-,-,
효자동,4**,명주길,단독,30,신규,04/16,22.04-23.04,-,300,38,-,-,
효자동,7**,남춘로55번길,단독,26,신규,04/14,22.04-23.04,-,300,40,-,-,
효자동,7**,백령로,단독,22,-,04/13,-,-,"4,000",0,-,-,
효자동,6**,효자로92번길,단독,121.07,신규,04/12,22.06-24.06,-,"14,000",0,-,-,
효자동,6**,소전길,다가구,45,신규,04/10,22.04-24.04,-,"9,000",0,-,-,
효자동,6**,서부대성로173번길,다가구,100,갱신,04/10,22.04-24.04,-,"18,000",0,"15,000",0,
효자동,3**,남춘천새길41번길,다가구,36,신규,04/09,22.04-23.04,-,500,45,-,-,
효자동,6**,효자로,단독,49,-,04/09,-,-,"5,500",0,-,-,
효자동,1**,두하길25번길,다가구,35.1,-,04/08,-,-,100,25,-,-,
효자동,1**,두하길25번길,다가구,33,-,04/08,-,-,"3,000",0,-,-,
효자동,7**,전원길,단독,80.1,신규,04/08,22.05-24.05,-,"9,500",0,-,-,
효자동,4**,새마을길,단독,59,신규,04/07,-,-,500,65,-,-,
효자동,4**,명주샛길,단독,81.68,신규,04/06,22.05-24.05,-,100,50,-,-,
효자동,7**,,단독,78.85,-,04/05,-,-,"7,000",0,-,-,
효자동,1**,돌담길10번길,단독,132,신규,04/05,22.04-24.04,-,"20,000",0,-,-,
효자동,7**,성심로,다가구,78.85,신규,04/05,22.05-24.05,-,"7,000",0,-,-,
효자동,1**,효자로,다가구,23,신규,04/05,22.04-23.04,-,200,32,-,-,
효자동,4**,효명길,다가구,84,갱신,04/05,22.07-23.07,사용,"15,000",0,"15,000",0,
효자동,4**,명주길,다가구,99,-,04/05,22.04-24.04,-,"10,000",0,-,-,
효자동,1*,,단독,75.18,-,04/05,-,-,"9,000",0,-,-,
효자동,6**,서부대성로173번길,다가구,25,-,04/04,-,-,"5,500",0,-,-,
효자동,1**,도화길6번길,단독,95,신규,04/04,22.05-24.05,-,"18,000",0,-,-,
효자동,7**,백령로111번길,단독,137.8,신규,04/03,22.04-23.04,-,"1,000",80,-,-,
효자동,6**,춘천로,다가구,46.43,신규,04/02,22.04-23.04,-,"1,000",40,-,-,
효자동,3**,남춘로56번길,다가구,16.95,-,04/02,-,-,300,30,-,-,
효자동,1**,둥지길47번길,다가구,26.4,신규,04/02,22.04-24.04,-,"8,000",0,-,-,
효자동,1**,돌담길10번길,단독,30,신규,04/02,22.04-23.04,-,200,34,-,-,
효자동,6**,서부대성로227번길,다가구,19.8,-,04/01,-,-,"1,500",0,-,-,
효자동,4**,효자로92번길,단독,30,신규,04/01,22.04-23.03,-,300,45,-,-,
