법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲1길,단독,26,-,03/31,-,-,300,30,-,-,
석사동,7**,벌말길47번길,단독,83.79,신규,03/30,22.05-24.05,-,"1,000",45,-,-,
석사동,7**,우석로,단독,27,-,03/28,-,-,"6,000",0,-,-,
석사동,7**,애막골길11번길,다가구,109.01,신규,03/26,22.04-24.04,-,"1,000",55,-,-,
석사동,7**,우석로79번길,다가구,50,신규,03/25,22.04-23.04,-,500,40,-,-,
석사동,4**,공지로,다가구,48,신규,03/25,22.04-24.04,-,"10,000",0,-,-,
석사동,7**,우석로,단독,26.4,-,03/25,-,-,100,20,-,-,
석사동,7**,애막골길3번길,다가구,56,갱신,03/24,22.03-23.03,사용,500,40,500,40,
석사동,7**,애막골길11번길,단독,26.4,-,03/24,-,-,"4,000",0,-,-,
석사동,3**,공지로,단독,20,-,03/24,-,-,200,23,-,-,
석사동,6**,벌말길,다가구,95.98,신규,03/24,22.04-24.04,-,"2,000",45,-,-,
석사동,6**,벌말길,다가구,95.98,신규,03/24,22.04-24.04,-,"2,000",45,-,-,
석사동,7**,우석로79번길,다가구,26,-,03/23,-,-,"1,600",0,-,-,
석사동,7**,효석로77번길,단독,65,신규,03/23,22.04-24.04,-,"1,000",35,-,-,
석사동,1**,공지로,단독,30,신규,03/23,22.03-23.03,-,300,38,-,-,
석사동,7**,효석로77번길,다가구,49,신규,03/22,22.03-24.03,-,300,39,-,-,
석사동,7**,우석로38번길,단독,25.12,-,03/22,-,-,"5,000",0,-,-,
석사동,7**,우석로38번길,단독,25.12,-,03/22,-,-,"5,000",0,-,-,
석사동,6**,벌말길,다가구,78.5,신규,03/21,22.03-23.03,-,300,35,-,-,
석사동,7**,우석로,다가구,33,-,03/21,-,-,"4,000",0,-,-,
석사동,7**,,단독,50.79,-,03/21,-,-,"8,500",0,-,-,
석사동,7**,,다가구,50.79,-,03/21,-,-,"8,500",0,-,-,
석사동,8**,새롬공원길4번길,다가구,24,-,03/20,-,-,"5,000",0,-,-,
석사동,6**,벌말길,다가구,50,신규,03/19,22.04-24.04,-,500,35,-,-,
석사동,7**,,다가구,60,-,03/17,-,-,"10,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,50,신규,03/16,22.04-24.04,-,500,45,-,-,
석사동,6**,후석로59번길,단독,50,신규,03/15,22.03-24.03,-,500,35,-,-,
석사동,9**,스무숲1길,다가구,39,신규,03/15,22.04-24.04,-,"6,500",0,-,-,
석사동,7**,애막골길,다가구,49.56,신규,03/15,22.03-24.03,-,500,45,-,-,
석사동,7**,애막골길20번길,단독,65.52,신규,03/14,22.04-24.04,-,"8,000",0,-,-,
석사동,3**,공지로,단독,118.25,신규,03/14,22.04-24.04,-,"2,000",60,-,-,
석사동,7**,우석로,단독,27,-,03/12,-,-,"5,500",0,-,-,
석사동,7**,후석로45번길,다가구,50,-,03/11,-,-,"1,000",30,-,-,
석사동,9**,스무숲길,다가구,30,-,03/11,-,-,30,29,-,-,
석사동,8**,새롬공원길9번길,다가구,62.4,갱신,03/10,22.03-24.03,-,"9,000",0,"8,000",0,
석사동,6**,벌말길,다가구,59,-,03/10,-,-,"5,000",0,-,-,
석사동,6**,후석로,다가구,61.78,-,03/10,-,-,"5,000",25,-,-,
석사동,1**,외솔길19번길,다가구,26.25,신규,03/09,22.03-23.03,-,200,35,-,-,
석사동,8**,새롬공원길5번길,다가구,58.48,신규,03/09,22.03-24.03,-,"8,000",0,-,-,
석사동,9**,스무숲3길,단독,30,-,03/08,-,-,300,29,-,-,
석사동,7**,벌말길,단독,50,신규,03/07,22.03-24.03,-,500,36,-,-,
석사동,6**,벌말길,단독,49.92,신규,03/06,22.03-23.03,-,500,50,-,-,
석사동,9**,스무숲3길,단독,30,-,03/05,-,-,"5,000",0,-,-,
석사동,3**,공지로,단독,26.8,-,03/05,-,-,"5,000",0,-,-,
석사동,7**,,다가구,30,-,03/05,-,-,"4,500",0,-,-,
석사동,3**,외솔길,다가구,20,-,03/03,-,-,"5,000",0,-,-,
석사동,6**,벌말길,다가구,32.13,-,03/02,-,-,"2,000",0,-,-,
석사동,8**,새롬공원길5번길,단독,33,-,03/02,-,-,300,30,-,-,
석사동,7**,애막골길20번길,단독,22,-,03/02,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,신규,03/02,22.03-24.03,-,300,41,-,-,
석사동,7**,우석로85번길,단독,30,-,03/01,-,-,"3,000",0,-,-,
석사동,9**,스무숲3길,단독,29,-,03/01,-,-,300,30,-,-,
석사동,9**,스무숲1길,단독,25,-,03/01,-,-,"3,500",0,-,-,
