법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,우석로,다가구,30,-,02/28,-,-,"4,000",0,-,-,
석사동,6**,석사길5번길,다가구,47.58,-,02/28,-,-,"4,500",0,-,-,
석사동,7**,우석로,다가구,30,-,02/28,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,17.5,-,02/27,-,-,"5,000",0,-,-,
석사동,6**,석사길5번길,단독,83.26,-,02/27,-,-,"4,000",20,-,-,
석사동,6**,벌말길,다가구,60,-,02/27,-,-,"6,000",0,-,-,
석사동,7**,벌말길,단독,50,-,02/26,-,-,"6,000",0,-,-,
석사동,6**,후석로45번길,다가구,40,-,02/26,-,-,300,35,-,-,
석사동,3**,외솔길,다가구,23,-,02/25,-,-,300,32,-,-,
석사동,7**,후석로186번길,다가구,58,-,02/25,-,-,500,43,-,-,
석사동,3**,외솔길,다가구,20,-,02/24,-,-,300,32,-,-,
석사동,7**,우석로,다가구,30,-,02/24,-,-,"4,000",0,-,-,
석사동,3**,공지로,다가구,28,-,02/24,-,-,200,29,-,-,
석사동,6**,석사길5번길,다가구,94.13,-,02/23,-,-,"10,000",0,-,-,
석사동,3**,외솔길,다가구,26.44,-,02/23,-,-,"4,500",0,-,-,
석사동,3**,외솔길,다가구,23.14,-,02/21,-,-,"4,500",0,-,-,
석사동,6**,벌말길47번길,단독,40,-,02/20,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,17.5,-,02/19,-,-,"6,000",0,-,-,
석사동,8**,새롬공원길,다가구,66,-,02/19,-,-,"5,500",5,-,-,
석사동,7**,우석로,다가구,30,-,02/19,-,-,"5,000",0,-,-,
석사동,7**,애막골길20번길,다가구,26,-,02/19,-,-,"4,500",0,-,-,
석사동,7**,애막골길16번길,다가구,29,-,02/15,-,-,300,32,-,-,
석사동,7**,애막골길7번길,단독,23.8,-,02/15,-,-,"3,000",0,-,-,
석사동,9**,스무숲4길,다가구,30,-,02/14,-,-,"2,000",20,-,-,
석사동,7**,애막골길20번길,다가구,26,-,02/14,-,-,"4,500",0,-,-,
석사동,9**,스무숲1길,다가구,124.15,-,02/14,-,-,"13,000",0,-,-,
석사동,6**,후석로45번길,단독,113.92,-,02/13,-,-,"1,000",75,-,-,
석사동,7**,애막골길7번길,다가구,27,-,02/13,-,-,200,28,-,-,
석사동,7**,우석로29번길,다가구,21.7,-,02/13,-,-,"2,500",0,-,-,
석사동,9**,스무숲1길,다가구,29,-,02/11,-,-,300,30,-,-,
석사동,8**,새롬공원길9번길,다가구,20,-,02/11,-,-,"3,000",6,-,-,
석사동,3**,외솔길,다가구,23,-,02/10,-,-,"4,500",0,-,-,
석사동,7**,우석로,다가구,33.05,-,02/10,-,-,"4,000",0,-,-,
석사동,9**,스무숲4길,다가구,29,-,02/10,-,-,300,25,-,-,
석사동,7**,애막골길,다가구,43,-,02/09,-,-,300,40,-,-,
석사동,6**,벌말길47번길,다가구,79.33,-,02/09,-,-,500,40,-,-,
석사동,7**,우석로,다가구,49.58,-,02/09,-,-,500,36,-,-,
석사동,7**,우석로85번길,다가구,35,-,02/09,-,-,500,40,-,-,
석사동,7**,우석로29번길,다가구,28.88,-,02/09,-,-,"4,700",0,-,-,
석사동,7**,우석로,다가구,25,-,02/08,-,-,"3,500",0,-,-,
석사동,7**,효석로,단독,58,-,02/08,-,-,"3,000",0,-,-,
석사동,6**,후석로46번길,다가구,59.25,-,02/08,-,-,200,30,-,-,
석사동,9**,스무숲1길,다가구,29,-,02/07,-,-,300,30,-,-,
석사동,8**,새롬공원길4번길,다가구,46.62,-,02/07,-,-,484,13,-,-,
석사동,9**,스무숲3길,다가구,40,-,02/06,-,-,"5,000",0,-,-,
석사동,9**,,다가구,133.41,-,02/03,-,-,"2,000",60,-,-,
석사동,3**,외솔길,다가구,22,-,02/03,-,-,"4,000",0,-,-,
석사동,3**,후석로66번길,다가구,26,-,02/03,-,-,300,36,-,-,
석사동,7**,우석로38번길,다가구,27.6,-,02/03,-,-,"2,500",0,-,-,
석사동,7**,우석로,다가구,30,-,02/03,-,-,"5,000",0,-,-,
