법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,우묵길60번길,단독,45,신규,08/31,23.10-25.10,-,"12,000",0,-,-,
퇴계동,9**,행촌로32번길,단독,32.76,-,08/30,-,-,"6,000",0,-,-,
퇴계동,8**,행촌로,다가구,59.79,신규,08/28,23.09-25.09,-,300,35,-,-,
퇴계동,8**,충혼길,다가구,20,-,08/25,-,-,300,30,-,-,
퇴계동,8**,공원2길,단독,26,신규,08/24,23.08-24.08,-,300,37,-,-,
퇴계동,1***,남춘천길5번길,단독,33,신규,08/23,23.08-25.08,-,300,40,-,-,
퇴계동,1***,효자로14번길,단독,28,신규,08/20,23.09-24.09,-,300,45,-,-,
퇴계동,1***,우묵길74번길,단독,28,신규,08/18,23.08-24.08,-,300,40,-,-,
퇴계동,1***,남춘천길,단독,40,신규,08/18,23.08-24.08,-,"1,000",42,-,-,
퇴계동,6**,충혼길8번길,다가구,23,신규,08/17,23.08-24.08,-,300,42,-,-,
퇴계동,1***,우묵길,다가구,33,-,08/17,23.08-25.08,-,"10,000",0,-,-,
퇴계동,9**,퇴계로145번길,다가구,50,신규,08/17,23.08-25.08,-,"9,000",0,-,-,
퇴계동,9**,춘주로187번길,다가구,59.7,신규,08/17,23.08-24.08,-,"1,000",50,-,-,
퇴계동,4**,국사봉길,다가구,40,신규,08/16,23.08-24.08,-,500,45,-,-,
퇴계동,8**,춘주로195번길,단독,56,-,08/14,-,-,"6,000",0,-,-,
퇴계동,9**,행촌로32번길,다가구,26,신규,08/13,23.08-24.08,-,300,40,-,-,
퇴계동,3**,미나리길,단독,46.4,신규,08/11,23.08-25.08,-,300,35,-,-,
퇴계동,3**,퇴계로93번길,단독,30,-,08/10,-,-,"6,000",0,-,-,
퇴계동,1**,김유정로,단독,45,신규,08/07,23.09-24.09,-,500,55,-,-,
퇴계동,3**,미나리길11번길,단독,28,신규,08/05,23.08-24.08,-,300,40,-,-,
퇴계동,9*,윗무린개길,단독,45,신규,08/04,23.09-25.09,-,"9,000",0,-,-,
퇴계동,8**,춘주로193번길,단독,50,-,08/03,-,-,500,30,-,-,
퇴계동,1***,우묵길78번길,다가구,41.48,신규,08/02,23.08-25.08,-,0,45,-,-,
퇴계동,1***,우묵길74번길,단독,28,신규,08/02,23.08-24.08,-,300,38,-,-,
퇴계동,8**,충혼길8번길,단독,26,갱신,08/01,23.08-25.08,-,"7,000",0,"7,000",0,
