법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,9**,남춘로36번길,다가구,26,-,10/29,-,-,200,25,-,-,
퇴계동,3**,남춘로25번길,단독,24.43,-,10/29,-,-,"2,000",25,-,-,
퇴계동,1***,남춘천길,단독,50,-,10/28,-,-,300,35,-,-,
퇴계동,9**,행촌로,단독,60.59,-,10/27,-,-,"3,000",10,-,-,
퇴계동,9**,춘주로147번길,단독,57,-,10/26,-,-,500,30,-,-,
퇴계동,8**,충혼길,단독,52,-,10/26,-,-,500,41,-,-,
퇴계동,8**,춘주로,다가구,54,-,10/25,-,-,"3,000",7,-,-,
퇴계동,8**,춘주로201번길,단독,61.51,-,10/24,-,-,"5,000",0,-,-,
퇴계동,3**,퇴계로77번길,다가구,50,-,10/24,-,-,500,50,-,-,
퇴계동,3**,퇴계로77번길,다가구,35.75,-,10/22,-,-,200,37,-,-,
퇴계동,3**,효자로24번길,단독,70.65,-,10/21,-,-,"1,000",60,-,-,
퇴계동,9**,남춘로36번길,다가구,33,-,10/18,-,-,300,32,-,-,
퇴계동,3**,남춘로25번길,다가구,23,-,10/18,-,-,300,35,-,-,
퇴계동,8**,춘주로,다가구,82,-,10/18,-,-,"8,000",0,-,-,
퇴계동,1***,퇴계로145번길,다가구,33,-,10/17,-,-,"6,000",0,-,-,
퇴계동,9**,춘주로,다가구,60.52,-,10/17,-,-,"5,000",0,-,-,
퇴계동,9**,춘주로147번길,다가구,53,-,10/15,-,-,"4,000",0,-,-,
퇴계동,9**,행촌로32번길,다가구,92.32,-,10/14,-,-,"11,000",0,-,-,
퇴계동,1***,남춘로5번길,단독,48.93,-,10/14,-,-,200,30,-,-,
퇴계동,8**,충혼길18번길,다가구,26,-,10/14,-,-,100,26,-,-,
퇴계동,9**,행촌로32번길,단독,30,-,10/12,-,-,300,35,-,-,
퇴계동,3**,남춘로25번길,단독,29,-,10/11,-,-,300,30,-,-,
퇴계동,3**,효자로24번길,다가구,16,-,10/11,-,-,"1,500",5,-,-,
퇴계동,8**,춘주로201번길,다가구,56,-,10/11,-,-,"6,000",0,-,-,
퇴계동,8**,,단독,73,-,10/06,-,-,"8,000",0,-,-,
퇴계동,8**,공원3길,단독,54.5,-,10/05,-,-,"6,500",0,-,-,
퇴계동,8**,공원3길,단독,56.2,-,10/05,-,-,"6,500",0,-,-,
퇴계동,3**,미나리길11번길,단독,44,-,10/03,-,-,300,42,-,-,
퇴계동,3**,퇴계로93번길,단독,29,-,10/01,-,-,300,40,-,-,
