법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,5**,효명길,단독,65.19,-,06/29,-,-,500,40,-,-,
효자동,7**,춘천로,다가구,50,-,06/29,-,-,"7,000",0,-,-,
효자동,7**,춘천로,다가구,45,-,06/29,-,-,"6,000",0,-,-,
효자동,6**,효자로150번길,다가구,55.38,-,06/26,-,-,15,15,-,-,
효자동,1**,백령로61번길,단독,72.45,-,06/26,-,-,"4,000",0,-,-,
효자동,6**,춘천로204번길,다가구,29.6,-,06/25,-,-,"4,000",0,-,-,
효자동,7**,춘천로,다가구,33.58,-,06/25,-,-,"5,000",0,-,-,
효자동,7**,춘천로213번길,다가구,19,-,06/23,-,-,"2,000",0,-,-,
효자동,7**,성심로,다가구,45,-,06/22,-,-,"7,000",0,-,-,
효자동,7**,성심로,다가구,45,-,06/22,-,-,"4,800",0,-,-,
효자동,4**,효명1길,다가구,40,-,06/21,-,-,300,40,-,-,
효자동,1**,돌담길,다가구,42.16,-,06/19,-,-,"4,500",0,-,-,
효자동,1**,청운길,다가구,135.72,-,06/19,-,-,"9,000",0,-,-,
효자동,7**,성심로,다가구,33,-,06/18,-,-,"5,000",0,-,-,
효자동,1**,소전길,단독,35,-,06/18,-,-,"4,000",0,-,-,
효자동,1**,효제길,다가구,46.2,-,06/15,-,-,"4,300",0,-,-,
효자동,3**,공지로252번길,다가구,59,-,06/11,-,-,"9,000",0,-,-,
효자동,7**,효평길,단독,69,-,06/11,-,-,"6,000",0,-,-,
효자동,6**,서부대성로,다가구,23.45,-,06/11,-,-,"3,500",0,-,-,
효자동,3**,공지로252번길,다가구,119.6,-,06/11,-,-,"8,000",0,-,-,
효자동,6**,효명길,단독,79.8,-,06/11,-,-,"2,500",25,-,-,
효자동,1**,효제길43번길,단독,90.3,-,06/08,-,-,"7,500",0,-,-,
효자동,7**,춘천로,다가구,33.58,-,06/08,-,-,"5,000",0,-,-,
효자동,6**,춘천로204번길,단독,80,-,06/08,-,-,500,40,-,-,
효자동,1**,효평길,단독,29,-,06/07,-,-,200,18,-,-,
효자동,7**,성심로47번길,다가구,25.84,-,06/03,-,-,"3,500",0,-,-,
효자동,3**,공지로264번길,다가구,146.13,-,06/02,-,-,"5,000",0,-,-,
