법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,효자로102번길,단독,33,-,12/31,-,-,200,29,-,-,
효자동,1*,백령로165번길,단독,30,신규,12/31,23.01-24.01,-,300,43,-,-,
효자동,1**,백령로61번길,단독,28,-,12/31,-,-,300,30,-,-,
효자동,7**,둥지길,다가구,71.37,신규,12/31,23.02-24.02,-,500,50,-,-,
효자동,1**,백령로,단독,24.5,신규,12/31,23.02-25.02,-,"7,000",0,-,-,
효자동,6**,춘천로204번길,단독,42,신규,12/31,23.01-24.01,-,500,46,-,-,
효자동,1**,,단독,33,-,12/31,-,-,200,29,-,-,
효자동,1**,백령로25번길,다가구,39,신규,12/30,23.01-25.01,-,"7,000",0,-,-,
효자동,1**,둥지길,다가구,28,신규,12/30,23.01-23.12,-,300,35,-,-,
효자동,6**,닥나무길9번길,단독,26,신규,12/30,23.01-24.01,-,300,31,-,-,
효자동,6**,도화길,단독,52.89,신규,12/30,23.01-25.01,-,"11,000",0,-,-,
효자동,1**,효제길23번길,다가구,35.2,신규,12/30,23.01-25.01,-,"7,500",0,-,-,
효자동,1**,백령로67번길,단독,30,신규,12/30,23.02-24.02,-,300,40,-,-,
효자동,6**,두하길,단독,30,신규,12/30,23.02-24.02,-,300,40,-,-,
효자동,1**,효제길23번길,다가구,25,-,12/30,-,-,"4,500",0,-,-,
효자동,1**,미려골길,단독,25,신규,12/29,23.02-24.02,-,300,35,-,-,
효자동,1**,백령로23번길,단독,27,-,12/29,-,-,"4,000",0,-,-,
효자동,6**,서부대성로,다가구,56.1,신규,12/29,23.02-24.02,-,500,60,-,-,
효자동,7**,,단독,26,-,12/29,-,-,200,29,-,-,
효자동,1*,백령로165번길,다가구,43,신규,12/29,23.01-25.01,-,"11,000",0,-,-,
효자동,1**,청운길29번길,단독,25,-,12/29,-,-,"4,500",0,-,-,
효자동,6**,춘천로204번길,단독,27,신규,12/28,23.02-24.02,-,300,43,-,-,
효자동,1**,백령로67번길,다가구,18.36,-,12/28,-,-,200,14,-,-,
효자동,7**,효평길,단독,28,신규,12/27,23.01-24.01,-,300,42,-,-,
효자동,3*,서부대성로173번길,다가구,28,신규,12/27,23.02-25.02,-,"6,500",0,-,-,
효자동,1**,법원뒷길8번길,단독,38,신규,12/27,22.12-23.12,-,500,50,-,-,
효자동,6**,효자로150번길,단독,21,-,12/27,-,-,50,29,-,-,
효자동,7**,백령로115번길,다가구,22,-,12/27,-,-,"5,000",0,-,-,
효자동,7**,,단독,15,-,12/26,-,-,100,20,-,-,
효자동,4**,효자문길,단독,161.48,신규,12/26,22.12-24.12,-,"15,000",0,-,-,
효자동,1**,백령로,다가구,26.4,-,12/26,-,-,"5,500",0,-,-,
효자동,6**,서부대성로227번길,단독,28,신규,12/26,23.01-25.01,-,"8,000",0,-,-,
효자동,1**,두하길25번길,다가구,35.1,신규,12/26,23.01-25.01,-,"8,000",0,-,-,
효자동,1**,법원뒷길,다가구,25,-,12/26,-,-,300,29,-,-,
효자동,1**,백령로,단독,80.82,신규,12/26,23.01-25.01,-,500,40,-,-,
효자동,1**,둥지길,단독,71.34,신규,12/25,23.01-25.01,-,"8,000",5,-,-,
효자동,1**,백령로,다가구,25,신규,12/25,23.01-24.01,-,300,43,-,-,
효자동,1**,백령로61번길,단독,33,-,12/25,-,-,300,30,-,-,
효자동,1**,백령로23번길,단독,33.47,신규,12/24,23.01-25.01,-,"8,500",0,-,-,
효자동,1**,백령로67번길,다가구,21,-,12/24,-,-,"5,000",0,-,-,
효자동,2**,공지로218번길,단독,62.7,신규,12/24,23.01-25.01,-,"1,000",62,-,-,
효자동,6**,서부대성로173번길,다가구,27,신규,12/24,23.02-24.01,-,300,41,-,-,
효자동,6**,백령로151번길,다가구,30,신규,12/24,23.02-24.02,-,300,47,-,-,
효자동,6**,서부대성로173번길,다가구,33,신규,12/24,23.02-25.02,-,"7,000",0,-,-,
효자동,1**,둥지길,다가구,45,신규,12/24,23.02-24.02,-,500,52,-,-,
효자동,1**,미려골길11번길,단독,36,-,12/24,-,-,"5,000",0,-,-,
효자동,6**,서부대성로227번길,단독,24,신규,12/23,23.01-24.01,-,500,45,-,-,
효자동,1**,백령로25번길,단독,20,-,12/23,-,-,"5,000",0,-,-,
효자동,1*,,다가구,25,신규,12/23,23.02-24.02,-,300,40,-,-,
효자동,1*,백령로165번길,다가구,43,신규,12/23,23.02-24.02,-,500,57,-,-,
