법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,만천로199번길,다가구,45,신규,11/29,23.12-25.12,-,"10,000",0,-,-,
후평동,7**,춘천로426번길,단독,112.14,신규,11/29,23.12-24.12,-,"3,000",100,-,-,
후평동,8**,복골길,다가구,60.87,-,11/28,-,-,"5,000",0,-,-,
후평동,2**,후석로420번길,다가구,20,신규,11/27,23.12-24.12,-,300,35,-,-,
후평동,5**,후석로441번길,다가구,80,신규,11/25,23.11-25.11,-,500,70,-,-,
후평동,7**,만천로,단독,90,-,11/25,-,-,"5,000",30,-,-,
후평동,8**,후석로393번길,다가구,28,신규,11/25,23.12-24.12,-,300,40,-,-,
후평동,5**,춘천로269번길,다가구,25,신규,11/24,23.11-24.11,-,300,39,-,-,
후평동,5**,후석로455번길,다가구,28,신규,11/24,23.11-24.11,-,500,43,-,-,
후평동,7**,후석로390번길,다가구,30,-,11/23,-,-,300,30,-,-,
후평동,7**,만천로,단독,27,신규,11/21,23.12-24.12,-,300,37,-,-,
후평동,8**,세실로208번길,다가구,75.54,신규,11/20,23.11-25.11,-,"1,000",50,-,-,
후평동,7**,후석로390번길,다가구,50,갱신,11/18,23.10-25.10,-,"8,500",0,"8,500",0,
후평동,7**,후석로370번길,다가구,28,신규,11/18,23.12-24.12,-,300,43,-,-,
후평동,6**,성심로47번길,다가구,28,-,11/18,-,-,"3,000",15,-,-,
후평동,1**,만천로195번길,다가구,50,신규,11/17,23.12-25.12,-,"11,000",0,-,-,
후평동,6**,삭주로80번길,다가구,25,신규,11/16,23.12-24.12,-,300,39,-,-,
후평동,1**,뒷들길,다가구,121.5,-,11/16,-,-,"3,000",30,-,-,
후평동,8**,후석로379번길,단독,65.75,신규,11/16,23.11-25.11,-,500,45,-,-,
후평동,7**,만천로199번길,단독,45,-,11/16,23.12-25.12,-,"10,000",0,-,-,
후평동,7**,만천로227번길,단독,30,-,11/15,-,-,200,30,-,-,
후평동,6**,춘천로310번길,단독,109.25,신규,11/15,23.12-25.12,-,"5,000",35,-,-,
후평동,6**,백령로,단독,64.62,신규,11/14,23.12-24.12,-,"7,000",35,-,-,
후평동,8**,후석로379번길,다가구,28,신규,11/13,23.12-25.02,-,300,40,-,-,
후평동,7**,후석로390번길,단독,81.88,신규,11/13,24.01-26.01,-,500,40,-,-,
후평동,8**,세실로208번길,다가구,55.5,신규,11/13,23.12-25.12,-,500,40,-,-,
후평동,6**,춘천로295번길,다가구,40,신규,11/13,23.11-24.11,-,500,50,-,-,
후평동,7**,만천로205번길,다가구,28,신규,11/10,23.11-24.11,-,300,39,-,-,
후평동,8**,삭주로128번길,다가구,60.1,신규,11/10,23.11-25.11,-,500,50,-,-,
후평동,7**,후석로390번길,단독,26,신규,11/09,23.12-24.12,-,300,37,-,-,
후평동,7**,만천로195번길,다가구,28,갱신,11/08,-,-,300,38,300,38,
후평동,7**,후석로380번길,다가구,37.2,신규,11/07,23.12-25.12,-,500,65,-,-,
후평동,7**,춘천로,다가구,50,신규,11/07,23.12-25.12,-,500,65,-,-,
후평동,6**,효평길,단독,99.72,신규,11/06,23.11-25.11,-,"10,000",0,-,-,
후평동,8**,후석로250번길,단독,56.43,신규,11/04,23.12-25.12,-,500,50,-,-,
후평동,6**,성심로47번길,단독,76.29,신규,11/04,23.11-25.11,-,"1,000",60,-,-,
후평동,7**,,단독,20.6,-,11/02,-,-,"3,500",0,-,-,
후평동,7**,후석로,단독,80.71,-,11/02,23.11-25.11,-,"7,000",0,-,-,
후평동,7**,춘천로,단독,50,신규,11/02,23.11-25.11,-,500,45,-,-,
후평동,7**,후석로,단독,80.71,-,11/02,23.11-25.11,-,"7,000",0,-,-,
후평동,7**,만천로195번길,단독,33,신규,11/01,23.11-25.11,-,"8,500",0,-,-,
후평동,7**,삭주로205번길,다가구,28,신규,11/01,23.11-25.11,-,300,40,-,-,
후평동,6**,성심로47번길,다가구,26,신규,11/01,23.11-24.11,-,300,45,-,-,
후평동,1**,뒷들길,다가구,26,-,11/01,-,-,200,30,-,-,
